,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MEMPHIS_ACTION,CHARLOTTE_SCORE,MEMPHIS_SCORE
384,4,7:56.0,R. Hibbert misses 2-pt jump shot from 18 ft,,85,67
385,4,7:55.0,,Defensive rebound by W. Baldwin,85,67
386,4,7:36.0,,J. Martin makes 2-pt jump shot from 7 ft,85,69
387,4,7:18.0,M. Belinelli makes 2-pt jump shot from 21 ft,,87,69
388,4,7:18.0,,Loose ball foul by W. Baldwin (drawn by R. Hibbert),87,69
389,4,7:18.0,,T. Williams enters the game for W. Baldwin,87,69
390,4,7:18.0,N. Batum enters the game for M. Belinelli,,87,69
391,4,7:18.0,R. Hibbert makes free throw 1 of 1,,88,69
392,4,7:08.0,,A. Harrison misses 2-pt layup from 1 ft (block by R. Hibbert),88,69
393,4,7:08.0,,Offensive rebound by Team,88,69
394,4,6:57.0,,M. Gasol makes 2-pt hook shot from 6 ft,88,71
395,4,6:41.0,J. Lamb misses 3-pt jump shot from 25 ft,,88,71
396,4,6:40.0,,Defensive rebound by J. Martin,88,71
397,4,6:33.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by A. Harrison),88,74
398,4,6:33.0,,Shooting foul by S. Hawes (drawn by M. Gasol),88,74
399,4,6:33.0,,J. Green enters the game for J. Martin,88,74
400,4,6:33.0,,M. Gasol makes free throw 1 of 1,88,75
401,4,6:03.0,K. Walker makes 3-pt jump shot from 26 ft (assist by S. Hawes),,91,75
402,4,5:52.0,,T. Williams misses 2-pt jump shot from 6 ft,91,75
403,4,5:49.0,Defensive rebound by K. Walker,,91,75
404,4,5:40.0,Charlotte full timeout,,91,75
405,4,5:40.0,F. Kaminsky enters the game for S. Hawes,,91,75
406,4,5:40.0,C. Zeller enters the game for R. Hibbert,,91,75
407,4,5:27.0,K. Walker makes 3-pt jump shot from 27 ft,,94,75
408,4,5:13.0,,M. Gasol misses 3-pt jump shot from 26 ft,94,75
409,4,5:13.0,Defensive rebound by N. Batum,,94,75
410,4,5:04.0,Turnover by K. Walker (lost ball; steal by M. Gasol),,94,75
411,4,4:58.0,,A. Harrison misses 2-pt jump shot from 22 ft,94,75
412,4,4:57.0,Defensive rebound by Team,,94,75
413,4,4:57.0,,D. Davis enters the game for M. Gasol,94,75
414,4,4:46.0,Shooting foul by D. Davis (drawn by C. Zeller),,94,75
415,4,4:46.0,C. Zeller misses free throw 1 of 2,,94,75
416,4,4:46.0,Offensive rebound by Team,,94,75
417,4,4:46.0,,J. Martin enters the game for J. Green,94,75
418,4,4:46.0,,W. Baldwin enters the game for A. Harrison,94,75
419,4,4:46.0,C. Zeller makes free throw 2 of 2,,95,75
420,4,4:28.0,,T. Daniels misses 3-pt jump shot from 25 ft,95,75
421,4,4:27.0,Defensive rebound by Team,,95,75
422,4,4:16.0,J. Lamb makes 2-pt dunk at rim (assist by N. Batum),,97,75
423,4,3:57.0,,J. Martin misses 2-pt dunk at rim,97,75
424,4,3:53.0,,Offensive rebound by W. Baldwin,97,75
425,4,3:51.0,,J. Martin misses 2-pt jump shot from 19 ft,97,75
426,4,3:50.0,Defensive rebound by F. Kaminsky,,97,75
427,4,3:44.0,Charlotte full timeout,,97,75
428,4,3:44.0,B. Roberts enters the game for N. Batum,,97,75
429,4,3:44.0,A. Harrison enters the game for K. Walker,,97,75
430,4,3:44.0,T. Graham enters the game for J. Lamb,,97,75
431,4,3:30.0,T. Graham makes 3-pt jump shot from 24 ft (assist by A. Harrison),,100,75
432,4,3:04.0,,W. Baldwin misses 3-pt jump shot from 26 ft,100,75
433,4,3:03.0,,Offensive rebound by Team,100,75
434,4,2:55.0,,J. Martin makes 2-pt layup from 1 ft (assist by W. Baldwin),100,77
435,4,2:38.0,Turnover by T. Graham (lost ball; steal by T. Williams),,100,77
436,4,2:35.0,,T. Williams makes 2-pt dunk at rim,100,79
437,4,2:19.0,C. Zeller misses 2-pt jump shot from 6 ft,,100,79
438,4,2:18.0,,Defensive rebound by J. Martin,100,79
439,4,2:16.0,,Shooting foul by T. Graham (drawn by J. Martin),100,79
440,4,2:16.0,,Memphis full timeout,100,79
441,4,2:16.0,,J. Martin misses free throw 1 of 2,100,79
442,4,2:16.0,,Offensive rebound by Team,100,79
443,4,2:16.0,,J. Martin misses free throw 2 of 2,100,79
444,4,2:16.0,Defensive rebound by C. Zeller,,100,79
445,4,2:03.0,Shooting foul by J. Martin (drawn by A. Harrison),,100,79
446,4,2:03.0,A. Harrison makes free throw 1 of 2,,101,79
447,4,2:03.0,A. Harrison misses free throw 2 of 2,,101,79
448,4,2:01.0,,Defensive rebound by J. Martin,101,79
449,4,1:42.0,,D. Davis makes 2-pt dunk at rim (assist by W. Baldwin),101,81
450,4,1:32.0,B. Roberts misses 2-pt layup from 1 ft (block by D. Davis),,101,81
451,4,1:32.0,Offensive rebound by Team,,101,81
452,4,1:18.0,A. Harrison misses 2-pt jump shot from 21 ft,,101,81
453,4,1:18.0,Offensive rebound by Team,,101,81
454,4,1:18.0,Turnover by Team (shot clock),,101,81
455,4,0:57.0,,W. Baldwin makes 2-pt layup from 2 ft (assist by D. Davis),101,83
456,4,0:45.0,B. Roberts misses 2-pt jump shot from 14 ft,,101,83
457,4,0:43.0,,Defensive rebound by D. Davis,101,83
458,4,0:37.0,,W. Baldwin makes 2-pt jump shot from 15 ft,101,85
459,4,0:17.0,T. Graham makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),,104,85
460,4,0:01.0,,W. Baldwin misses 3-pt jump shot from 25 ft,104,85
461,4,0:00.0,,Offensive rebound by Team,104,85
