,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,SACRAMENTO_ACTION,LA LAKERS_SCORE,SACRAMENTO_SCORE
390,4,2:59.0,,Shooting block foul by N. Young (drawn by D. Cousins),92,86
391,4,2:59.0,,D. Cousins makes free throw 1 of 1,92,87
392,4,2:43.0,Shooting foul by R. Gay (drawn by J. Randle),,92,87
393,4,2:43.0,J. Randle makes free throw 1 of 2,,93,87
394,4,2:43.0,J. Randle makes free throw 2 of 2,,94,87
395,4,2:28.0,,M. Barnes misses 3-pt jump shot from 26 ft,94,87
396,4,2:28.0,Defensive rebound by N. Young,,94,87
397,4,2:01.0,N. Young misses 3-pt jump shot from 27 ft,,94,87
398,4,2:01.0,,Defensive rebound by D. Cousins,94,87
399,4,1:50.0,,R. Gay misses 2-pt jump shot from 8 ft,94,87
400,4,1:47.0,,Offensive rebound by D. Cousins,94,87
401,4,1:47.0,,D. Cousins misses 2-pt layup from 1 ft,94,87
402,4,1:46.0,Defensive rebound by T. Mozgov,,94,87
403,4,1:27.0,Turnover by L. Williams (bad pass; steal by R. Gay),,94,87
404,4,1:25.0,,Shooting foul by B. Ingram (drawn by R. Gay),94,87
405,4,1:25.0,,R. Gay misses free throw 1 of 2,94,87
406,4,1:25.0,,Offensive rebound by Team,94,87
407,4,1:25.0,LA Lakers full timeout,,94,87
408,4,1:25.0,,R. Gay makes free throw 2 of 2,94,88
409,4,1:05.0,L. Williams makes 2-pt jump shot from 8 ft,,96,88
410,4,1:05.0,Shooting foul by M. Barnes (drawn by L. Williams),,96,88
411,4,1:05.0,L. Williams makes free throw 1 of 1,,97,88
412,4,0:53.0,,T. Lawson makes 3-pt jump shot from 24 ft (assist by D. Cousins),97,91
413,4,0:35.0,L. Williams misses 2-pt jump shot from 5 ft,,97,91
414,4,0:34.0,Offensive rebound by J. Randle,,97,91
415,4,0:33.0,J. Randle misses 2-pt layup from 5 ft (block by M. Barnes),,97,91
416,4,0:33.0,Offensive rebound by Team,,97,91
417,4,0:31.0,Turnover by L. Williams (bad pass; steal by D. Cousins),,97,91
418,4,0:23.0,,D. Cousins misses 3-pt jump shot from 25 ft,97,91
419,4,0:21.0,,Offensive rebound by M. Barnes,97,91
420,4,0:21.0,,M. Barnes misses 2-pt layup from 3 ft,97,91
421,4,0:20.0,,Offensive rebound by M. Barnes,97,91
422,4,0:16.0,,A. Afflalo misses 3-pt jump shot from 26 ft,97,91
423,4,0:16.0,Defensive rebound by J. Randle,,97,91
424,4,0:16.0,Personal foul by M. Barnes (drawn by J. Randle),,97,91
425,4,0:16.0,J. Randle makes free throw 1 of 2,,98,91
426,4,0:16.0,J. Randle makes free throw 2 of 2,,99,91
427,4,0:16.0,,Sacramento full timeout,99,91
428,4,0:16.0,L. Nance enters the game for T. Mozgov,,99,91
429,4,0:12.0,,D. Cousins misses 2-pt layup from 3 ft,99,91
430,4,0:11.0,Defensive rebound by L. Nance,,99,91
431,4,0:08.0,Personal foul by T. Lawson,,99,91
432,4,0:08.0,L. Williams makes free throw 1 of 2,,100,91
433,4,0:08.0,L. Williams makes free throw 2 of 2,,101,91
