,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
385,4,6:26.0,J. Okafor makes 2-pt layup from 2 ft,,77,99
386,4,6:05.0,,J. Smith misses 2-pt jump shot from 20 ft,77,99
387,4,6:04.0,Defensive rebound by T. Luwawu-Cabarrot,,77,99
388,4,5:51.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 28 ft (assist by S. Rodríguez),,80,99
389,4,5:51.0,,Washington full timeout,80,99
390,4,5:32.0,,T. Burke misses 3-pt jump shot from 26 ft,80,99
391,4,5:31.0,,Offensive rebound by Team,80,99
392,4,5:31.0,C. Randle enters the game for S. Rodríguez,,80,99
393,4,5:24.0,,S. Mac misses 2-pt jump shot from 20 ft,80,99
394,4,5:23.0,,Offensive rebound by J. Smith,80,99
395,4,5:04.0,,J. Smith misses 2-pt jump shot from 14 ft,80,99
396,4,5:04.0,Defensive rebound by J. Okafor,,80,99
397,4,4:52.0,D. Šarić makes 2-pt layup from 2 ft,,82,99
398,4,4:36.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by T. Burke),82,101
399,4,4:19.0,D. Šarić misses 2-pt jump shot from 5 ft,,82,101
400,4,4:18.0,,Defensive rebound by J. Smith,82,101
401,4,4:11.0,,S. Mac misses 3-pt jump shot from 24 ft,82,101
402,4,4:09.0,Defensive rebound by D. Šarić,,82,101
403,4,4:00.0,Personal foul by J. Smith (drawn by J. Okafor),,82,101
404,4,3:49.0,Shooting foul by J. Smith (drawn by J. Okafor),,82,101
405,4,3:49.0,J. Okafor misses free throw 1 of 2,,82,101
406,4,3:49.0,Offensive rebound by Team,,82,101
407,4,3:49.0,J. Okafor misses free throw 2 of 2,,82,101
408,4,3:49.0,,Defensive rebound by J. Smith,82,101
409,4,3:33.0,,T. Satoranský misses 2-pt jump shot from 5 ft,82,101
410,4,3:32.0,Defensive rebound by T. Luwawu-Cabarrot,,82,101
411,4,3:17.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,82,101
412,4,3:17.0,Offensive rebound by T. Luwawu-Cabarrot,,82,101
413,4,3:14.0,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,,82,101
414,4,3:13.0,,Defensive rebound by T. Burke,82,101
415,4,3:06.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by S. Mac),82,104
416,4,3:04.0,Philadelphia full timeout,,82,104
417,4,3:04.0,,D. Ochefu enters the game for J. Smith,82,104
418,4,2:47.0,D. Šarić makes 3-pt jump shot from 27 ft (assist by N. Stauskas),,85,104
419,4,2:29.0,,D. Ochefu makes 2-pt hook shot from 9 ft,85,106
420,4,2:17.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,85,106
421,4,2:17.0,Offensive rebound by J. Okafor,,85,106
422,4,2:15.0,J. Okafor makes 2-pt layup from 1 ft,,87,106
423,4,1:58.0,,K. Oubre misses 2-pt jump shot from 20 ft,87,106
424,4,1:57.0,Defensive rebound by Team,,87,106
425,4,1:40.0,Personal foul by D. Ochefu (drawn by J. Okafor),,87,106
426,4,1:40.0,J. Okafor makes free throw 1 of 2,,88,106
427,4,1:40.0,J. Okafor makes free throw 2 of 2,,89,106
428,4,1:19.0,,Turnover by D. Ochefu (lost ball; steal by C. Randle),89,106
429,4,1:08.0,N. Stauskas misses 3-pt jump shot from 25 ft,,89,106
430,4,1:07.0,Offensive rebound by T. Luwawu-Cabarrot,,89,106
431,4,1:04.0,Shooting foul by D. Ochefu (drawn by D. Šarić),,89,106
432,4,1:04.0,D. Šarić misses free throw 1 of 2,,89,106
433,4,1:04.0,Offensive rebound by Team,,89,106
434,4,1:04.0,D. Šarić makes free throw 2 of 2,,90,106
435,4,0:52.0,,T. Burke misses 3-pt jump shot from 26 ft,90,106
436,4,0:51.0,,Offensive rebound by T. Satoranský,90,106
437,4,0:43.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by S. Mac),90,106
438,4,0:43.0,,S. Mac misses free throw 1 of 2,90,106
439,4,0:43.0,,Offensive rebound by Team,90,106
440,4,0:43.0,,S. Mac makes free throw 2 of 2,90,107
441,4,0:34.0,C. Randle makes 3-pt jump shot from 27 ft,,93,107
442,4,0:16.0,,T. Burke makes 2-pt jump shot from 6 ft,93,109
443,4,0:14.0,Turnover by J. Okafor (bad pass; steal by S. Mac),,93,109
