,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
386,4,8:42.0,T. Prince makes 2-pt dunk at rim (assist by M. Delaney),,92,75
387,4,8:42.0,,Boston full timeout,92,75
388,4,8:42.0,,I. Thomas enters the game for M. Smart,92,75
389,4,8:42.0,,T. Zeller enters the game for J. Jerebko,92,75
390,4,8:31.0,,Personal foul by E. İlyasova (drawn by A. Horford),92,75
391,4,8:21.0,,Offensive foul by A. Horford (drawn by E. İlyasova),92,75
392,4,8:21.0,,Turnover by A. Horford (offensive foul),92,75
393,4,8:10.0,M. Muscala misses 3-pt jump shot from 25 ft,,92,75
394,4,8:09.0,,Defensive rebound by A. Horford,92,75
395,4,7:53.0,,T. Rozier makes 2-pt layup from 1 ft (assist by T. Zeller),92,77
396,4,7:35.0,D. Schröder enters the game for M. Delaney,,92,77
397,4,7:35.0,P. Millsap enters the game for E. İlyasova,,92,77
398,4,7:29.0,T. Hardaway makes 3-pt jump shot from 26 ft (assist by M. Muscala),,95,77
399,4,7:20.0,,Offensive foul by I. Thomas (drawn by D. Schröder),95,77
400,4,7:20.0,,Turnover by I. Thomas (offensive foul),95,77
401,4,7:05.0,Turnover by D. Schröder (bad pass; steal by J. Brown),,95,77
402,4,7:01.0,,J. Brown makes 2-pt layup from 2 ft,95,79
403,4,7:01.0,,Shooting foul by T. Prince (drawn by J. Brown),95,79
404,4,7:01.0,,J. Crowder enters the game for A. Horford,95,79
405,4,7:01.0,K. Bazemore enters the game for M. Muscala,,95,79
406,4,7:01.0,,M. Smart enters the game for T. Rozier,95,79
407,4,7:01.0,,J. Brown makes free throw 1 of 1,95,80
408,4,6:43.0,P. Millsap makes 2-pt jump shot from 10 ft,,97,80
409,4,6:34.0,,Turnover by I. Thomas (step out of bounds),97,80
410,4,6:23.0,T. Hardaway misses 3-pt jump shot from 25 ft,,97,80
411,4,6:22.0,,Defensive rebound by J. Brown,97,80
412,4,6:05.0,,M. Smart misses 3-pt jump shot from 24 ft,97,80
413,4,6:04.0,,Offensive rebound by J. Brown,97,80
414,4,5:59.0,,J. Brown makes 2-pt jump shot from 6 ft,97,82
415,4,5:38.0,P. Millsap misses 2-pt jump shot from 7 ft (block by T. Zeller),,97,82
416,4,5:37.0,Offensive rebound by K. Bazemore,,97,82
417,4,5:32.0,K. Bazemore makes 2-pt jump shot from 20 ft (assist by T. Prince),,99,82
418,4,5:18.0,,I. Thomas misses 2-pt jump shot from 21 ft,99,82
419,4,5:17.0,Defensive rebound by T. Prince,,99,82
420,4,5:11.0,Shooting foul by T. Zeller (drawn by D. Schröder),,99,82
421,4,5:11.0,Official timeout,,99,82
422,4,5:11.0,D. Schröder makes free throw 1 of 2,,100,82
423,4,5:11.0,D. Schröder makes free throw 2 of 2,,101,82
424,4,5:03.0,,I. Thomas misses 2-pt layup from 3 ft,101,82
425,4,5:02.0,,Offensive rebound by Team,101,82
426,4,5:00.0,,M. Smart makes 2-pt layup from 1 ft (assist by J. Brown),101,84
427,4,4:34.0,K. Bazemore makes 3-pt jump shot from 28 ft,,104,84
428,4,4:24.0,,Turnover by I. Thomas (lost ball; steal by T. Prince),104,84
429,4,4:19.0,K. Bazemore makes 2-pt layup from 2 ft (assist by T. Prince),,106,84
430,4,4:10.0,,I. Thomas misses 3-pt jump shot from 26 ft,106,84
431,4,4:09.0,Defensive rebound by K. Bazemore,,106,84
432,4,4:03.0,D. Schröder misses 3-pt jump shot from 25 ft,,106,84
433,4,4:02.0,,Defensive rebound by M. Smart,106,84
434,4,3:59.0,,Turnover by M. Smart (bad pass; steal by P. Millsap),106,84
435,4,3:41.0,D. Schröder misses 2-pt jump shot from 17 ft,,106,84
436,4,3:40.0,Offensive rebound by T. Prince,,106,84
437,4,3:38.0,T. Prince misses 2-pt layup from 1 ft (block by M. Smart),,106,84
438,4,3:35.0,Offensive rebound by T. Prince,,106,84
439,4,3:34.0,T. Prince makes 2-pt layup from 1 ft,,108,84
440,4,3:26.0,,I. Thomas makes 2-pt layup from 1 ft,108,86
441,4,3:24.0,,Violation by Team (jump ball),108,86
442,4,3:24.0,Atlanta full timeout,,108,86
443,4,3:24.0,M. Delaney enters the game for P. Millsap,,108,86
444,4,3:24.0,M. Muscala enters the game for D. Schröder,,108,86
445,4,3:24.0,,J. Jerebko enters the game for J. Crowder,108,86
446,4,3:24.0,,J. Young enters the game for I. Thomas,108,86
447,4,3:24.0,,J. Mickey enters the game for J. Brown,108,86
448,4,3:24.0,,T. Rozier enters the game for M. Smart,108,86
449,4,3:11.0,K. Bazemore misses 2-pt jump shot from 23 ft,,108,86
450,4,3:10.0,,Defensive rebound by Team,108,86
451,4,3:03.0,,Offensive foul by J. Mickey (drawn by M. Delaney),108,86
452,4,3:03.0,,Turnover by J. Mickey (offensive foul),108,86
453,4,2:52.0,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Delaney),,110,86
454,4,2:38.0,E. İlyasova enters the game for T. Hardaway,,110,86
455,4,2:38.0,D. Bembry enters the game for K. Bazemore,,110,86
456,4,2:33.0,,J. Mickey misses 2-pt layup from 3 ft (block by M. Muscala),110,86
457,4,2:32.0,,Offensive rebound by T. Zeller,110,86
458,4,2:31.0,,T. Zeller makes 2-pt layup from 1 ft,110,88
459,4,2:31.0,,Shooting foul by M. Muscala (drawn by T. Zeller),110,88
460,4,2:31.0,R. Kelly enters the game for M. Muscala,,110,88
461,4,2:31.0,,T. Zeller makes free throw 1 of 1,110,89
462,4,2:18.0,D. Bembry makes 2-pt layup from 1 ft (assist by E. İlyasova),,112,89
463,4,2:02.0,,J. Mickey makes 2-pt dunk at rim,112,91
464,4,1:41.0,E. İlyasova misses 3-pt jump shot from 25 ft,,112,91
465,4,1:40.0,,Defensive rebound by J. Jerebko,112,91
466,4,1:32.0,,T. Zeller makes 2-pt jump shot from 21 ft (assist by T. Rozier),112,93
467,4,1:12.0,M. Delaney misses 2-pt jump shot from 18 ft,,112,93
468,4,1:11.0,,Defensive rebound by T. Rozier,112,93
469,4,0:57.0,,T. Rozier makes 2-pt layup from 1 ft,112,95
470,4,0:41.0,T. Prince misses 2-pt layup from 2 ft,,112,95
471,4,0:41.0,Offensive rebound by Team,,112,95
472,4,0:37.0,M. Delaney makes 2-pt jump shot from 14 ft,,114,95
473,4,0:28.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by T. Zeller),114,98
474,4,0:04.0,E. İlyasova misses 3-pt jump shot from 24 ft,,114,98
475,4,0:03.0,Offensive rebound by T. Prince,,114,98
