,QUARTER,TIME_REMAINING,UTAH_ACTION,LA LAKERS_ACTION,UTAH_SCORE,LA LAKERS_SCORE
393,4,5:42.0,,L. Williams misses 2-pt jump shot from 6 ft,98,89
394,4,5:40.0,,Offensive rebound by J. Randle,98,89
395,4,5:38.0,,J. Randle makes 2-pt dunk at rim,98,91
396,4,5:18.0,R. Hood misses 2-pt jump shot from 6 ft,,98,91
397,4,5:18.0,,Defensive rebound by Team,98,91
398,4,5:18.0,Loose ball foul by R. Gobert (drawn by J. Randle),,98,91
399,4,5:18.0,G. Hayward enters the game for J. Ingles,,98,91
400,4,5:01.0,,M. Huertas makes 2-pt jump shot from 7 ft,98,93
401,4,4:35.0,T. Lyles misses 2-pt jump shot from 4 ft,,98,93
402,4,4:31.0,,Defensive rebound by T. Robinson,98,93
403,4,4:14.0,,J. Randle misses 2-pt layup from 3 ft (block by T. Lyles),98,93
404,4,4:12.0,,Offensive rebound by J. Randle,98,93
405,4,4:07.0,,J. Randle makes 2-pt layup from 1 ft,98,95
406,4,3:59.0,G. Hayward misses 2-pt jump shot from 7 ft,,98,95
407,4,3:56.0,,Defensive rebound by T. Robinson,98,95
408,4,3:54.0,,Turnover by T. Robinson (bad pass; steal by T. Lyles),98,95
409,4,3:51.0,T. Lyles makes 2-pt layup from 2 ft,,100,95
410,4,3:43.0,,Turnover by M. Huertas (bad pass; steal by R. Gobert),100,95
411,4,3:38.0,Turnover by S. Mack (bad pass),,100,95
412,4,3:38.0,,L. Deng enters the game for J. Randle,100,95
413,4,3:26.0,,L. Williams makes 2-pt jump shot from 3 ft,100,97
414,4,3:01.0,R. Hood makes 3-pt jump shot from 25 ft (assist by S. Mack),,103,97
415,4,3:01.0,Violation by Team (jump ball),,103,97
416,4,2:40.0,,L. Williams misses 3-pt jump shot from 25 ft,103,97
417,4,2:40.0,Defensive rebound by Team,,103,97
418,4,2:40.0,Official timeout,,103,97
419,4,2:40.0,,J. Randle enters the game for M. Huertas,103,97
420,4,2:16.0,R. Hood makes 2-pt jump shot from 9 ft,,105,97
421,4,1:55.0,,L. Williams misses 2-pt jump shot from 5 ft,105,97
422,4,1:50.0,,Offensive rebound by J. Clarkson,105,97
423,4,1:45.0,,L. Williams misses 3-pt jump shot from 23 ft,105,97
424,4,1:44.0,Defensive rebound by G. Hayward,,105,97
425,4,1:44.0,Personal foul by L. Deng (drawn by G. Hayward),,105,97
426,4,1:44.0,G. Hayward misses free throw 1 of 2,,105,97
427,4,1:44.0,Offensive rebound by Team,,105,97
428,4,1:44.0,G. Hayward makes free throw 2 of 2,,106,97
429,4,1:26.0,,L. Williams misses 2-pt jump shot from 6 ft,106,97
430,4,1:23.0,Defensive rebound by R. Hood,,106,97
431,4,1:06.0,G. Hayward misses 2-pt jump shot from 21 ft,,106,97
432,4,1:03.0,Offensive rebound by R. Hood,,106,97
433,4,0:44.0,R. Hood misses 2-pt hook shot from 4 ft,,106,97
434,4,0:43.0,Offensive rebound by Team,,106,97
435,4,0:43.0,,Loose ball foul by T. Robinson (drawn by R. Gobert),106,97
436,4,0:43.0,R. Gobert makes free throw 1 of 2,,107,97
437,4,0:43.0,R. Gobert misses free throw 2 of 2,,107,97
438,4,0:41.0,,Defensive rebound by J. Randle,107,97
439,4,0:32.0,,L. Williams misses 2-pt jump shot from 6 ft,107,97
440,4,0:32.0,,Offensive rebound by Team,107,97
441,4,0:27.0,,J. Clarkson makes 2-pt jump shot from 21 ft (assist by L. Williams),107,99
442,4,0:04.0,R. Hood misses 3-pt jump shot from 26 ft,,107,99
443,4,0:03.0,,Defensive rebound by J. Randle,107,99
444,4,0:00.0,,J. Randle makes 2-pt layup from 2 ft,107,101
