,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ATLANTA_ACTION,CLEVELAND_SCORE,ATLANTA_SCORE
392,4,4:50.0,,Turnover by M. Muscala (bad pass; steal by L. James),105,90
393,4,4:46.0,Turnover by L. James (bad pass),,105,90
394,4,4:32.0,,K. Bazemore makes 3-pt jump shot from 23 ft (assist by M. Muscala),105,93
395,4,4:08.0,Personal foul by M. Muscala (drawn by L. James),,105,93
396,4,4:08.0,I. Shumpert enters the game for K. Korver,,105,93
397,4,3:57.0,J. Smith misses 3-pt jump shot from 24 ft,,105,93
398,4,3:57.0,Offensive rebound by Team,,105,93
399,4,3:57.0,,Loose ball foul by P. Millsap (drawn by K. Love),105,93
400,4,3:37.0,I. Shumpert makes 2-pt jump shot from 20 ft (assist by J. Smith),,107,93
401,4,3:29.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Delaney),107,95
402,4,3:29.0,,Shooting foul by K. Love (drawn by T. Hardaway),107,95
403,4,3:29.0,,T. Hardaway makes free throw 1 of 1,107,96
404,4,3:06.0,L. James misses 2-pt jump shot from 20 ft,,107,96
405,4,3:04.0,,Defensive rebound by P. Millsap,107,96
406,4,2:52.0,,M. Muscala makes 2-pt layup from 1 ft (assist by T. Hardaway),107,98
407,4,2:32.0,Turnover by I. Shumpert (bad pass; steal by P. Millsap),,107,98
408,4,2:25.0,,P. Millsap misses 2-pt layup from 1 ft,107,98
409,4,2:24.0,Defensive rebound by L. James,,107,98
410,4,2:24.0,Personal foul by M. Delaney (drawn by L. James),,107,98
411,4,2:24.0,Official timeout,,107,98
412,4,2:00.0,J. Smith misses 3-pt jump shot from 23 ft,,107,98
413,4,1:57.0,,Defensive rebound by P. Millsap,107,98
414,4,1:49.0,,P. Millsap makes 2-pt dunk at rim (assist by K. Bazemore),107,100
415,4,1:32.0,K. Irving misses 2-pt jump shot from 19 ft,,107,100
416,4,1:30.0,,Defensive rebound by T. Hardaway,107,100
417,4,1:28.0,,Personal foul by I. Shumpert (drawn by M. Delaney),107,100
418,4,1:28.0,,M. Delaney makes free throw 1 of 2,107,101
419,4,1:28.0,,M. Delaney makes free throw 2 of 2,107,102
420,4,1:07.0,K. Irving makes 2-pt layup from 1 ft (assist by L. James),,109,102
421,4,0:53.0,,M. Muscala makes 3-pt jump shot from 23 ft (assist by M. Delaney),109,105
422,4,0:30.0,K. Irving misses 2-pt jump shot from 20 ft,,109,105
423,4,0:28.0,,Defensive rebound by M. Delaney,109,105
424,4,0:23.0,,K. Bazemore misses 3-pt jump shot from 23 ft,109,105
425,4,0:21.0,Defensive rebound by L. James,,109,105
426,4,0:19.0,Personal take foul by M. Muscala (drawn by L. James),,109,105
427,4,0:19.0,Cleveland full timeout,,109,105
428,4,0:19.0,K. Korver enters the game for I. Shumpert,,109,105
429,4,0:19.0,,D. Bembry enters the game for M. Muscala,109,105
430,4,0:19.0,Turnover by Team (5 sec inbounds),,109,105
431,4,0:19.0,,Atlanta full timeout,109,105
432,4,0:19.0,,M. Dunleavy enters the game for D. Bembry,109,105
433,4,0:19.0,,M. Muscala enters the game for M. Delaney,109,105
434,4,0:19.0,I. Shumpert enters the game for K. Korver,,109,105
435,4,0:13.0,,Shooting foul by L. James (drawn by T. Hardaway),109,105
436,4,0:13.0,,T. Hardaway misses free throw 1 of 2,109,105
437,4,0:13.0,,Offensive rebound by Team,109,105
438,4,0:13.0,K. Korver enters the game for I. Shumpert,,109,105
439,4,0:13.0,,M. Delaney enters the game for M. Dunleavy,109,105
440,4,0:13.0,,T. Prince enters the game for M. Muscala,109,105
441,4,0:13.0,,T. Hardaway makes free throw 2 of 2,109,106
442,4,0:10.0,Personal take foul by K. Bazemore (drawn by K. Irving),,109,106
443,4,0:10.0,K. Irving makes free throw 1 of 2,,110,106
444,4,0:10.0,I. Shumpert enters the game for K. Korver,,110,106
445,4,0:10.0,,M. Dunleavy enters the game for T. Prince,111,106
446,4,0:10.0,,M. Muscala enters the game for M. Delaney,111,106
447,4,0:10.0,K. Irving makes free throw 2 of 2,,111,106
448,4,0:10.0,,Atlanta full timeout,111,106
449,4,0:08.0,,Shooting foul by L. James (drawn by P. Millsap),111,106
450,4,0:08.0,,P. Millsap makes free throw 1 of 3,111,107
451,4,0:08.0,,P. Millsap makes free throw 2 of 3,111,108
452,4,0:08.0,K. Korver enters the game for I. Shumpert,,111,108
453,4,0:08.0,,T. Prince enters the game for M. Dunleavy,111,108
454,4,0:08.0,,P. Millsap makes free throw 3 of 3,111,109
455,4,0:05.0,I. Shumpert enters the game for K. Korver,,111,109
456,4,0:05.0,Turnover by K. Irving (lost ball; steal by K. Bazemore),,111,109
457,4,0:00.0,,P. Millsap makes 2-pt jump shot from 13 ft (assist by M. Muscala),111,111
458,1OT,4:39.0,,T. Hardaway misses 2-pt jump shot from 19 ft,111,111
459,1OT,4:35.0,Defensive rebound by K. Korver,,111,111
460,1OT,4:28.0,K. Irving makes 2-pt jump shot from 7 ft,,113,111
461,1OT,4:15.0,,K. Bazemore misses 3-pt jump shot from 26 ft,113,111
462,1OT,4:14.0,Defensive rebound by L. James,,113,111
463,1OT,4:08.0,K. Irving misses 3-pt jump shot from 26 ft,,113,111
464,1OT,4:05.0,,Defensive rebound by M. Muscala,113,111
465,1OT,3:48.0,,M. Delaney misses 3-pt jump shot from 23 ft,113,111
466,1OT,3:47.0,Defensive rebound by L. James,,113,111
467,1OT,3:31.0,Shooting foul by M. Muscala (drawn by K. Irving),,113,111
468,1OT,3:31.0,K. Irving misses free throw 1 of 2,,113,111
469,1OT,3:31.0,Offensive rebound by Team,,113,111
470,1OT,3:31.0,K. Irving makes free throw 2 of 2,,114,111
471,1OT,3:18.0,,T. Hardaway misses 2-pt layup from 2 ft,114,111
472,1OT,3:16.0,,Offensive rebound by T. Hardaway,114,111
473,1OT,3:16.0,,T. Hardaway misses 2-pt layup at rim,114,111
474,1OT,3:13.0,Defensive rebound by L. James,,114,111
475,1OT,2:52.0,L. James misses 2-pt jump shot from 10 ft,,114,111
476,1OT,2:50.0,Offensive rebound by K. Love,,114,111
477,1OT,2:49.0,K. Love misses 2-pt layup from 1 ft (block by M. Muscala),,114,111
478,1OT,2:46.0,,Defensive rebound by P. Millsap,114,111
479,1OT,2:43.0,,Turnover by P. Millsap (bad pass),114,111
480,1OT,2:43.0,Cleveland full timeout,,114,111
481,1OT,2:31.0,Shooting foul by P. Millsap (drawn by L. James),,114,111
482,1OT,2:31.0,L. James makes free throw 1 of 2,,115,111
483,1OT,2:31.0,L. James makes free throw 2 of 2,,116,111
484,1OT,2:19.0,,M. Delaney makes 2-pt jump shot from 19 ft,116,113
485,1OT,1:52.0,J. Smith misses 3-pt jump shot from 24 ft,,116,113
486,1OT,1:52.0,,Defensive rebound by Team,116,113
487,1OT,1:52.0,Loose ball foul by L. James (drawn by P. Millsap),,116,113
488,1OT,1:52.0,R. Jefferson enters the game for L. James,,116,113
489,1OT,1:42.0,,M. Delaney misses 2-pt jump shot from 20 ft,116,113
490,1OT,1:40.0,,Offensive rebound by K. Bazemore,116,113
491,1OT,1:38.0,,Shooting foul by J. Smith (drawn by P. Millsap),116,113
492,1OT,1:38.0,,P. Millsap makes free throw 1 of 2,116,114
493,1OT,1:38.0,,P. Millsap makes free throw 2 of 2,116,115
494,1OT,1:23.0,K. Irving misses 2-pt jump shot from 12 ft,,116,115
495,1OT,1:21.0,,Defensive rebound by M. Muscala,116,115
496,1OT,1:12.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by M. Muscala),116,118
497,1OT,1:12.0,Cleveland full timeout,,116,118
498,1OT,1:01.0,K. Korver makes 3-pt jump shot from 25 ft (assist by K. Irving),,119,118
499,1OT,1:01.0,,M. Dunleavy enters the game for M. Delaney,119,118
500,1OT,0:57.0,,P. Millsap misses 3-pt jump shot from 26 ft,119,118
501,1OT,0:55.0,Defensive rebound by J. Smith,,119,118
502,1OT,0:42.0,Shooting block foul by M. Dunleavy (drawn by K. Love),,119,118
503,1OT,0:42.0,K. Love misses free throw 1 of 2,,119,118
504,1OT,0:42.0,Offensive rebound by Team,,119,118
505,1OT,0:42.0,K. Love makes free throw 2 of 2,,120,118
506,1OT,0:35.0,,M. Muscala makes 3-pt jump shot from 24 ft (assist by T. Hardaway),120,121
507,1OT,0:26.0,Cleveland full timeout,,120,121
508,1OT,0:26.0,,M. Delaney enters the game for M. Dunleavy,120,121
509,1OT,0:25.0,Turnover by K. Love (bad pass; steal by K. Bazemore),,120,121
510,1OT,0:22.0,,K. Bazemore makes 2-pt layup from 1 ft,120,123
511,1OT,0:12.0,,Offensive charge foul by K. Irving (drawn by P. Millsap),120,123
512,1OT,0:12.0,Turnover by K. Irving (offensive foul),,120,123
513,1OT,0:12.0,,Personal take foul by J. Smith,120,123
514,1OT,0:12.0,,T. Hardaway misses free throw 1 of 2,120,123
515,1OT,0:12.0,,Offensive rebound by Team,120,123
516,1OT,0:12.0,,T. Hardaway makes free throw 2 of 2,120,124
517,1OT,0:05.0,K. Irving makes 2-pt layup from 2 ft,,122,124
518,1OT,0:05.0,,Atlanta full timeout,122,124
519,1OT,0:05.0,,M. Dunleavy enters the game for M. Delaney,122,124
520,1OT,0:05.0,I. Shumpert enters the game for K. Love,,122,124
521,1OT,0:04.0,,Personal take foul by K. Irving (drawn by T. Hardaway),122,124
522,1OT,0:04.0,,T. Hardaway makes free throw 1 of 2,122,125
523,1OT,0:04.0,,M. Delaney enters the game for M. Dunleavy,122,125
524,1OT,0:04.0,K. Love enters the game for I. Shumpert,,122,125
525,1OT,0:04.0,,T. Hardaway makes free throw 2 of 2,122,126
526,1OT,0:00.0,K. Irving makes 3-pt jump shot from 36 ft,,125,126
