,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,LA LAKERS_ACTION,OKLAHOMA CITY_SCORE,LA LAKERS_SCORE
377,4,5:30.0,,L. Nance makes 2-pt jump shot from 17 ft (assist by B. Ingram),90,102
378,4,5:13.0,R. Westbrook makes 3-pt jump shot from 27 ft (assist by S. Adams),,93,102
379,4,4:52.0,,J. Clarkson makes 2-pt dunk at rim,93,104
380,4,4:37.0,R. Westbrook makes 3-pt jump shot from 24 ft (assist by V. Oladipo),,96,104
381,4,4:17.0,,J. Clarkson misses 3-pt jump shot from 26 ft,96,104
382,4,4:15.0,Defensive rebound by S. Adams,,96,104
383,4,4:15.0,Oklahoma City full timeout,,96,104
384,4,4:15.0,J. Lauvergne enters the game for D. Sabonis,,96,104
385,4,4:15.0,,N. Young enters the game for J. Clarkson,96,104
386,4,4:04.0,R. Westbrook makes 2-pt jump shot from 13 ft,,98,104
387,4,3:49.0,,L. Williams makes 2-pt layup at rim,98,106
388,4,3:38.0,Shooting block foul by T. Mozgov (drawn by R. Westbrook),,98,106
389,4,3:38.0,R. Westbrook misses free throw 1 of 2,,98,106
390,4,3:38.0,Offensive rebound by Team,,98,106
391,4,3:38.0,R. Westbrook makes free throw 2 of 2,,99,106
392,4,3:21.0,,L. Williams makes 2-pt jump shot from 14 ft,99,108
393,4,3:12.0,R. Westbrook makes 3-pt jump shot from 24 ft,,102,108
394,4,2:52.0,,L. Williams misses 2-pt layup from 3 ft (block by V. Oladipo),102,108
395,4,2:52.0,,Offensive rebound by Team,102,108
396,4,2:52.0,,LA Lakers full timeout,102,108
397,4,2:52.0,,J. Clarkson enters the game for B. Ingram,102,108
398,4,2:46.0,,L. Williams misses 2-pt jump shot from 18 ft,102,108
399,4,2:45.0,Defensive rebound by J. Lauvergne,,102,108
400,4,2:39.0,R. Westbrook misses 2-pt layup at rim,,102,108
401,4,2:39.0,,Defensive rebound by Team,102,108
402,4,2:39.0,A. Roberson enters the game for A. Morrow,,102,108
403,4,2:16.0,,N. Young misses 2-pt jump shot from 11 ft,102,108
404,4,2:13.0,Defensive rebound by J. Lauvergne,,102,108
405,4,2:03.0,R. Westbrook misses 2-pt jump shot from 12 ft,,102,108
406,4,2:01.0,,Defensive rebound by L. Nance,102,108
407,4,1:45.0,,J. Clarkson misses 2-pt jump shot from 13 ft,102,108
408,4,1:45.0,Defensive rebound by Team,,102,108
409,4,1:38.0,R. Westbrook makes 3-pt jump shot from 25 ft,,105,108
410,4,1:14.0,,J. Clarkson misses 3-pt jump shot from 24 ft,105,108
411,4,1:13.0,Defensive rebound by J. Lauvergne,,105,108
412,4,1:08.0,R. Westbrook misses 3-pt jump shot from 26 ft,,105,108
413,4,1:07.0,,Defensive rebound by J. Clarkson,105,108
414,4,0:50.0,,L. Williams misses 3-pt jump shot from 26 ft,105,108
415,4,0:49.0,Defensive rebound by S. Adams,,105,108
416,4,0:49.0,Oklahoma City full timeout,,105,108
417,4,0:49.0,,B. Ingram enters the game for T. Mozgov,105,108
418,4,0:43.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,107,108
419,4,0:43.0,,LA Lakers full timeout,107,108
420,4,0:43.0,J. Grant enters the game for J. Lauvergne,,107,108
421,4,0:24.0,,L. Nance misses 2-pt hook shot from 10 ft,107,108
422,4,0:21.0,Defensive rebound by R. Westbrook,,107,108
423,4,0:21.0,Personal foul by L. Williams,,107,108
424,4,0:15.0,R. Westbrook misses 2-pt jump shot from 19 ft,,107,108
425,4,0:14.0,Offensive rebound by S. Adams,,107,108
426,4,0:14.0,S. Adams makes 2-pt layup from 1 ft,,109,108
427,4,0:14.0,,LA Lakers full timeout,109,108
428,4,0:05.0,,N. Young makes 3-pt jump shot from 27 ft (assist by B. Ingram),109,111
429,4,0:05.0,Oklahoma City full timeout,,109,111
430,4,0:05.0,,L. Deng enters the game for L. Williams,109,111
431,4,0:05.0,A. Morrow enters the game for J. Grant,,109,111
432,4,0:03.0,R. Westbrook misses 3-pt jump shot from 31 ft,,109,111
433,4,0:00.0,Offensive rebound by Team,,109,111
