,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
391,4,3:06.0,I. Smith enters the game for A. Drummond,,81,99
392,4,3:06.0,A. Baynes enters the game for K. Caldwell-Pope,,81,99
393,4,3:06.0,R. Bullock enters the game for R. Jackson,,81,99
394,4,2:50.0,,L. Allen misses 2-pt jump shot from 12 ft,81,99
395,4,2:50.0,Defensive rebound by J. Leuer,,81,99
396,4,2:42.0,Turnover by J. Leuer (bad pass),,81,99
397,4,2:42.0,Official timeout,,81,99
398,4,2:42.0,,C. Miles enters the game for M. Turner,81,99
399,4,2:42.0,,G. Robinson enters the game for P. George,81,99
400,4,2:30.0,,M. Ellis makes 2-pt jump shot from 19 ft,81,101
401,4,2:15.0,M. Morris misses 2-pt jump shot from 9 ft,,81,101
402,4,2:15.0,,Defensive rebound by L. Allen,81,101
403,4,2:08.0,Violation by I. Smith (kicked ball),,81,101
404,4,2:08.0,,A. Brooks enters the game for J. Teague,81,101
405,4,2:08.0,S. Johnson enters the game for M. Morris,,81,101
406,4,2:08.0,T. Harris enters the game for J. Leuer,,81,101
407,4,1:57.0,,L. Allen misses 2-pt layup from 3 ft (block by A. Baynes),81,101
408,4,1:53.0,,Offensive rebound by L. Allen,81,101
409,4,1:50.0,,L. Allen misses 2-pt jump shot from 4 ft (block by A. Baynes),81,101
410,4,1:49.0,Defensive rebound by R. Bullock,,81,101
411,4,1:42.0,S. Johnson misses 2-pt jump shot from 4 ft,,81,101
412,4,1:41.0,,Defensive rebound by M. Ellis,81,101
413,4,1:38.0,,Indiana full timeout,81,101
414,4,1:38.0,,G. Niang enters the game for L. Allen,81,101
415,4,1:38.0,,J. Young enters the game for C. Miles,81,101
416,4,1:38.0,,R. Christmas enters the game for M. Ellis,81,101
417,4,1:21.0,,G. Robinson makes 2-pt jump shot from 20 ft,81,103
418,4,1:07.0,R. Bullock makes 3-pt jump shot from 26 ft (assist by I. Smith),,84,103
419,4,0:59.0,,R. Christmas misses 2-pt jump shot from 19 ft,84,103
420,4,0:58.0,Defensive rebound by S. Johnson,,84,103
421,4,0:51.0,R. Bullock misses 3-pt jump shot from 27 ft,,84,103
422,4,0:50.0,,Defensive rebound by G. Niang,84,103
423,4,0:39.0,,J. Young misses 2-pt jump shot from 16 ft,84,103
424,4,0:38.0,Defensive rebound by R. Bullock,,84,103
425,4,0:38.0,,Loose ball foul by R. Christmas (drawn by R. Bullock),84,103
426,4,0:20.0,Turnover by S. Johnson (lost ball; steal by R. Christmas),,84,103
427,4,0:15.0,,G. Niang makes 2-pt layup from 2 ft,84,105
