,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,BOSTON_ACTION,BROOKLYN_SCORE,BOSTON_SCORE
374,4,6:14.0,S. Kilpatrick misses 2-pt jump shot from 7 ft,,95,114
375,4,6:13.0,,Defensive rebound by A. Bradley,95,114
376,4,5:56.0,,J. Jerebko misses 3-pt jump shot from 28 ft,95,114
377,4,5:54.0,,Offensive rebound by T. Zeller,95,114
378,4,5:41.0,,T. Zeller makes 2-pt dunk at rim (assist by G. Green),95,116
379,4,5:28.0,J. Hamilton makes 2-pt dunk at rim (assist by S. Kilpatrick),,97,116
380,4,5:28.0,Shooting foul by G. Green (drawn by J. Hamilton),,97,116
381,4,5:28.0,Official timeout,,97,116
382,4,5:28.0,J. Hamilton misses free throw 1 of 1,,97,116
383,4,5:28.0,,J. Brown enters the game for A. Bradley,97,116
384,4,5:28.0,B. Bogdanović enters the game for S. Kilpatrick,,97,116
385,4,5:28.0,R. Hollis-Jefferson enters the game for G. Vásquez,,97,116
386,4,5:27.0,,Defensive rebound by J. Brown,97,116
387,4,5:10.0,,J. Jerebko misses 2-pt jump shot from 7 ft,97,116
388,4,5:09.0,Defensive rebound by J. Hamilton,,97,116
389,4,5:04.0,J. Lin misses 3-pt jump shot from 25 ft,,97,116
390,4,5:03.0,,Defensive rebound by G. Green,97,116
391,4,4:45.0,,J. Brown misses 2-pt jump shot from 15 ft,97,116
392,4,4:44.0,Defensive rebound by J. Hamilton,,97,116
393,4,4:42.0,Personal foul by T. Rozier (drawn by J. Lin),,97,116
394,4,4:42.0,T. Booker enters the game for J. Hamilton,,97,116
395,4,4:30.0,Shooting foul by T. Zeller (drawn by B. Lopez),,97,116
396,4,4:30.0,B. Lopez makes free throw 1 of 2,,98,116
397,4,4:30.0,B. Lopez makes free throw 2 of 2,,99,116
398,4,4:18.0,,T. Zeller makes 2-pt jump shot from 20 ft (assist by T. Rozier),99,118
399,4,4:07.0,Shooting foul by J. Brown (drawn by R. Hollis-Jefferson),,99,118
400,4,4:07.0,R. Hollis-Jefferson makes free throw 1 of 2,,100,118
401,4,4:07.0,R. Hollis-Jefferson makes free throw 2 of 2,,101,118
402,4,3:57.0,,T. Rozier misses 2-pt jump shot from 6 ft (block by J. Lin),101,118
403,4,3:57.0,,Offensive rebound by Team,101,118
404,4,3:57.0,C. McCullough enters the game for R. Hollis-Jefferson,,101,118
405,4,3:57.0,I. Whitehead enters the game for B. Lopez,,101,118
406,4,3:57.0,J. Harris enters the game for J. Lin,,101,118
407,4,3:51.0,,G. Green misses 2-pt jump shot from 8 ft (block by J. Harris),101,118
408,4,3:50.0,,Offensive rebound by G. Green,101,118
409,4,3:47.0,,G. Green misses 2-pt jump shot from 5 ft,101,118
410,4,3:46.0,Defensive rebound by J. Harris,,101,118
411,4,3:37.0,C. McCullough makes 2-pt jump shot from 11 ft,,103,118
412,4,3:32.0,,Turnover by J. Jerebko (bad pass),103,118
413,4,3:26.0,J. Harris makes 3-pt jump shot from 25 ft (assist by T. Booker),,106,118
414,4,3:25.0,,Boston full timeout,106,118
415,4,3:17.0,,Personal foul by I. Whitehead (drawn by T. Rozier),106,118
416,4,3:06.0,,Turnover by G. Green (traveling),106,118
417,4,2:56.0,T. Booker makes 2-pt layup from 1 ft (assist by J. Harris),,108,118
418,4,2:40.0,,G. Green misses 3-pt jump shot from 24 ft,108,118
419,4,2:39.0,Defensive rebound by B. Bogdanović,,108,118
420,4,2:31.0,Turnover by J. Harris (bad pass; steal by J. Jerebko),,108,118
421,4,2:26.0,,T. Rozier misses 2-pt jump shot from 4 ft,108,118
422,4,2:23.0,Defensive rebound by J. Harris,,108,118
423,4,2:19.0,B. Bogdanović misses 2-pt layup from 1 ft,,108,118
424,4,2:17.0,Offensive rebound by C. McCullough,,108,118
425,4,2:10.0,B. Bogdanović makes 2-pt layup at rim,,110,118
426,4,2:07.0,,Boston full timeout,110,118
427,4,2:07.0,,A. Bradley enters the game for J. Brown,110,118
428,4,2:07.0,,I. Thomas enters the game for T. Rozier,110,118
429,4,2:07.0,,J. Crowder enters the game for J. Jerebko,110,118
430,4,2:07.0,,A. Horford enters the game for G. Green,110,118
431,4,2:07.0,,A. Johnson enters the game for T. Zeller,110,118
432,4,1:47.0,,J. Crowder misses 3-pt jump shot from 28 ft,110,118
433,4,1:46.0,Defensive rebound by I. Whitehead,,110,118
434,4,1:37.0,B. Bogdanović misses 2-pt jump shot from 21 ft,,110,118
435,4,1:36.0,,Defensive rebound by I. Thomas,110,118
436,4,1:18.0,,A. Bradley misses 2-pt jump shot from 19 ft (block by J. Harris),110,118
437,4,1:17.0,,Offensive rebound by A. Bradley,110,118
438,4,1:16.0,,A. Bradley misses 2-pt layup from 1 ft,110,118
439,4,1:15.0,,Offensive rebound by A. Bradley,110,118
440,4,1:14.0,,A. Bradley makes 2-pt layup at rim,110,120
441,4,1:14.0,Brooklyn full timeout,,110,120
442,4,1:10.0,C. McCullough misses 2-pt jump shot from 22 ft,,110,120
443,4,1:09.0,Offensive rebound by B. Bogdanović,,110,120
444,4,1:08.0,B. Bogdanović makes 2-pt layup at rim,,112,120
445,4,1:05.0,,Turnover by J. Crowder (bad pass; steal by T. Booker),112,120
446,4,1:04.0,T. Booker makes 2-pt dunk at rim,,114,120
447,4,1:04.0,,Boston full timeout,114,120
448,4,0:56.0,,I. Thomas misses 2-pt layup from 2 ft,114,120
449,4,0:55.0,,Offensive rebound by A. Horford,114,120
450,4,0:53.0,,Turnover by A. Horford (step out of bounds),114,120
451,4,0:53.0,,T. Rozier enters the game for A. Johnson,114,120
452,4,0:47.0,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by I. Whitehead),,117,120
453,4,0:30.0,,Turnover by I. Thomas (bad pass; steal by J. Harris),117,120
454,4,0:21.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,117,120
455,4,0:20.0,Offensive rebound by C. McCullough,,117,120
456,4,0:18.0,Brooklyn full timeout,,117,120
457,4,0:18.0,B. Lopez enters the game for T. Booker,,117,120
458,4,0:18.0,J. Hamilton enters the game for C. McCullough,,117,120
459,4,0:18.0,J. Lin enters the game for I. Whitehead,,117,120
460,4,0:16.0,J. Hamilton misses 3-pt jump shot from 23 ft,,117,120
461,4,0:14.0,,Defensive rebound by A. Bradley,117,120
462,4,0:13.0,,Personal take foul by B. Bogdanović (drawn by A. Bradley),117,120
463,4,0:13.0,T. Booker enters the game for B. Lopez,,117,120
464,4,0:13.0,R. Hollis-Jefferson enters the game for B. Bogdanović,,117,120
465,4,0:13.0,I. Whitehead enters the game for J. Lin,,117,120
466,4,0:12.0,,Personal take foul by R. Hollis-Jefferson (drawn by I. Thomas),117,120
467,4,0:12.0,,I. Thomas makes free throw 1 of 2,117,121
468,4,0:12.0,B. Lopez enters the game for R. Hollis-Jefferson,,117,121
469,4,0:12.0,,I. Thomas makes free throw 2 of 2,117,122
470,4,0:12.0,Brooklyn full timeout,,117,122
471,4,0:08.0,J. Harris misses 3-pt jump shot from 27 ft,,117,122
472,4,0:07.0,Offensive rebound by B. Lopez,,117,122
473,4,0:02.0,J. Harris misses 3-pt jump shot from 26 ft,,117,122
474,4,0:02.0,,Defensive rebound by J. Crowder,117,122
