,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MINNESOTA_ACTION,PORTLAND_SCORE,MINNESOTA_SCORE
383,4,6:02.0,,Turnover by A. Wiggins (step out of bounds),80,75
384,4,6:02.0,,Violation by Team (delay of game),80,75
385,4,5:47.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by E. Turner),,83,75
386,4,5:29.0,,Shooting foul by E. Turner (drawn by A. Wiggins),83,75
387,4,5:29.0,,A. Wiggins makes free throw 1 of 2,83,76
388,4,5:29.0,,A. Wiggins makes free throw 2 of 2,83,77
389,4,5:14.0,A. Crabbe misses 3-pt jump shot from 25 ft,,83,77
390,4,5:13.0,,Defensive rebound by A. Wiggins,83,77
391,4,5:03.0,,Personal foul by E. Turner (drawn by G. Dieng),83,77
392,4,5:03.0,C. McCollum enters the game for S. Napier,,83,77
393,4,4:58.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by G. Dieng),83,80
394,4,4:35.0,A. Aminu misses 2-pt jump shot from 6 ft,,83,80
395,4,4:34.0,,Defensive rebound by K. Towns,83,80
396,4,4:18.0,,G. Dieng makes 2-pt jump shot from 19 ft (assist by A. Wiggins),83,82
397,4,4:00.0,M. Plumlee makes 2-pt layup from 1 ft (assist by A. Aminu),,85,82
398,4,3:38.0,,A. Wiggins misses 2-pt jump shot from 19 ft,85,82
399,4,3:37.0,Defensive rebound by A. Crabbe,,85,82
400,4,3:26.0,,Violation by K. Dunn (kicked ball),85,82
401,4,3:26.0,Portland full timeout,,85,82
402,4,3:15.0,Turnover by E. Turner (lost ball; steal by A. Wiggins),,85,82
403,4,3:00.0,,K. Towns misses 3-pt jump shot from 24 ft,85,82
404,4,2:59.0,Defensive rebound by A. Crabbe,,85,82
405,4,2:38.0,C. McCollum makes 3-pt jump shot from 27 ft (assist by M. Plumlee),,88,82
406,4,2:20.0,,A. Wiggins makes 2-pt layup from 1 ft,88,84
407,4,2:00.0,C. McCollum misses 3-pt jump shot from 25 ft,,88,84
408,4,1:59.0,,Defensive rebound by Z. LaVine,88,84
409,4,1:53.0,,Turnover by Z. LaVine (lost ball; steal by M. Plumlee),88,84
410,4,1:37.0,M. Harkless enters the game for E. Turner,,88,84
411,4,1:29.0,C. McCollum misses 2-pt jump shot from 12 ft,,88,84
412,4,1:28.0,,Defensive rebound by G. Dieng,88,84
413,4,1:10.0,,Turnover by A. Wiggins (lost ball),88,84
414,4,1:04.0,M. Plumlee makes 2-pt layup at rim,,90,84
415,4,1:04.0,Shooting foul by G. Dieng (drawn by M. Plumlee),,90,84
416,4,1:04.0,M. Plumlee makes free throw 1 of 1,,91,84
417,4,1:04.0,,Minnesota full timeout,91,84
418,4,1:00.0,,A. Wiggins misses 2-pt layup from 1 ft (block by M. Harkless),91,84
419,4,0:57.0,,Offensive rebound by G. Dieng,91,84
420,4,0:54.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Dunn),91,87
421,4,0:54.0,Portland full timeout,,91,87
422,4,0:54.0,E. Turner enters the game for M. Harkless,,91,87
423,4,0:54.0,M. Leonard enters the game for M. Plumlee,,91,87
424,4,0:34.0,C. McCollum makes 2-pt jump shot from 9 ft,,93,87
425,4,0:34.0,,Minnesota full timeout,93,87
426,4,0:34.0,M. Harkless enters the game for M. Leonard,,93,87
427,4,0:34.0,,N. Bjelica enters the game for G. Dieng,93,87
428,4,0:31.0,,K. Towns misses 2-pt layup at rim,93,87
429,4,0:30.0,,Offensive rebound by K. Towns,93,87
430,4,0:29.0,,K. Towns makes 2-pt layup at rim,93,89
431,4,0:23.0,Personal take foul by N. Bjelica (drawn by E. Turner),,93,89
432,4,0:23.0,E. Turner misses free throw 1 of 2,,93,89
433,4,0:23.0,Offensive rebound by Team,,93,89
434,4,0:23.0,E. Turner misses free throw 2 of 2,,93,89
435,4,0:23.0,,Defensive rebound by K. Towns,93,89
436,4,0:16.0,,A. Wiggins misses 2-pt layup from 3 ft (block by E. Turner),93,89
437,4,0:15.0,Defensive rebound by C. McCollum,,93,89
438,4,0:14.0,Personal take foul by K. Dunn (drawn by C. McCollum),,93,89
439,4,0:14.0,C. McCollum makes free throw 1 of 2,,94,89
440,4,0:14.0,C. McCollum makes free throw 2 of 2,,95,89
441,4,0:10.0,,K. Towns misses 3-pt jump shot from 27 ft,95,89
442,4,0:08.0,,Offensive rebound by Z. LaVine,95,89
443,4,0:05.0,,Z. LaVine misses 3-pt jump shot from 24 ft,95,89
444,4,0:04.0,Defensive rebound by M. Harkless,,95,89
