,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
385,4,8:56.0,,Shooting foul by L. Galloway (drawn by R. Westbrook),73,89
386,4,8:56.0,,R. Westbrook makes free throw 1 of 1,73,90
387,4,8:43.0,S. Labissière makes 2-pt jump shot from 14 ft,,75,90
388,4,8:30.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),75,92
389,4,8:18.0,A. Tolliver misses 2-pt layup from 1 ft,,75,92
390,4,8:18.0,,Defensive rebound by D. McDermott,75,92
391,4,8:13.0,,Turnover by R. Westbrook (bad pass),75,92
392,4,7:55.0,A. Tolliver misses 2-pt hook shot from 10 ft,,75,92
393,4,7:55.0,,Defensive rebound by D. McDermott,75,92
394,4,7:40.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by R. Westbrook),75,95
395,4,7:25.0,S. Labissière makes 2-pt dunk at rim,,77,95
396,4,7:25.0,Shooting foul by D. Sabonis (drawn by S. Labissière),,77,95
397,4,7:25.0,S. Labissière makes free throw 1 of 1,,78,95
398,4,7:04.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by D. Sabonis),78,98
399,4,6:54.0,W. Cauley-Stein misses 2-pt layup at rim,,78,98
400,4,6:53.0,,Defensive rebound by R. Westbrook,78,98
401,4,6:48.0,,Turnover by R. Westbrook (bad pass; steal by L. Galloway),78,98
402,4,6:45.0,Personal take foul by R. Westbrook (drawn by T. Lawson),,78,98
403,4,6:45.0,Sacramento full timeout,,78,98
404,4,6:45.0,,A. Roberson enters the game for V. Oladipo,78,98
405,4,6:45.0,G. Temple enters the game for W. Cauley-Stein,,78,98
406,4,6:45.0,G. Papagiannis enters the game for T. Lawson,,78,98
407,4,6:38.0,L. Galloway makes 2-pt jump shot from 18 ft (assist by G. Papagiannis),,80,98
408,4,6:15.0,,R. Westbrook misses 3-pt jump shot from 25 ft,80,98
409,4,6:15.0,Defensive rebound by A. Tolliver,,80,98
410,4,6:03.0,Turnover by G. Papagiannis (bad pass; steal by R. Westbrook),,80,98
411,4,6:02.0,,Personal take foul by G. Temple (drawn by R. Westbrook),80,98
412,4,6:02.0,B. Hield enters the game for A. Tolliver,,80,98
413,4,5:39.0,,D. Sabonis misses 3-pt jump shot from 22 ft,80,98
414,4,5:39.0,Defensive rebound by G. Papagiannis,,80,98
415,4,5:34.0,Shooting foul by D. McDermott (drawn by L. Galloway),,80,98
416,4,5:34.0,L. Galloway makes free throw 1 of 2,,81,98
417,4,5:34.0,L. Galloway makes free throw 2 of 2,,82,98
418,4,5:21.0,,D. Sabonis misses 3-pt jump shot from 24 ft,82,98
419,4,5:20.0,Defensive rebound by G. Papagiannis,,82,98
420,4,5:10.0,B. Hield misses 2-pt jump shot from 14 ft,,82,98
421,4,5:09.0,,Defensive rebound by D. Sabonis,82,98
422,4,5:00.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by S. Adams),82,101
423,4,4:44.0,,Violation by D. Sabonis (kicked ball),82,101
424,4,4:44.0,W. Cauley-Stein enters the game for S. Labissière,,82,101
425,4,4:31.0,G. Papagiannis makes 2-pt hook shot from 6 ft,,84,101
426,4,4:13.0,,D. McDermott makes 2-pt jump shot from 6 ft,84,103
427,4,3:50.0,G. Temple makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,86,103
428,4,3:36.0,,Personal foul by L. Galloway (drawn by S. Adams),86,103
429,4,3:36.0,,S. Adams misses free throw 1 of 2,86,103
430,4,3:36.0,,Offensive rebound by Team,86,103
431,4,3:36.0,,S. Adams makes free throw 2 of 2,86,104
432,4,3:19.0,G. Papagiannis makes 2-pt jump shot from 3 ft (assist by G. Temple),,88,104
433,4,3:05.0,,R. Westbrook misses 2-pt jump shot from 12 ft,88,104
434,4,3:05.0,Defensive rebound by Team,,88,104
435,4,3:05.0,,Loose ball foul by S. Adams (drawn by G. Temple),88,104
436,4,2:59.0,Turnover by B. Hield (bad pass; steal by S. Adams),,88,104
437,4,2:55.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),88,106
438,4,2:33.0,L. Galloway makes 2-pt jump shot from 18 ft,,90,106
439,4,2:14.0,,R. Westbrook misses 3-pt jump shot from 24 ft,90,106
440,4,2:14.0,Defensive rebound by L. Galloway,,90,106
441,4,2:07.0,Sacramento full timeout,,90,106
442,4,2:07.0,Official timeout,,90,106
443,4,2:07.0,S. Labissière enters the game for G. Papagiannis,,90,106
444,4,2:01.0,S. Labissière makes 2-pt jump shot from 5 ft (assist by W. Cauley-Stein),,92,106
445,4,1:38.0,,D. McDermott makes 2-pt jump shot from 18 ft (assist by D. Sabonis),92,108
446,4,1:27.0,S. Labissière misses 3-pt jump shot from 25 ft,,92,108
447,4,1:26.0,,Defensive rebound by S. Adams,92,108
448,4,1:20.0,,R. Westbrook misses 2-pt layup from 1 ft,92,108
449,4,1:18.0,,Offensive rebound by D. Sabonis,92,108
450,4,1:00.0,,D. Sabonis misses 3-pt jump shot from 24 ft,92,108
451,4,0:59.0,Defensive rebound by Team,,92,108
452,4,0:59.0,,S. Christon enters the game for R. Westbrook,92,108
453,4,0:59.0,,J. Grant enters the game for S. Adams,92,108
454,4,0:59.0,,Á. Abrines enters the game for A. Roberson,92,108
455,4,0:49.0,L. Galloway makes 2-pt jump shot from 15 ft,,94,108
456,4,0:36.0,,D. McDermott makes 2-pt jump shot from 6 ft,94,110
457,4,0:26.0,S. Labissière misses 2-pt jump shot from 6 ft,,94,110
458,4,0:26.0,,Defensive rebound by D. McDermott,94,110
459,4,0:02.0,,Turnover by Team (shot clock),94,110
