,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,BROOKLYN_ACTION,CHARLOTTE_SCORE,BROOKLYN_SCORE
371,4,6:38.0,R. Sessions misses 3-pt jump shot from 24 ft,,81,79
372,4,6:37.0,,Defensive rebound by R. Hollis-Jefferson,81,79
373,4,6:24.0,,B. Lopez misses 2-pt layup from 2 ft,81,79
374,4,6:23.0,Defensive rebound by M. Kidd-Gilchrist,,81,79
375,4,6:19.0,Shooting foul by I. Whitehead (drawn by R. Sessions),,81,79
376,4,6:19.0,R. Sessions makes free throw 1 of 2,,82,79
377,4,6:19.0,C. Zeller enters the game for F. Kaminsky,,82,79
378,4,6:19.0,M. Williams enters the game for S. Hawes,,82,79
379,4,6:19.0,N. Batum enters the game for M. Kidd-Gilchrist,,82,79
380,4,6:19.0,K. Walker enters the game for M. Belinelli,,82,79
381,4,6:19.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,82,79
382,4,6:19.0,,S. Kilpatrick enters the game for I. Whitehead,82,79
383,4,6:19.0,R. Sessions makes free throw 2 of 2,,83,79
384,4,6:02.0,,Turnover by B. Lopez (lost ball; steal by C. Zeller),83,79
385,4,6:00.0,Personal foul by J. Harris (drawn by R. Sessions),,83,79
386,4,5:49.0,K. Walker makes 2-pt layup from 1 ft (assist by C. Zeller),,85,79
387,4,5:42.0,,Brooklyn full timeout,85,79
388,4,5:36.0,,Shooting foul by C. Zeller (drawn by B. Lopez),85,79
389,4,5:36.0,,B. Lopez makes free throw 1 of 2,85,80
390,4,5:36.0,,B. Lopez misses free throw 2 of 2,85,80
391,4,5:35.0,Defensive rebound by N. Batum,,85,80
392,4,5:19.0,C. Zeller misses 2-pt layup from 2 ft,,85,80
393,4,5:17.0,,Defensive rebound by S. Kilpatrick,85,80
394,4,5:14.0,,Shooting foul by K. Walker (drawn by S. Kilpatrick),85,80
395,4,5:14.0,,S. Kilpatrick makes free throw 1 of 2,85,81
396,4,5:14.0,,S. Kilpatrick makes free throw 2 of 2,85,82
397,4,4:55.0,K. Walker makes 2-pt jump shot from 22 ft,,87,82
398,4,4:36.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,87,82
399,4,4:35.0,,Offensive rebound by T. Booker,87,82
400,4,4:35.0,Loose ball foul by N. Batum (drawn by T. Booker),,87,82
401,4,4:35.0,M. Kidd-Gilchrist enters the game for R. Sessions,,87,82
402,4,4:35.0,,R. Hollis-Jefferson enters the game for J. Harris,87,82
403,4,4:18.0,,B. Bogdanović misses 2-pt jump shot from 21 ft,87,82
404,4,4:16.0,Defensive rebound by N. Batum,,87,82
405,4,3:57.0,M. Williams misses 3-pt jump shot from 23 ft,,87,82
406,4,3:56.0,,Defensive rebound by R. Hollis-Jefferson,87,82
407,4,3:42.0,,T. Booker makes 2-pt jump shot from 6 ft,87,84
408,4,3:28.0,Turnover by K. Walker (bad pass; steal by R. Hollis-Jefferson),,87,84
409,4,3:22.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,87,84
410,4,3:21.0,,Offensive rebound by T. Booker,87,84
411,4,3:17.0,,T. Booker misses 2-pt layup from 2 ft,87,84
412,4,3:16.0,Defensive rebound by K. Walker,,87,84
413,4,3:00.0,C. Zeller misses 2-pt jump shot from 21 ft,,87,84
414,4,2:59.0,,Defensive rebound by T. Booker,87,84
415,4,2:50.0,,T. Booker makes 2-pt layup at rim,87,86
416,4,2:49.0,Charlotte full timeout,,87,86
417,4,2:37.0,N. Batum misses 2-pt jump shot from 19 ft,,87,86
418,4,2:35.0,Offensive rebound by M. Williams,,87,86
419,4,2:29.0,K. Walker makes 3-pt jump shot from 24 ft (assist by M. Williams),,90,86
420,4,2:10.0,,B. Lopez makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),90,89
421,4,1:48.0,M. Kidd-Gilchrist makes 2-pt layup from 3 ft (assist by C. Zeller),,92,89
422,4,1:32.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,92,89
423,4,1:31.0,Defensive rebound by N. Batum,,92,89
424,4,1:22.0,K. Walker misses 3-pt jump shot from 26 ft,,92,89
425,4,1:21.0,,Defensive rebound by B. Lopez,92,89
426,4,1:19.0,,Shooting foul by C. Zeller (drawn by B. Bogdanović),92,89
427,4,1:19.0,,B. Bogdanović makes free throw 1 of 2,92,90
428,4,1:19.0,,B. Bogdanović makes free throw 2 of 2,92,91
429,4,1:05.0,M. Williams makes 3-pt jump shot from 23 ft (assist by C. Zeller),,95,91
430,4,1:05.0,,Brooklyn full timeout,95,91
431,4,0:58.0,,B. Lopez misses 3-pt jump shot from 25 ft,95,91
432,4,0:57.0,Defensive rebound by K. Walker,,95,91
433,4,0:41.0,Turnover by K. Walker (lost ball; steal by R. Hollis-Jefferson),,95,91
434,4,0:34.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by C. Zeller),95,91
435,4,0:33.0,,Offensive rebound by Team,95,91
436,4,0:33.0,,Brooklyn full timeout,95,91
437,4,0:33.0,,Brooklyn full timeout,95,91
438,4,0:29.0,,T. Booker misses 3-pt jump shot from 24 ft,95,91
439,4,0:28.0,Defensive rebound by K. Walker,,95,91
440,4,0:28.0,Personal foul by B. Bogdanović (drawn by K. Walker),,95,91
441,4,0:28.0,Charlotte full timeout,,95,91
442,4,0:28.0,S. Hawes enters the game for M. Kidd-Gilchrist,,95,91
443,4,0:26.0,Personal foul by R. Hollis-Jefferson (drawn by K. Walker),,95,91
444,4,0:26.0,K. Walker misses free throw 1 of 2,,95,91
445,4,0:26.0,Offensive rebound by Team,,95,91
446,4,0:26.0,M. Kidd-Gilchrist enters the game for S. Hawes,,95,91
447,4,0:26.0,K. Walker makes free throw 2 of 2,,96,91
448,4,0:20.0,,S. Kilpatrick makes 2-pt layup from 3 ft,96,93
449,4,0:18.0,Personal foul by B. Bogdanović (drawn by N. Batum),,96,93
450,4,0:18.0,N. Batum makes free throw 1 of 2,,97,93
451,4,0:18.0,,J. Hamilton enters the game for T. Booker,97,93
452,4,0:18.0,N. Batum makes free throw 2 of 2,,98,93
453,4,0:07.0,,J. Hamilton misses 3-pt jump shot from 25 ft,98,93
454,4,0:06.0,,Offensive rebound by B. Lopez,98,93
455,4,0:03.0,,Shooting foul by M. Kidd-Gilchrist (drawn by S. Kilpatrick),98,93
456,4,0:03.0,,S. Kilpatrick makes free throw 1 of 2,98,94
457,4,0:03.0,,S. Kilpatrick makes free throw 2 of 2,98,95
458,4,0:03.0,Charlotte full timeout,,98,95
459,4,0:03.0,Personal foul by R. Hollis-Jefferson (drawn by C. Zeller),,98,95
460,4,0:03.0,C. Zeller misses free throw 1 of 2,,98,95
461,4,0:03.0,Offensive rebound by Team,,98,95
462,4,0:03.0,,T. Booker enters the game for J. Hamilton,98,94
463,4,0:03.0,,J. Harris enters the game for B. Lopez,98,95
464,4,0:03.0,,I. Whitehead enters the game for B. Bogdanović,98,95
465,4,0:03.0,S. Hawes enters the game for M. Kidd-Gilchrist,,98,95
466,4,0:03.0,,B. Lopez enters the game for R. Hollis-Jefferson,98,95
467,4,0:03.0,M. Kidd-Gilchrist enters the game for S. Hawes,,98,95
468,4,0:03.0,,B. Bogdanović enters the game for I. Whitehead,98,95
469,4,0:03.0,,J. Hamilton enters the game for T. Booker,98,95
470,4,0:03.0,C. Zeller makes free throw 2 of 2,,99,95
471,4,0:00.0,,J. Harris misses 3-pt jump shot from 31 ft,99,95
472,4,0:00.0,,Offensive rebound by Team,99,95
