,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
393,4,4:51.0,,J. Crawford makes free throw 1 of 1,96,85
394,4,4:34.0,G. Hill misses 2-pt jump shot from 22 ft,,96,85
395,4,4:34.0,,Defensive rebound by C. Paul,96,85
396,4,4:23.0,,J. Crawford misses 2-pt jump shot from 14 ft,96,85
397,4,4:20.0,Defensive rebound by G. Hayward,,96,85
398,4,4:12.0,G. Hayward makes 2-pt jump shot from 12 ft,,98,85
399,4,3:58.0,,D. Jordan makes 2-pt layup from 3 ft (assist by C. Paul),98,87
400,4,3:41.0,Turnover by G. Hayward (offensive foul),,98,87
401,4,3:41.0,Offensive foul by G. Hayward (drawn by J. Crawford),,98,87
402,4,3:34.0,Violation by J. Johnson (kicked ball),,98,87
403,4,3:34.0,,LA Clippers full timeout,98,87
404,4,3:34.0,,J. Redick enters the game for R. Felton,98,87
405,4,3:28.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),98,90
406,4,3:02.0,J. Johnson misses 2-pt jump shot from 5 ft,,98,90
407,4,2:59.0,Offensive rebound by G. Hill,,98,90
408,4,2:46.0,G. Hill makes 2-pt jump shot from 13 ft,,100,90
409,4,2:31.0,,J. Redick misses 2-pt layup from 1 ft,100,90
410,4,2:30.0,Defensive rebound by J. Ingles,,100,90
411,4,2:14.0,Personal foul by C. Paul (drawn by J. Johnson),,100,90
412,4,2:14.0,J. Johnson makes free throw 1 of 2,,101,90
413,4,2:14.0,J. Johnson makes free throw 2 of 2,,102,90
414,4,2:05.0,,Turnover by C. Paul (lost ball; steal by J. Ingles),102,90
415,4,2:03.0,Utah full timeout,,102,90
416,4,2:03.0,,R. Felton enters the game for J. Redick,102,90
417,4,2:03.0,,L. Mbah a Moute enters the game for J. Crawford,102,90
418,4,1:44.0,J. Johnson misses 2-pt jump shot from 7 ft (block by L. Mbah a Moute),,102,90
419,4,1:42.0,Offensive rebound by J. Johnson,,102,90
420,4,1:42.0,J. Johnson misses 2-pt jump shot from 12 ft (block by L. Mbah a Moute),,102,90
421,4,1:42.0,Offensive rebound by J. Johnson,,102,90
422,4,1:40.0,Turnover by Team (shot clock),,102,90
423,4,1:40.0,,LA Clippers full timeout,102,90
424,4,1:40.0,,J. Redick enters the game for L. Mbah a Moute,102,90
425,4,1:40.0,,J. Crawford enters the game for R. Felton,102,90
426,4,1:27.0,,J. Crawford misses 3-pt jump shot from 26 ft,102,90
427,4,1:26.0,,Offensive rebound by D. Jordan,102,90
428,4,1:26.0,,Personal foul by R. Gobert (drawn by D. Jordan),102,90
429,4,1:26.0,,D. Jordan makes free throw 1 of 2,102,91
430,4,1:26.0,B. Diaw enters the game for R. Gobert,,102,90
431,4,1:26.0,,D. Jordan misses free throw 2 of 2,102,91
432,4,1:25.0,Defensive rebound by G. Hayward,,102,91
433,4,1:02.0,G. Hayward misses 2-pt jump shot from 17 ft,,102,91
434,4,1:01.0,,Defensive rebound by D. Jordan,102,91
435,4,0:54.0,,Personal foul by J. Johnson (drawn by D. Jordan),102,91
436,4,0:54.0,,D. Jordan misses free throw 1 of 2,102,91
437,4,0:54.0,,Offensive rebound by Team,102,91
438,4,0:54.0,,D. Jordan misses free throw 2 of 2,102,91
439,4,0:54.0,Defensive rebound by G. Hayward,,102,91
440,4,0:44.0,G. Hayward makes 2-pt layup from 2 ft (assist by B. Diaw),,104,91
441,4,0:37.0,,C. Paul misses 3-pt jump shot from 25 ft,104,91
442,4,0:36.0,Defensive rebound by J. Johnson,,104,91
443,4,0:13.0,Turnover by Team (shot clock),,104,91
444,4,0:07.0,,C. Paul misses 3-pt jump shot from 27 ft,104,91
445,4,0:06.0,Defensive rebound by B. Diaw,,104,91
