,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
385,4,2:41.0,,Turnover by K. Looney (bad pass; steal by J. Anderson),95,108
386,4,2:25.0,J. Anderson misses 3-pt jump shot from 27 ft,,95,108
387,4,2:24.0,Offensive rebound by N. Brussino,,95,108
388,4,2:03.0,P. Jackson misses 2-pt jump shot from 10 ft,,95,108
389,4,2:02.0,,Defensive rebound by A. Iguodala,95,108
390,4,1:58.0,,S. Livingston misses 2-pt layup from 1 ft (block by J. Anderson),95,108
391,4,1:58.0,Defensive rebound by D. Powell,,95,108
392,4,1:55.0,A. Hammons makes 2-pt dunk at rim (assist by P. Jackson),,97,108
393,4,1:32.0,,I. Clark misses 3-pt jump shot from 26 ft,97,108
394,4,1:32.0,Defensive rebound by D. Powell,,97,108
395,4,1:13.0,J. Anderson makes 2-pt jump shot from 11 ft,,99,108
396,4,0:55.0,,K. Thompson misses 3-pt jump shot from 28 ft,99,108
397,4,0:54.0,Defensive rebound by J. Anderson,,99,108
398,4,0:41.0,J. Anderson misses 3-pt jump shot from 28 ft,,99,108
399,4,0:40.0,,Defensive rebound by K. Thompson,99,108
400,4,0:20.0,,K. Thompson misses 3-pt jump shot from 26 ft,99,108
401,4,0:18.0,Defensive rebound by P. Jackson,,99,108
402,4,0:12.0,P. Jackson misses 2-pt jump shot from 10 ft,,99,108
403,4,0:09.0,Offensive rebound by J. Anderson,,99,108
404,4,0:07.0,J. Anderson misses 2-pt jump shot from 21 ft (block by S. Livingston),,99,108
405,4,0:06.0,,Defensive rebound by S. Livingston,99,108
