,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,CLEVELAND_ACTION,GOLDEN STATE_SCORE,CLEVELAND_SCORE
401,4,9:05.0,K. Durant misses 2-pt jump shot from 13 ft,,95,82
402,4,9:05.0,,Defensive rebound by Team,95,82
403,4,8:43.0,,R. Jefferson misses 3-pt jump shot from 23 ft,95,82
404,4,8:42.0,Defensive rebound by A. Iguodala,,95,82
405,4,8:36.0,Personal foul by R. Jefferson (drawn by D. West),,95,82
406,4,8:29.0,Turnover by D. West (bad pass),,95,82
407,4,8:17.0,,K. Irving misses 3-pt jump shot from 26 ft,95,82
408,4,8:17.0,,Offensive rebound by I. Shumpert,95,82
409,4,8:14.0,,K. Love makes 2-pt dunk at rim (assist by I. Shumpert),95,84
410,4,7:57.0,K. Durant misses 2-pt jump shot from 11 ft,,95,84
411,4,7:55.0,,Defensive rebound by R. Jefferson,95,84
412,4,7:34.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by D. Liggins),95,87
413,4,7:33.0,Golden State full timeout,,95,87
414,4,7:33.0,S. Curry enters the game for K. Durant,,95,87
415,4,7:33.0,D. Green enters the game for A. Iguodala,,95,87
416,4,7:33.0,,L. James enters the game for D. Liggins,95,87
417,4,7:20.0,K. Thompson misses 3-pt jump shot from 25 ft,,95,87
418,4,7:20.0,,Defensive rebound by K. Love,95,87
419,4,7:13.0,,K. Irving makes 2-pt layup from 2 ft,95,89
420,4,6:54.0,Turnover by D. Green (bad pass; steal by L. James),,95,89
421,4,6:45.0,,Shooting foul by S. Curry (drawn by R. Jefferson),95,89
422,4,6:45.0,,R. Jefferson makes free throw 1 of 2,95,90
423,4,6:45.0,,R. Jefferson makes free throw 2 of 2,95,91
424,4,6:31.0,D. Green makes 2-pt dunk at rim (assist by D. West),,97,91
425,4,6:12.0,,K. Irving makes 3-pt jump shot from 24 ft,97,94
426,4,5:55.0,Turnover by D. Green (bad pass; steal by K. Irving),,97,94
427,4,5:48.0,,Personal foul by D. Green (drawn by K. Irving),97,94
428,4,5:48.0,K. Durant enters the game for D. West,,97,94
429,4,5:37.0,,K. Irving misses 2-pt layup from 1 ft,97,94
430,4,5:36.0,Defensive rebound by S. Curry,,97,94
431,4,5:31.0,S. Curry misses 3-pt jump shot from 25 ft,,97,94
432,4,5:30.0,Offensive rebound by Team,,97,94
433,4,5:20.0,K. Durant misses 3-pt jump shot from 27 ft,,97,94
434,4,5:19.0,,Defensive rebound by K. Irving,97,94
435,4,5:12.0,,K. Love misses 3-pt jump shot from 25 ft,97,94
436,4,5:11.0,Defensive rebound by S. Livingston,,97,94
437,4,5:07.0,Shooting foul by K. Love (drawn by K. Durant),,97,94
438,4,5:07.0,K. Durant makes free throw 1 of 2,,98,94
439,4,5:07.0,K. Durant makes free throw 2 of 2,,99,94
440,4,4:55.0,,Personal foul by K. Thompson (drawn by I. Shumpert),99,94
441,4,4:41.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),99,97
442,4,4:28.0,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),,101,97
443,4,4:10.0,,R. Jefferson makes 2-pt dunk at rim (assist by K. Love),101,99
444,4,3:49.0,D. Green makes 2-pt jump shot from 7 ft,,103,99
445,4,3:46.0,,Cleveland full timeout,103,99
446,4,3:46.0,A. Iguodala enters the game for S. Livingston,,103,99
447,4,3:36.0,,L. James makes 2-pt dunk at rim (assist by K. Irving),103,101
448,4,3:17.0,D. Green misses 3-pt jump shot from 25 ft,,103,101
449,4,3:17.0,,Defensive rebound by Team,103,101
450,4,2:48.0,,I. Shumpert misses 3-pt jump shot from 26 ft,103,101
451,4,2:48.0,,Offensive rebound by K. Irving,103,101
452,4,2:44.0,,K. Irving misses 2-pt layup from 2 ft,103,101
453,4,2:42.0,Defensive rebound by K. Durant,,103,101
454,4,2:33.0,Turnover by D. Green (bad pass; steal by K. Irving),,103,101
455,4,2:18.0,,K. Irving makes 2-pt layup at rim (assist by I. Shumpert),103,103
456,4,1:55.0,K. Durant misses 2-pt jump shot from 20 ft,,103,103
457,4,1:54.0,,Defensive rebound by I. Shumpert,103,103
458,4,1:43.0,,L. James makes 2-pt dunk at rim,103,105
459,4,1:43.0,,Shooting foul by D. Green (drawn by L. James),103,105
460,4,1:43.0,Golden State full timeout,,103,105
461,4,1:43.0,,L. James misses free throw 1 of 1,103,105
462,4,1:43.0,Defensive rebound by K. Durant,,103,105
463,4,1:31.0,D. Green makes 2-pt dunk at rim (assist by K. Thompson),,105,105
464,4,1:19.0,,K. Irving misses 2-pt layup from 2 ft (block by K. Thompson),105,105
465,4,1:15.0,Defensive rebound by K. Durant,,105,105
466,4,1:14.0,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),,108,105
467,4,1:14.0,,Cleveland full timeout,108,105
468,4,0:47.0,,R. Jefferson misses 3-pt jump shot from 29 ft,108,105
469,4,0:47.0,Defensive rebound by A. Iguodala,,108,105
470,4,0:43.0,Turnover by A. Iguodala (bad pass; steal by K. Irving),,108,105
471,4,0:38.0,,K. Irving makes 2-pt layup from 2 ft,108,107
472,4,0:14.0,Turnover by Team (shot clock),,108,107
473,4,0:14.0,S. Livingston enters the game for S. Curry,,108,107
474,4,0:03.0,,K. Irving makes 2-pt jump shot from 13 ft,108,109
475,4,0:03.0,Golden State full timeout,,108,109
476,4,0:03.0,S. Curry enters the game for S. Livingston,,108,109
477,4,0:03.0,,D. Liggins enters the game for K. Love,108,109
478,4,0:00.0,K. Durant misses 3-pt jump shot from 34 ft,,108,109
479,4,0:00.0,Offensive rebound by Team,,108,109
