,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
383,4,5:39.0,,Turnover by Team (shot clock),72,101
384,4,5:31.0,Personal foul by J. Grant (drawn by D. Rudež),,72,101
385,4,5:22.0,M. Hezonja misses 3-pt jump shot from 25 ft,,72,101
386,4,5:21.0,,Defensive rebound by J. Grant,72,101
387,4,5:15.0,,C. Felício makes 2-pt dunk at rim (assist by P. Zipser),72,103
388,4,4:55.0,M. Hezonja misses 2-pt layup from 2 ft,,72,103
389,4,4:55.0,Offensive rebound by Team,,72,103
390,4,4:55.0,Turnover by M. Hezonja (traveling),,72,103
391,4,4:38.0,,B. Portis misses 2-pt jump shot from 22 ft,72,103
392,4,4:37.0,Defensive rebound by C. Wilcox,,72,103
393,4,4:23.0,D. Rudež misses 2-pt jump shot from 18 ft,,72,103
394,4,4:22.0,,Defensive rebound by D. Valentine,72,103
395,4,4:07.0,,P. Zipser misses 3-pt jump shot from 25 ft,72,103
396,4,4:06.0,,Offensive rebound by J. Grant,72,103
397,4,4:00.0,,B. Portis makes 2-pt dunk at rim (assist by J. Grant),72,105
398,4,3:46.0,M. Hezonja misses 3-pt jump shot from 28 ft,,72,105
399,4,3:45.0,,Defensive rebound by P. Zipser,72,105
400,4,3:35.0,,Personal foul by A. Onuaku (drawn by P. Zipser),72,105
401,4,3:29.0,,D. Valentine makes 3-pt jump shot from 26 ft (assist by J. Grant),72,108
402,4,3:17.0,M. Hezonja misses 2-pt jump shot from 5 ft,,72,108
403,4,3:16.0,,Defensive rebound by B. Portis,72,108
404,4,3:06.0,,J. Grant misses 2-pt jump shot from 17 ft,72,108
405,4,3:05.0,,Offensive rebound by C. Felício,72,108
406,4,2:51.0,,J. Grant misses 2-pt jump shot from 20 ft,72,108
407,4,2:49.0,Defensive rebound by Team,,72,108
408,4,2:49.0,,Chicago full timeout,72,108
409,4,2:49.0,D. Augustin enters the game for M. Hezonja,,72,108
410,4,2:22.0,C. Watson misses 2-pt jump shot from 22 ft,,72,108
411,4,2:21.0,,Defensive rebound by P. Zipser,72,108
412,4,2:10.0,,Personal foul by D. Rudež (drawn by B. Portis),72,108
413,4,2:10.0,,B. Portis makes free throw 1 of 2,72,109
414,4,2:10.0,,B. Portis makes free throw 2 of 2,72,110
415,4,1:55.0,Shooting foul by P. Zipser (drawn by C. Wilcox),,72,110
416,4,1:55.0,C. Wilcox makes free throw 1 of 2,,73,110
417,4,1:55.0,C. Wilcox makes free throw 2 of 2,,74,110
418,4,1:38.0,,D. Valentine misses 2-pt jump shot from 20 ft,74,110
419,4,1:37.0,Defensive rebound by A. Onuaku,,74,110
420,4,1:27.0,C. Watson makes 3-pt jump shot from 25 ft (assist by C. Wilcox),,77,110
421,4,1:15.0,,J. Grant makes 2-pt jump shot from 15 ft,77,112
422,4,1:02.0,D. Rudež misses 2-pt jump shot from 15 ft,,77,112
423,4,1:01.0,,Defensive rebound by C. Felício,77,112
424,4,0:52.0,,Turnover by P. Zipser (bad pass; steal by D. Rudež),77,112
425,4,0:46.0,C. Wilcox misses 3-pt jump shot from 25 ft,,77,112
426,4,0:45.0,,Defensive rebound by C. Felício,77,112
427,4,0:33.0,,J. Grant misses 3-pt jump shot from 26 ft,77,112
428,4,0:32.0,Defensive rebound by C. Watson,,77,112
429,4,0:25.0,C. Wilcox makes 3-pt jump shot from 24 ft (assist by D. Rudež),,80,112
430,4,0:01.0,,Turnover by B. Portis (lost ball),80,112
