,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
391,4,1:20.0,C. Paul makes 2-pt jump shot from 13 ft,,94,99
392,4,0:58.0,,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Johnson),94,102
393,4,0:52.0,D. Jordan makes 2-pt layup from 2 ft (assist by C. Paul),,96,102
394,4,0:51.0,,Personal foul by C. Paul (drawn by G. Hill),96,102
395,4,0:51.0,R. Felton enters the game for J. Crawford,,96,102
396,4,0:29.0,,J. Johnson misses 2-pt jump shot from 11 ft,96,102
397,4,0:29.0,,Offensive rebound by Team,96,102
398,4,0:29.0,Loose ball foul by C. Paul (drawn by D. Favors),,96,102
399,4,0:29.0,,D. Favors misses free throw 1 of 2,96,102
400,4,0:29.0,,Offensive rebound by Team,96,102
401,4,0:29.0,M. Speights enters the game for D. Jordan,,96,102
402,4,0:29.0,J. Crawford enters the game for L. Mbah a Moute,,96,102
403,4,0:29.0,,D. Favors makes free throw 2 of 2,96,103
404,4,0:20.0,C. Paul misses 3-pt jump shot from 25 ft,,96,103
405,4,0:20.0,,Defensive rebound by J. Johnson,96,103
406,4,0:18.0,,Personal foul by C. Paul (drawn by J. Johnson),96,103
407,4,0:18.0,Violation by Team (jump ball),,96,103
408,4,0:18.0,,J. Johnson makes free throw 1 of 2,96,104
409,4,0:18.0,,J. Johnson makes free throw 2 of 2,96,105
410,4,0:12.0,C. Paul makes 2-pt layup from 3 ft,,98,105
