,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BOSTON_ACTION,CLEVELAND_SCORE,BOSTON_SCORE
400,4,6:07.0,,I. Thomas misses 3-pt jump shot from 26 ft,100,77
401,4,6:06.0,,Offensive rebound by J. Crowder,100,77
402,4,6:04.0,,M. Smart misses 3-pt jump shot from 23 ft,100,77
403,4,6:03.0,Defensive rebound by L. James,,100,77
404,4,5:58.0,J. Smith makes 2-pt layup from 1 ft (assist by L. James),,102,77
405,4,5:38.0,,M. Smart misses 2-pt jump shot from 6 ft,102,77
406,4,5:37.0,Defensive rebound by L. James,,102,77
407,4,5:18.0,Turnover by L. James (bad pass; steal by J. Crowder),,102,77
408,4,5:12.0,,I. Thomas misses 2-pt layup from 2 ft,102,77
409,4,5:11.0,,Offensive rebound by J. Crowder,102,77
410,4,5:10.0,,J. Crowder makes 2-pt layup from 2 ft,102,79
411,4,5:10.0,Cleveland full timeout,,102,79
412,4,5:00.0,L. James makes 2-pt layup from 2 ft (assist by K. Irving),,104,79
413,4,5:00.0,Shooting foul by A. Horford (drawn by L. James),,104,79
414,4,5:00.0,L. James makes free throw 1 of 1,,105,79
415,4,4:43.0,,Shooting foul by K. Korver (drawn by I. Thomas),105,79
416,4,4:43.0,,I. Thomas makes 2-pt jump shot from 12 ft (assist by M. Smart),105,81
417,4,4:43.0,,J. Brown enters the game for J. Crowder,105,81
418,4,4:43.0,,T. Rozier enters the game for A. Horford,105,81
419,4,4:43.0,,J. Young enters the game for A. Bradley,105,81
420,4,4:43.0,,J. Mickey enters the game for M. Smart,105,81
421,4,4:43.0,,I. Thomas makes free throw 1 of 1,105,82
422,4,4:37.0,Personal take foul by T. Rozier (drawn by K. Korver),,105,82
423,4,4:37.0,,G. Green enters the game for I. Thomas,105,82
424,4,4:27.0,K. Love makes 3-pt jump shot from 24 ft (assist by K. Irving),,108,82
425,4,4:06.0,,G. Green misses 3-pt jump shot from 26 ft,108,82
426,4,4:05.0,Defensive rebound by J. Smith,,108,82
427,4,4:04.0,Cleveland full timeout,,108,82
428,4,4:04.0,D. Liggins enters the game for L. James,,108,82
429,4,4:04.0,I. Shumpert enters the game for K. Love,,108,82
430,4,4:04.0,L. Sanders enters the game for J. Smith,,108,82
431,4,4:04.0,D. Williams enters the game for K. Irving,,108,82
432,4,4:04.0,J. Jones enters the game for K. Korver,,108,82
433,4,3:51.0,Turnover by I. Shumpert (bad pass; steal by J. Young),,108,82
434,4,3:32.0,,Shooting foul by D. Liggins (drawn by T. Rozier),108,82
435,4,3:32.0,,T. Rozier misses free throw 1 of 2,108,82
436,4,3:32.0,,Offensive rebound by Team,108,82
437,4,3:32.0,,T. Rozier makes free throw 2 of 2,108,83
438,4,3:11.0,Turnover by D. Liggins (traveling),,108,83
439,4,2:58.0,,T. Rozier makes 2-pt jump shot from 21 ft,108,85
440,4,2:45.0,Turnover by D. Liggins (bad pass; steal by J. Mickey),,108,85
441,4,2:39.0,,G. Green makes 2-pt layup from 3 ft,108,87
442,4,2:24.0,D. Liggins makes 2-pt layup from 2 ft,,110,87
443,4,2:11.0,,Shooting foul by L. Sanders (drawn by J. Mickey),110,87
444,4,2:11.0,,J. Mickey misses free throw 1 of 2,110,87
445,4,2:11.0,,Offensive rebound by Team,110,87
446,4,2:11.0,,J. Mickey makes free throw 2 of 2,110,88
447,4,1:58.0,I. Shumpert makes 2-pt layup from 2 ft,,112,88
448,4,1:45.0,,J. Brown misses 2-pt jump shot from 16 ft,112,88
449,4,1:43.0,Defensive rebound by J. Jones,,112,88
450,4,1:30.0,D. Liggins misses 2-pt jump shot from 22 ft,,112,88
451,4,1:28.0,Offensive rebound by L. Sanders,,112,88
452,4,1:26.0,L. Sanders misses 2-pt layup from 2 ft,,112,88
453,4,1:25.0,,Defensive rebound by J. Mickey,112,88
454,4,1:18.0,,J. Mickey misses 2-pt jump shot from 19 ft,112,88
455,4,1:17.0,Defensive rebound by J. Jones,,112,88
456,4,1:06.0,J. Jones makes 2-pt jump shot from 19 ft,,114,88
457,4,1:00.0,,T. Rozier makes 3-pt jump shot from 25 ft,114,91
458,4,0:44.0,I. Shumpert misses 2-pt layup from 2 ft (block by J. Mickey),,114,91
459,4,0:42.0,,Defensive rebound by J. Mickey,114,91
460,4,0:31.0,,T. Rozier misses 3-pt jump shot from 25 ft,114,91
461,4,0:30.0,,Offensive rebound by Team,114,91
462,4,0:30.0,Loose ball foul by D. Liggins (drawn by G. Green),,114,91
463,4,0:30.0,,G. Green misses free throw 1 of 2,114,91
464,4,0:30.0,,Offensive rebound by Team,114,91
465,4,0:30.0,,G. Green misses free throw 2 of 2,114,91
466,4,0:30.0,Defensive rebound by L. Sanders,,114,91
467,4,0:11.0,Turnover by D. Williams (lost ball; steal by J. Brown),,114,91
