,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
386,4,4:41.0,C. Joseph misses 2-pt layup from 3 ft,,89,82
387,4,4:40.0,,Defensive rebound by A. Horford,89,82
388,4,4:34.0,,J. Crowder misses 3-pt jump shot from 25 ft,89,82
389,4,4:33.0,Defensive rebound by D. DeRozan,,89,82
390,4,4:19.0,Personal foul by J. Brown (drawn by N. Powell),,89,82
391,4,4:19.0,J. Valančiūnas enters the game for L. Nogueira,,89,82
392,4,4:14.0,D. DeRozan misses 2-pt jump shot from 18 ft,,89,82
393,4,4:13.0,,Defensive rebound by J. Brown,89,82
394,4,4:05.0,,J. Crowder misses 3-pt jump shot from 26 ft,89,82
395,4,4:04.0,Defensive rebound by J. Valančiūnas,,89,82
396,4,3:39.0,K. Lowry misses 2-pt layup from 3 ft,,89,82
397,4,3:38.0,Offensive rebound by J. Valančiūnas,,89,82
398,4,3:38.0,J. Valančiūnas makes 2-pt layup from 1 ft,,91,82
399,4,3:22.0,,Shooting foul by J. Valančiūnas (drawn by A. Horford),91,82
400,4,3:22.0,,A. Horford makes free throw 1 of 2,91,83
401,4,3:22.0,,A. Horford makes free throw 2 of 2,91,84
402,4,3:06.0,C. Joseph misses 2-pt jump shot from 18 ft,,91,84
403,4,3:05.0,,Defensive rebound by A. Bradley,91,84
404,4,2:55.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by A. Horford),91,87
405,4,2:53.0,Toronto full timeout,,91,87
406,4,2:40.0,D. DeRozan makes 2-pt jump shot from 17 ft,,93,87
407,4,2:20.0,,Personal foul by J. Valančiūnas (drawn by A. Horford),93,87
408,4,2:20.0,,A. Horford misses free throw 1 of 2,93,87
409,4,2:20.0,,Offensive rebound by Team,93,87
410,4,2:20.0,P. Patterson enters the game for J. Valančiūnas,,93,87
411,4,2:20.0,,A. Horford makes free throw 2 of 2,93,88
412,4,2:03.0,Shooting foul by A. Bradley (drawn by D. DeRozan),,93,88
413,4,2:03.0,D. DeRozan makes free throw 1 of 2,,94,88
414,4,2:03.0,D. DeRozan makes free throw 2 of 2,,95,88
415,4,1:46.0,,A. Horford misses 2-pt layup from 2 ft,95,88
416,4,1:45.0,Defensive rebound by K. Lowry,,95,88
417,4,1:27.0,D. DeRozan misses 2-pt jump shot from 17 ft,,95,88
418,4,1:26.0,,Defensive rebound by A. Bradley,95,88
419,4,1:15.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by A. Horford),95,91
420,4,1:00.0,D. DeRozan misses 2-pt jump shot from 12 ft,,95,91
421,4,0:59.0,,Defensive rebound by M. Smart,95,91
422,4,0:54.0,,J. Crowder misses 2-pt jump shot from 23 ft,95,91
423,4,0:52.0,Defensive rebound by N. Powell,,95,91
424,4,0:31.0,Shooting foul by A. Horford (drawn by K. Lowry),,95,91
425,4,0:31.0,K. Lowry makes free throw 1 of 3,,96,91
426,4,0:31.0,K. Lowry makes free throw 2 of 3,,97,91
427,4,0:31.0,K. Lowry makes free throw 3 of 3,,98,91
428,4,0:31.0,,Boston full timeout,98,91
429,4,0:26.0,,A. Horford makes 2-pt jump shot from 3 ft (assist by M. Smart),98,93
430,4,0:26.0,,Shooting foul by P. Patterson (drawn by A. Horford),98,93
431,4,0:26.0,J. Valančiūnas enters the game for N. Powell,,98,93
432,4,0:26.0,,T. Rozier enters the game for J. Brown,98,93
433,4,0:26.0,,A. Horford makes free throw 1 of 1,98,94
434,4,0:22.0,Personal take foul by T. Rozier (drawn by C. Joseph),,98,94
435,4,0:22.0,C. Joseph misses free throw 1 of 2,,98,94
436,4,0:22.0,Offensive rebound by Team,,98,94
437,4,0:22.0,N. Powell enters the game for J. Valančiūnas,,98,94
438,4,0:22.0,C. Joseph makes free throw 2 of 2,,99,94
439,4,0:16.0,,A. Horford misses 3-pt jump shot from 25 ft,99,94
440,4,0:15.0,Defensive rebound by K. Lowry,,99,94
441,4,0:13.0,Personal take foul by J. Crowder (drawn by K. Lowry),,99,94
442,4,0:13.0,K. Lowry makes free throw 1 of 2,,100,94
443,4,0:13.0,K. Lowry makes free throw 2 of 2,,101,94
444,4,0:09.0,,M. Smart misses 3-pt jump shot from 33 ft,101,94
445,4,0:08.0,Defensive rebound by K. Lowry,,101,94
