,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,UTAH_ACTION,LA CLIPPERS_SCORE,UTAH_SCORE
391,4,3:43.0,J. Crawford misses 3-pt jump shot from 24 ft,,83,70
392,4,3:42.0,,Defensive rebound by T. Lyles,83,70
393,4,3:32.0,,T. Lyles misses 2-pt jump shot from 10 ft (block by B. Griffin),83,70
394,4,3:30.0,,Offensive rebound by T. Lyles,83,70
395,4,3:27.0,,T. Lyles misses 2-pt layup from 3 ft,83,70
396,4,3:26.0,Defensive rebound by J. Crawford,,83,70
397,4,3:08.0,R. Felton misses 3-pt jump shot from 25 ft,,83,70
398,4,3:07.0,Offensive rebound by R. Felton,,83,70
399,4,2:45.0,R. Felton misses 2-pt jump shot from 4 ft,,83,70
400,4,2:45.0,Offensive rebound by Team,,83,70
401,4,2:45.0,Turnover by R. Felton (traveling),,83,70
402,4,2:45.0,,Utah full timeout,83,70
403,4,2:45.0,D. Jordan enters the game for R. Felton,,83,70
404,4,2:34.0,,A. Burks misses 3-pt jump shot from 25 ft,83,70
405,4,2:34.0,Defensive rebound by J. Crawford,,83,70
406,4,2:08.0,B. Griffin makes 2-pt jump shot from 18 ft,,85,70
407,4,1:56.0,,D. Exum makes 2-pt jump shot from 7 ft,85,72
408,4,1:36.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by J. Crawford),,88,72
409,4,1:23.0,,J. Withey misses 2-pt jump shot from 4 ft,88,72
410,4,1:22.0,Defensive rebound by B. Griffin,,88,72
411,4,1:01.0,A. Rivers misses 2-pt jump shot from 11 ft,,88,72
412,4,1:00.0,,Defensive rebound by D. Exum,88,72
413,4,0:53.0,,A. Burks misses 2-pt layup from 1 ft,88,72
414,4,0:53.0,Defensive rebound by Team,,88,72
415,4,0:53.0,R. Felton enters the game for B. Griffin,,88,72
416,4,0:53.0,M. Speights enters the game for D. Jordan,,88,72
417,4,0:53.0,W. Johnson enters the game for A. Rivers,,88,72
418,4,0:53.0,D. Stone enters the game for J. Crawford,,88,72
419,4,0:40.0,D. Stone misses 2-pt jump shot from 9 ft (block by J. Withey),,88,72
420,4,0:38.0,,Defensive rebound by T. Lyles,88,72
421,4,0:27.0,,T. Lyles misses 3-pt jump shot from 24 ft,88,72
422,4,0:27.0,Defensive rebound by D. Stone,,88,72
423,4,0:13.0,D. Stone misses 2-pt jump shot from 19 ft,,88,72
424,4,0:13.0,,Defensive rebound by A. Burks,88,72
