,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
386,4,5:43.0,T. Gibson enters the game for D. Valentine,,92,91
387,4,5:43.0,R. Lopez enters the game for B. Portis,,92,91
388,4,5:43.0,R. Rondo enters the game for C. Felício,,92,91
389,4,5:32.0,J. Grant misses 2-pt jump shot from 13 ft,,92,91
390,4,5:31.0,Offensive rebound by R. Lopez,,92,91
391,4,5:22.0,T. Gibson misses 2-pt jump shot from 5 ft,,92,91
392,4,5:21.0,,Defensive rebound by M. Morris,92,91
393,4,5:08.0,,Personal foul by R. Rondo (drawn by B. Beal),92,91
394,4,4:59.0,,J. Wall makes 2-pt jump shot from 11 ft,92,93
395,4,4:36.0,Turnover by J. Grant (lost ball; steal by M. Morris),,92,93
396,4,4:32.0,,J. Wall misses 2-pt layup from 1 ft,92,93
397,4,4:31.0,,Offensive rebound by M. Morris,92,93
398,4,4:31.0,,M. Morris makes 2-pt dunk at rim,92,95
399,4,4:23.0,Personal foul by M. Morris (drawn by J. Grant),,92,95
400,4,4:23.0,D. Valentine enters the game for J. Grant,,92,95
401,4,4:17.0,Turnover by D. Valentine (lost ball),,92,95
402,4,3:58.0,,Offensive foul by M. Morris (drawn by T. Gibson),92,95
403,4,3:58.0,,Turnover by M. Morris (offensive foul),92,95
404,4,3:58.0,,J. Smith enters the game for M. Morris,92,95
405,4,3:38.0,D. McDermott misses 3-pt jump shot from 28 ft,,92,95
406,4,3:37.0,,Defensive rebound by Team,92,95
407,4,3:21.0,,J. Wall misses 2-pt jump shot from 9 ft,92,95
408,4,3:20.0,Defensive rebound by T. Gibson,,92,95
409,4,2:59.0,T. Gibson misses 2-pt layup from 1 ft (block by M. Gortat),,92,95
410,4,2:59.0,,Defensive rebound by Team,92,95
411,4,2:59.0,M. Carter-Williams enters the game for D. McDermott,,92,95
412,4,2:48.0,,M. Gortat misses 2-pt layup from 1 ft,92,95
413,4,2:47.0,Defensive rebound by M. Carter-Williams,,92,95
414,4,2:29.0,D. Valentine misses 3-pt jump shot from 28 ft,,92,95
415,4,2:28.0,,Defensive rebound by M. Gortat,92,95
416,4,2:22.0,,Offensive foul by J. Smith (drawn by M. Carter-Williams),92,95
417,4,2:22.0,,Turnover by J. Smith (offensive foul),92,95
418,4,2:09.0,M. Carter-Williams misses 3-pt jump shot from 25 ft,,92,95
419,4,2:09.0,Offensive rebound by T. Gibson,,92,95
420,4,2:08.0,T. Gibson makes 2-pt layup from 1 ft,,94,95
421,4,2:08.0,Shooting foul by J. Wall (drawn by T. Gibson),,94,95
422,4,2:08.0,T. Gibson makes free throw 1 of 1,,95,95
423,4,1:54.0,,J. Wall misses 2-pt jump shot from 12 ft,95,95
424,4,1:54.0,,Offensive rebound by M. Gortat,95,95
425,4,1:53.0,,M. Gortat makes 2-pt layup from 2 ft,95,97
426,4,1:33.0,R. Rondo makes 2-pt jump shot from 16 ft,,97,97
427,4,1:21.0,,B. Beal misses 2-pt layup from 2 ft (block by T. Gibson),97,97
428,4,1:19.0,Defensive rebound by M. Carter-Williams,,97,97
429,4,0:58.0,R. Rondo misses 2-pt jump shot from 14 ft,,97,97
430,4,0:58.0,Offensive rebound by Team,,97,97
431,4,0:58.0,,Loose ball foul by M. Gortat (drawn by R. Lopez),97,97
432,4,0:58.0,R. Lopez makes free throw 1 of 2,,98,97
433,4,0:58.0,R. Lopez makes free throw 2 of 2,,99,97
434,4,0:58.0,,Washington full timeout,99,97
435,4,0:47.0,,J. Wall makes 2-pt jump shot from 18 ft,99,99
436,4,0:47.0,Chicago full timeout,,99,99
437,4,0:47.0,D. McDermott enters the game for T. Gibson,,99,99
438,4,0:47.0,,K. Oubre enters the game for J. Smith,99,99
439,4,0:30.0,M. Carter-Williams misses 2-pt jump shot from 16 ft,,99,99
440,4,0:29.0,,Defensive rebound by O. Porter,99,99
441,4,0:06.0,,J. Wall makes 2-pt jump shot from 16 ft,99,101
442,4,0:05.0,Chicago full timeout,,99,101
443,4,0:03.0,D. McDermott misses 3-pt jump shot from 29 ft,,99,101
444,4,0:02.0,,Defensive rebound by J. Wall,99,101
445,4,0:01.0,,Washington full timeout,99,101
446,4,0:01.0,,J. Smith enters the game for B. Beal,99,101
