,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
385,4,4:34.0,,D. Lillard makes 3-pt jump shot from 26 ft,98,103
386,4,4:09.0,M. Conley makes 3-pt jump shot from 26 ft,,101,103
387,4,3:45.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by E. Turner),101,106
388,4,3:22.0,M. Conley misses 2-pt jump shot from 11 ft,,101,106
389,4,3:21.0,Offensive rebound by M. Conley,,101,106
390,4,3:19.0,M. Conley misses 2-pt jump shot from 5 ft,,101,106
391,4,3:18.0,Offensive rebound by Z. Randolph,,101,106
392,4,3:17.0,Z. Randolph makes 2-pt layup from 2 ft,,103,106
393,4,2:58.0,,Shooting foul by M. Gasol (drawn by A. Aminu),103,106
394,4,2:58.0,Official timeout,,103,106
395,4,2:58.0,,A. Aminu makes free throw 1 of 2,103,107
396,4,2:58.0,,C. McCollum enters the game for A. Crabbe,103,106
397,4,2:58.0,,A. Aminu makes free throw 2 of 2,103,108
398,4,2:46.0,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Conley),,105,108
399,4,2:26.0,,Personal foul by M. Gasol (drawn by D. Lillard),105,108
400,4,2:26.0,,D. Lillard makes free throw 1 of 2,105,109
401,4,2:26.0,,D. Lillard makes free throw 2 of 2,105,110
402,4,2:13.0,M. Gasol makes 2-pt jump shot from 14 ft (assist by M. Conley),,107,110
403,4,1:50.0,,D. Lillard misses 3-pt jump shot from 26 ft,107,110
404,4,1:49.0,Defensive rebound by M. Gasol,,107,110
405,4,1:35.0,M. Conley misses 2-pt jump shot from 18 ft,,107,110
406,4,1:34.0,,Defensive rebound by D. Lillard,107,110
407,4,1:31.0,,Turnover by D. Lillard (lost ball; steal by M. Conley),107,110
408,4,1:31.0,,Loose ball foul by D. Lillard (drawn by M. Conley),107,110
409,4,1:31.0,M. Conley makes free throw 1 of 2,,108,110
410,4,1:31.0,M. Conley makes free throw 2 of 2,,109,110
411,4,1:13.0,,C. McCollum makes 2-pt jump shot from 7 ft,109,112
412,4,0:53.0,Turnover by M. Conley (lost ball),,109,112
413,4,0:33.0,,D. Lillard misses 3-pt jump shot from 27 ft,109,112
414,4,0:30.0,Defensive rebound by M. Gasol,,109,112
415,4,0:15.0,V. Carter misses 2-pt jump shot from 4 ft,,109,112
416,4,0:14.0,,Defensive rebound by A. Aminu,109,112
417,4,0:11.0,,Turnover by D. Lillard (lost ball; steal by T. Allen),109,112
418,4,0:08.0,Shooting foul by M. Plumlee (drawn by T. Allen),,109,112
419,4,0:08.0,T. Allen misses free throw 1 of 2,,109,112
420,4,0:08.0,Offensive rebound by Team,,109,112
421,4,0:08.0,T. Allen misses free throw 2 of 2,,109,112
422,4,0:07.0,Offensive rebound by M. Gasol,,109,112
423,4,0:03.0,M. Conley misses 3-pt jump shot from 25 ft,,109,112
424,4,0:02.0,Offensive rebound by V. Carter,,109,112
425,4,0:00.0,V. Carter misses 2-pt layup from 3 ft (block by A. Aminu),,109,112
426,4,0:00.0,,Defensive rebound by D. Lillard,109,112
