,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,UTAH_ACTION,WASHINGTON_SCORE,UTAH_SCORE
395,4,4:04.0,Turnover by B. Beal (bad pass; steal by S. Mack),,80,81
396,4,3:56.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by G. Hayward),80,84
397,4,3:27.0,B. Beal misses 2-pt jump shot from 12 ft,,80,84
398,4,3:27.0,,Defensive rebound by S. Mack,80,84
399,4,3:20.0,,Shooting foul by M. Morris (drawn by G. Hayward),80,84
400,4,3:20.0,,G. Hayward misses free throw 1 of 2,80,84
401,4,3:20.0,,Offensive rebound by Team,80,84
402,4,3:20.0,M. Gortat enters the game for B. Bogdanović,,80,84
403,4,3:20.0,,G. Hayward makes free throw 2 of 2,80,85
404,4,3:09.0,J. Wall misses 3-pt jump shot from 24 ft,,80,85
405,4,3:08.0,Offensive rebound by M. Gortat,,80,85
406,4,3:05.0,B. Beal makes 3-pt jump shot from 24 ft (assist by M. Gortat),,83,85
407,4,3:03.0,,Utah full timeout,83,85
408,4,2:44.0,,G. Hayward makes 2-pt jump shot from 16 ft,83,87
409,4,2:25.0,M. Morris misses 2-pt layup from 1 ft (block by G. Hayward),,83,87
410,4,2:23.0,,Defensive rebound by G. Hayward,83,87
411,4,2:05.0,,Personal foul by M. Morris (drawn by S. Mack),83,87
412,4,2:05.0,,S. Mack misses free throw 1 of 2,83,87
413,4,2:05.0,,Offensive rebound by Team,83,87
414,4,2:05.0,,S. Mack makes free throw 2 of 2,83,88
415,4,1:55.0,B. Beal makes 2-pt jump shot from 11 ft,,85,88
416,4,1:55.0,Shooting foul by S. Mack (drawn by B. Beal),,85,88
417,4,1:55.0,B. Beal makes free throw 1 of 1,,86,88
418,4,1:31.0,,J. Johnson misses 2-pt jump shot from 20 ft,86,88
419,4,1:30.0,Defensive rebound by J. Wall,,86,88
420,4,1:17.0,Turnover by B. Beal (lost ball; steal by J. Ingles),,86,88
421,4,1:13.0,,S. Mack makes 2-pt layup from 2 ft (assist by J. Ingles),86,90
422,4,1:13.0,Washington full timeout,,86,90
423,4,1:09.0,B. Beal makes 2-pt jump shot from 8 ft,,88,90
424,4,0:49.0,,S. Mack makes 2-pt layup from 3 ft (assist by G. Hayward),88,92
425,4,0:48.0,Washington full timeout,,88,92
426,4,0:48.0,K. Oubre enters the game for M. Morris,,88,92
427,4,0:35.0,Turnover by B. Beal (step out of bounds),,88,92
428,4,0:35.0,M. Morris enters the game for M. Gortat,,88,92
429,4,0:35.0,,Utah full timeout,88,92
430,4,0:35.0,,Utah full timeout,88,92
431,4,0:33.0,,Personal foul by K. Oubre (drawn by S. Mack),88,92
432,4,0:33.0,,S. Mack makes free throw 1 of 2,88,93
433,4,0:33.0,,S. Mack makes free throw 2 of 2,88,94
434,4,0:29.0,J. Wall misses 3-pt jump shot from 25 ft,,88,94
435,4,0:28.0,,Defensive rebound by J. Ingles,88,94
436,4,0:28.0,,Personal foul by B. Beal (drawn by J. Ingles),88,94
437,4,0:28.0,,J. Ingles misses free throw 1 of 2,88,94
438,4,0:28.0,,Offensive rebound by Team,88,94
439,4,0:28.0,,J. Ingles makes free throw 2 of 2,88,95
440,4,0:19.0,B. Beal misses 3-pt jump shot from 25 ft,,88,95
441,4,0:19.0,,Defensive rebound by G. Hayward,88,95
