,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
384,4,4:02.0,A. Anderson enters the game for A. Rivers,,84,112
385,4,4:02.0,L. Mbah a Moute enters the game for B. Bass,,84,112
386,4,4:02.0,M. Speights makes free throw 2 of 2,,85,112
387,4,3:47.0,,J. Murray misses 2-pt layup from 1 ft,85,112
388,4,3:46.0,Defensive rebound by W. Johnson,,85,112
389,4,3:36.0,W. Johnson makes 2-pt jump shot from 8 ft (assist by J. Crawford),,87,112
390,4,3:28.0,,Shooting foul by M. Speights (drawn by J. Nurkić),87,112
391,4,3:28.0,,J. Nurkić makes free throw 1 of 2,87,113
392,4,3:28.0,,J. Nurkić makes free throw 2 of 2,87,114
393,4,3:13.0,M. Speights makes 2-pt jump shot from 3 ft (assist by J. Crawford),,89,114
394,4,3:03.0,,J. Nelson makes 2-pt layup from 3 ft (assist by M. Miller),89,116
395,4,2:47.0,J. Crawford makes 2-pt jump shot from 19 ft,,91,116
396,4,2:37.0,,J. Nelson misses 2-pt jump shot from 20 ft,91,116
397,4,2:37.0,Defensive rebound by Team,,91,116
398,4,2:37.0,,M. Beasley enters the game for J. Nelson,91,116
399,4,2:22.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by J. Crawford),,94,116
400,4,2:06.0,,J. Murray misses 2-pt jump shot from 12 ft,94,116
401,4,2:05.0,Defensive rebound by Team,,94,116
402,4,1:53.0,J. Crawford misses 2-pt jump shot from 15 ft,,94,116
403,4,1:52.0,,Defensive rebound by J. Nurkić,94,116
404,4,1:45.0,,M. Beasley misses 3-pt jump shot from 22 ft,94,116
405,4,1:44.0,,Offensive rebound by M. Miller,94,116
406,4,1:44.0,Loose ball foul by J. Crawford (drawn by M. Miller),,94,116
407,4,1:44.0,,M. Miller makes free throw 1 of 2,94,117
408,4,1:44.0,,M. Miller makes free throw 2 of 2,94,118
409,4,1:20.0,Turnover by J. Crawford (bad pass),,94,118
410,4,1:10.0,,Turnover by J. Murray (bad pass; steal by J. Crawford),94,118
411,4,1:04.0,A. Anderson misses 3-pt jump shot from 25 ft,,94,118
412,4,1:03.0,,Defensive rebound by M. Miller,94,118
413,4,0:59.0,,Shooting foul by L. Mbah a Moute (drawn by J. Nurkić),94,118
414,4,0:59.0,,J. Nurkić misses free throw 1 of 2,94,118
415,4,0:59.0,,Offensive rebound by Team,94,118
416,4,0:59.0,,J. Nurkić makes free throw 2 of 2,94,119
417,4,0:50.0,Turnover by J. Crawford (bad pass; steal by M. Beasley),,94,119
418,4,0:47.0,,Shooting block foul by W. Johnson (drawn by J. Hernangómez),94,119
419,4,0:47.0,,J. Hernangómez makes free throw 1 of 2,94,120
420,4,0:47.0,,J. Hernangómez makes free throw 2 of 2,94,121
421,4,0:36.0,Personal foul by M. Beasley (drawn by J. Crawford),,94,121
422,4,0:36.0,J. Crawford makes free throw 1 of 2,,95,121
423,4,0:36.0,J. Crawford makes free throw 2 of 2,,96,121
424,4,0:20.0,,J. Nurkić makes 2-pt jump shot from 4 ft (assist by J. Hernangómez),96,123
425,4,0:08.0,M. Speights makes 2-pt layup from 3 ft,,98,123
