,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
386,4,7:31.0,Turnover by Team (shot clock),,90,101
387,4,7:19.0,,Shooting foul by C. McCollum (drawn by K. Thompson),90,101
388,4,7:19.0,,K. Thompson makes free throw 1 of 2,90,102
389,4,7:19.0,,K. Thompson makes free throw 2 of 2,90,103
390,4,7:02.0,Personal block foul by D. West,,90,103
391,4,6:56.0,Turnover by N. Vonleh (lost ball; steal by D. Green),,90,103
392,4,6:53.0,,D. Green misses 2-pt dunk at rim,90,103
393,4,6:52.0,Defensive rebound by Team,,90,103
394,4,6:39.0,D. Lillard misses 3-pt jump shot from 28 ft,,90,103
395,4,6:38.0,Offensive rebound by D. Lillard,,90,103
396,4,6:36.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),,93,103
397,4,6:36.0,,Golden State full timeout,93,103
398,4,6:36.0,,K. Durant enters the game for D. Green,93,103
399,4,6:36.0,,S. Livingston enters the game for K. Thompson,93,103
400,4,6:36.0,,S. Curry enters the game for I. Clark,93,103
401,4,6:36.0,A. Aminu enters the game for N. Vonleh,,93,103
402,4,6:14.0,,S. Curry misses 2-pt jump shot from 14 ft,93,103
403,4,6:13.0,Defensive rebound by D. Lillard,,93,103
404,4,6:06.0,D. Lillard makes 2-pt layup from 1 ft,,95,103
405,4,5:52.0,,Shooting foul by C. McCollum (drawn by S. Curry),95,103
406,4,5:52.0,,S. Curry makes free throw 1 of 2,95,104
407,4,5:52.0,,S. Curry makes free throw 2 of 2,95,105
408,4,5:38.0,C. McCollum makes 2-pt layup from 1 ft,,97,105
409,4,5:29.0,,Turnover by S. Curry (bad pass),97,105
410,4,5:16.0,Personal foul by S. Curry (drawn by E. Turner),,97,105
411,4,5:16.0,E. Turner makes free throw 1 of 2,,98,105
412,4,5:16.0,,D. Green enters the game for D. West,98,105
413,4,5:16.0,E. Turner makes free throw 2 of 2,,99,105
414,4,4:59.0,,S. Curry misses 2-pt layup from 3 ft,99,105
415,4,4:58.0,,Offensive rebound by D. Green,99,105
416,4,4:58.0,,D. Green makes 2-pt layup from 1 ft,99,107
417,4,4:46.0,D. Lillard misses 2-pt dunk at rim (block by D. Green),,99,107
418,4,4:45.0,,Defensive rebound by S. Curry,99,107
419,4,4:39.0,,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),99,109
420,4,4:39.0,Portland full timeout,,99,109
421,4,4:39.0,,K. Thompson enters the game for A. Iguodala,99,109
422,4,4:25.0,Turnover by C. McCollum (bad pass),,99,109
423,4,4:10.0,,K. Durant makes 2-pt jump shot from 14 ft,99,111
424,4,3:56.0,D. Lillard misses 2-pt jump shot from 16 ft,,99,111
425,4,3:56.0,,Defensive rebound by D. Green,99,111
426,4,3:38.0,,K. Durant makes 2-pt jump shot from 19 ft,99,113
427,4,3:19.0,Personal foul by S. Curry,,99,113
428,4,3:19.0,C. McCollum makes free throw 1 of 2,,100,113
429,4,3:19.0,A. Crabbe enters the game for A. Aminu,,100,113
430,4,3:19.0,C. McCollum makes free throw 2 of 2,,101,113
431,4,2:58.0,,D. Green misses 3-pt jump shot from 23 ft,101,113
432,4,2:57.0,Defensive rebound by E. Turner,,101,113
433,4,2:53.0,Turnover by E. Turner (lost ball),,101,113
434,4,2:44.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),101,115
435,4,2:44.0,,Shooting foul by M. Harkless (drawn by D. Green),101,115
436,4,2:44.0,,D. Green misses free throw 1 of 1,101,115
437,4,2:44.0,,A. Iguodala enters the game for S. Livingston,101,115
438,4,2:43.0,Defensive rebound by E. Turner,,101,115
439,4,2:35.0,C. McCollum misses 2-pt jump shot from 12 ft,,101,115
440,4,2:35.0,Offensive rebound by M. Harkless,,101,115
441,4,2:33.0,M. Harkless makes 2-pt layup from 1 ft,,103,115
442,4,2:18.0,,K. Thompson misses 2-pt jump shot from 19 ft,103,115
443,4,2:18.0,Defensive rebound by C. McCollum,,103,115
444,4,2:07.0,M. Harkless misses 3-pt jump shot from 24 ft,,103,115
445,4,2:07.0,,Defensive rebound by K. Durant,103,115
446,4,1:48.0,,K. Durant misses 2-pt layup from 2 ft (block by D. Lillard),103,115
447,4,1:47.0,Defensive rebound by E. Turner,,103,115
448,4,1:39.0,A. Crabbe misses 3-pt jump shot from 24 ft,,103,115
449,4,1:38.0,,Defensive rebound by Team,103,115
450,4,1:38.0,Loose ball foul by E. Turner (drawn by A. Iguodala),,103,115
451,4,1:38.0,,A. Iguodala makes free throw 1 of 2,103,116
452,4,1:38.0,,A. Iguodala makes free throw 2 of 2,103,117
453,4,1:25.0,Shooting foul by D. Green (drawn by E. Turner),,103,117
454,4,1:25.0,E. Turner makes free throw 1 of 2,,104,117
455,4,1:25.0,E. Turner makes free throw 2 of 2,,105,117
456,4,1:16.0,,Personal take foul by M. Harkless (drawn by D. Green),105,117
457,4,1:16.0,,D. Green makes free throw 1 of 2,105,118
458,4,1:16.0,P. Connaughton enters the game for M. Harkless,,105,118
459,4,1:16.0,,D. Green makes free throw 2 of 2,105,119
460,4,1:08.0,D. Lillard misses 2-pt jump shot from 18 ft,,105,119
461,4,1:08.0,,Defensive rebound by D. Green,105,119
462,4,0:50.0,,K. Durant makes 2-pt jump shot from 9 ft,105,121
463,4,0:39.0,C. McCollum misses 2-pt jump shot from 11 ft,,105,121
464,4,0:39.0,Offensive rebound by D. Lillard,,105,121
465,4,0:39.0,D. Lillard makes 2-pt dunk at rim,,107,121
466,4,0:23.0,,D. Green misses 2-pt layup from 2 ft,107,121
467,4,0:22.0,Defensive rebound by A. Crabbe,,107,121
468,4,0:08.0,D. Lillard makes 2-pt hook shot from 5 ft,,109,121
