,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
386,4,5:21.0,,Defensive rebound by J. Green,95,94
387,4,5:07.0,,A. Harrison misses 3-pt jump shot from 26 ft,95,94
388,4,5:07.0,Defensive rebound by Team,,95,94
389,4,4:56.0,L. Williams misses 2-pt jump shot from 7 ft,,95,94
390,4,4:54.0,,Defensive rebound by T. Allen,95,94
391,4,4:46.0,,T. Daniels misses 2-pt jump shot from 20 ft,95,94
392,4,4:44.0,Defensive rebound by J. Randle,,95,94
393,4,4:26.0,Turnover by T. Mozgov (traveling),,95,94
394,4,4:14.0,,T. Daniels makes 2-pt jump shot from 14 ft,95,96
395,4,3:56.0,Turnover by L. Williams (bad pass; steal by T. Allen),,95,96
396,4,3:48.0,,J. Green makes 2-pt dunk at rim (assist by T. Daniels),95,98
397,4,3:45.0,LA Lakers full timeout,,95,98
398,4,3:45.0,,M. Gasol enters the game for J. Martin,95,98
399,4,3:30.0,J. Clarkson misses 3-pt jump shot from 25 ft,,95,98
400,4,3:30.0,,Defensive rebound by J. Green,95,98
401,4,3:09.0,,M. Gasol misses 3-pt jump shot from 26 ft,95,98
402,4,3:09.0,Defensive rebound by J. Randle,,95,98
403,4,2:53.0,J. Clarkson makes 2-pt layup from 1 ft,,97,98
404,4,2:34.0,,T. Daniels misses 3-pt jump shot from 25 ft,97,98
405,4,2:33.0,,Offensive rebound by T. Allen,97,98
406,4,2:30.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by T. Allen),97,101
407,4,2:05.0,T. Mozgov misses 2-pt jump shot from 14 ft,,97,101
408,4,2:03.0,,Defensive rebound by T. Allen,97,101
409,4,1:47.0,,Turnover by T. Allen (traveling),97,101
410,4,1:30.0,J. Clarkson misses 2-pt jump shot from 9 ft,,97,101
411,4,1:30.0,,Defensive rebound by T. Allen,97,101
412,4,1:15.0,,M. Gasol makes 2-pt hook shot from 7 ft (assist by A. Harrison),97,103
413,4,1:15.0,LA Lakers full timeout,,97,103
414,4,1:15.0,L. Deng enters the game for T. Mozgov,,97,103
415,4,1:07.0,L. Williams misses 3-pt jump shot from 25 ft,,97,103
416,4,1:07.0,,Defensive rebound by M. Gasol,97,103
417,4,0:55.0,,Turnover by A. Harrison (lost ball),97,103
418,4,0:55.0,,Loose ball foul by A. Harrison (drawn by L. Deng),97,103
419,4,0:52.0,Shooting foul by T. Allen (drawn by L. Williams),,97,103
420,4,0:52.0,L. Williams makes 2-pt jump shot from 12 ft,,99,103
421,4,0:52.0,L. Williams makes free throw 1 of 1,,100,103
422,4,0:52.0,,Memphis full timeout,100,103
423,4,0:36.0,,T. Allen misses 2-pt layup from 2 ft (block by L. Deng),100,103
424,4,0:35.0,,Offensive rebound by T. Allen,100,103
425,4,0:31.0,,J. Green misses 3-pt jump shot from 24 ft,100,103
426,4,0:30.0,Defensive rebound by Team,,100,103
427,4,0:29.0,,J. Martin enters the game for T. Daniels,100,103
428,4,0:21.0,L. Williams misses 3-pt jump shot from 23 ft,,100,103
429,4,0:19.0,,Defensive rebound by J. Green,100,103
430,4,0:18.0,,Personal take foul by L. Deng (drawn by J. Green),100,103
431,4,0:18.0,,Memphis full timeout,100,103
432,4,0:18.0,,T. Daniels enters the game for J. Martin,100,103
433,4,0:16.0,,Turnover by T. Allen (bad pass; steal by L. Deng),100,103
434,4,0:06.0,Shooting foul by M. Gasol (drawn by J. Randle),,100,103
435,4,0:06.0,J. Randle misses free throw 1 of 3,,100,103
436,4,0:06.0,Offensive rebound by Team,,100,103
437,4,0:06.0,J. Randle misses free throw 2 of 3,,100,103
438,4,0:06.0,Offensive rebound by Team,,100,103
439,4,0:06.0,J. Randle misses free throw 3 of 3,,100,103
440,4,0:06.0,,J. Martin enters the game for T. Daniels,100,103
441,4,0:05.0,Offensive rebound by J. Clarkson,,100,103
442,4,0:01.0,J. Clarkson misses 3-pt jump shot from 24 ft,,100,103
443,4,0:00.0,,Defensive rebound by M. Gasol,100,103
