,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
383,4,11:08.0,R. Covington makes 2-pt layup from 2 ft (assist by S. Rodríguez),,85,76
384,4,10:54.0,,Personal foul by N. Stauskas (drawn by J. Meeks),85,76
385,4,10:45.0,,M. Hezonja misses 2-pt jump shot from 10 ft,85,76
386,4,10:43.0,Defensive rebound by S. Rodríguez,,85,76
387,4,10:33.0,Personal foul by B. Biyombo (drawn by N. Stauskas),,85,76
388,4,10:20.0,R. Covington misses 3-pt jump shot from 26 ft,,85,76
389,4,10:20.0,,Defensive rebound by Team,85,76
390,4,10:11.0,,Shooting foul by R. Covington (drawn by J. Green),85,76
391,4,10:11.0,,J. Green makes free throw 1 of 2,85,77
392,4,10:11.0,,J. Green makes free throw 2 of 2,85,78
393,4,9:55.0,Turnover by T. Luwawu-Cabarrot (offensive foul),,85,78
394,4,9:55.0,,Offensive charge foul by T. Luwawu-Cabarrot (drawn by B. Biyombo),85,78
395,4,9:55.0,J. Anderson enters the game for T. Luwawu-Cabarrot,,85,78
396,4,9:41.0,,Shooting foul by S. Rodríguez (drawn by D. Augustin),85,78
397,4,9:41.0,,D. Augustin makes free throw 1 of 2,85,79
398,4,9:41.0,,D. Augustin makes free throw 2 of 2,85,80
399,4,9:31.0,R. Holmes makes 2-pt dunk at rim (assist by S. Rodríguez),,87,80
400,4,9:17.0,,J. Meeks misses 3-pt jump shot from 24 ft,87,80
401,4,9:16.0,Defensive rebound by R. Covington,,87,80
402,4,9:06.0,Turnover by N. Stauskas (bad pass; steal by J. Green),,87,80
403,4,9:00.0,,J. Meeks misses 2-pt layup from 2 ft,87,80
404,4,8:58.0,Defensive rebound by R. Holmes,,87,80
405,4,8:55.0,Philadelphia full timeout,,87,80
406,4,8:35.0,N. Stauskas misses 2-pt jump shot from 17 ft,,87,80
407,4,8:34.0,Offensive rebound by Team,,87,80
408,4,8:25.0,Offensive foul by R. Holmes (drawn by J. Meeks),,87,80
409,4,8:25.0,Turnover by R. Holmes (offensive foul),,87,80
410,4,8:09.0,,D. Augustin makes 3-pt jump shot from 26 ft (assist by J. Green),87,83
411,4,7:50.0,R. Holmes misses 2-pt dunk at rim (block by B. Biyombo),,87,83
412,4,7:50.0,,Defensive rebound by Team,87,83
413,4,7:35.0,,M. Hezonja misses 3-pt jump shot from 24 ft,87,83
414,4,7:34.0,Defensive rebound by J. Anderson,,87,83
415,4,7:27.0,S. Rodríguez misses 2-pt layup from 3 ft,,87,83
416,4,7:24.0,Offensive rebound by R. Holmes,,87,83
417,4,7:18.0,R. Covington misses 3-pt jump shot from 26 ft,,87,83
418,4,7:17.0,,Defensive rebound by D. Augustin,87,83
419,4,7:02.0,,M. Hezonja misses 3-pt jump shot from 25 ft,87,83
420,4,7:01.0,Defensive rebound by R. Holmes,,87,83
421,4,6:51.0,R. Covington misses 2-pt jump shot from 5 ft,,87,83
422,4,6:50.0,Offensive rebound by R. Covington,,87,83
423,4,6:50.0,R. Covington makes 2-pt layup from 2 ft,,89,83
424,4,6:50.0,,Orlando full timeout,89,83
425,4,6:50.0,,E. Fournier enters the game for D. Augustin,89,83
426,4,6:50.0,,E. Payton enters the game for M. Hezonja,89,83
427,4,6:50.0,,A. Gordon enters the game for J. Green,89,83
428,4,6:50.0,T. McConnell enters the game for R. Holmes,,89,83
429,4,6:50.0,S. Long enters the game for S. Rodríguez,,89,83
430,4,6:38.0,,E. Fournier misses 2-pt jump shot from 18 ft,89,83
431,4,6:37.0,Defensive rebound by J. Anderson,,89,83
432,4,6:17.0,R. Covington misses 3-pt jump shot from 24 ft,,89,83
433,4,6:16.0,,Defensive rebound by E. Payton,89,83
434,4,6:08.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by A. Gordon),89,85
435,4,6:08.0,,Shooting foul by J. Anderson (drawn by B. Biyombo),89,85
436,4,6:08.0,D. Šarić enters the game for N. Stauskas,,89,85
437,4,6:08.0,T. Luwawu-Cabarrot enters the game for J. Anderson,,89,85
438,4,6:08.0,,B. Biyombo makes free throw 1 of 1,89,86
439,4,5:49.0,D. Šarić makes 3-pt jump shot from 26 ft (assist by T. McConnell),,92,86
440,4,5:22.0,,B. Biyombo makes 2-pt hook shot from 5 ft (assist by E. Fournier),92,88
441,4,5:00.0,R. Covington misses 2-pt jump shot from 5 ft (block by E. Payton),,92,88
442,4,5:00.0,Offensive rebound by Team,,92,88
443,4,5:00.0,R. Holmes enters the game for S. Long,,92,88
444,4,4:58.0,Personal foul by A. Gordon (drawn by D. Šarić),,92,88
445,4,4:48.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 27 ft,,92,88
446,4,4:47.0,,Defensive rebound by E. Payton,92,88
447,4,4:31.0,,A. Gordon misses 2-pt layup from 2 ft (block by D. Šarić),92,88
448,4,4:28.0,,Offensive rebound by E. Payton,92,88
449,4,4:26.0,,E. Payton makes 2-pt jump shot from 5 ft,92,90
450,4,4:08.0,Personal foul by E. Payton (drawn by T. McConnell),,92,90
451,4,4:08.0,,T. Ross enters the game for J. Meeks,92,90
452,4,4:01.0,R. Holmes misses 3-pt jump shot from 27 ft,,92,90
453,4,4:00.0,,Defensive rebound by E. Payton,92,90
454,4,3:52.0,,T. Ross misses 3-pt jump shot from 23 ft,92,90
455,4,3:52.0,,Offensive rebound by Team,92,90
456,4,3:52.0,,Shooting foul by D. Šarić (drawn by A. Gordon),92,90
457,4,3:52.0,,A. Gordon makes free throw 1 of 2,92,91
458,4,3:52.0,N. Stauskas enters the game for D. Šarić,,92,90
459,4,3:52.0,,N. Vučević enters the game for B. Biyombo,92,91
460,4,3:52.0,,A. Gordon makes free throw 2 of 2,92,92
461,4,3:42.0,Turnover by T. McConnell (bad pass),,92,92
462,4,3:28.0,,T. Ross makes 2-pt jump shot from 20 ft,92,94
463,4,3:10.0,T. McConnell makes 2-pt jump shot from 6 ft,,94,94
464,4,2:54.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by N. Vučević),94,94
465,4,2:54.0,Official timeout,,94,94
466,4,2:54.0,,N. Vučević makes free throw 1 of 2,94,95
467,4,2:54.0,J. Anderson enters the game for T. Luwawu-Cabarrot,,94,94
468,4,2:54.0,,N. Vučević makes free throw 2 of 2,94,96
469,4,2:42.0,Turnover by R. Covington (traveling),,94,96
470,4,2:34.0,,E. Fournier misses 3-pt jump shot from 26 ft,94,96
471,4,2:33.0,Defensive rebound by N. Stauskas,,94,96
472,4,2:26.0,T. McConnell misses 3-pt jump shot from 27 ft,,94,96
473,4,2:24.0,Offensive rebound by N. Stauskas,,94,96
474,4,2:23.0,N. Stauskas misses 2-pt layup from 2 ft (block by T. Ross),,94,96
475,4,2:23.0,Offensive rebound by Team,,94,96
476,4,2:01.0,N. Stauskas makes 3-pt jump shot from 27 ft (assist by T. McConnell),,97,96
477,4,1:45.0,,T. Ross misses 3-pt jump shot from 25 ft,97,96
478,4,1:44.0,Defensive rebound by R. Covington,,97,96
479,4,1:29.0,R. Holmes misses 3-pt jump shot from 24 ft,,97,96
480,4,1:28.0,,Defensive rebound by E. Payton,97,96
481,4,1:19.0,,E. Payton makes 2-pt layup from 2 ft,97,98
482,4,1:19.0,Philadelphia full timeout,,97,98
483,4,1:07.0,Turnover by N. Stauskas (bad pass; steal by E. Fournier),,97,98
484,4,0:46.0,,N. Vučević misses 2-pt jump shot from 13 ft,97,98
485,4,0:44.0,,Offensive rebound by E. Payton,97,98
486,4,0:44.0,,E. Payton misses 2-pt layup from 1 ft,97,98
487,4,0:42.0,,Offensive rebound by E. Payton,97,98
488,4,0:42.0,,E. Payton misses 2-pt layup from 1 ft (block by R. Covington),97,98
489,4,0:41.0,Offensive rebound by Team,,97,98
490,4,0:29.0,Philadelphia full timeout,,97,98
491,4,0:21.0,Shooting foul by A. Gordon (drawn by J. Anderson),,97,98
492,4,0:21.0,J. Anderson misses free throw 1 of 2,,97,98
493,4,0:21.0,Offensive rebound by Team,,97,98
494,4,0:21.0,,M. Hezonja enters the game for A. Gordon,97,98
495,4,0:21.0,,J. Meeks enters the game for M. Hezonja,98,98
496,4,0:21.0,J. Anderson makes free throw 2 of 2,,98,98
497,4,0:21.0,,Orlando full timeout,98,98
498,4,0:06.0,,Turnover by E. Fournier (bad pass),98,98
499,4,0:05.0,Philadelphia full timeout,,98,98
500,4,0:05.0,,M. Hezonja enters the game for J. Meeks,98,98
501,4,0:01.0,Turnover by J. Anderson (lost ball; steal by E. Payton),,98,98
502,1OT,4:36.0,,Shooting foul by R. Covington (drawn by J. Meeks),98,98
503,1OT,4:36.0,,J. Meeks makes free throw 1 of 2,98,99
504,1OT,4:36.0,,J. Meeks misses free throw 2 of 2,98,99
505,1OT,4:35.0,Defensive rebound by J. Anderson,,98,99
506,1OT,4:26.0,T. McConnell misses 2-pt jump shot from 17 ft,,98,99
507,1OT,4:25.0,,Defensive rebound by N. Vučević,98,99
508,1OT,4:15.0,,E. Payton misses 2-pt jump shot from 5 ft,98,99
509,1OT,4:13.0,,Offensive rebound by E. Payton,98,99
510,1OT,4:02.0,,T. Ross misses 3-pt jump shot from 27 ft,98,99
511,1OT,4:01.0,Defensive rebound by N. Stauskas,,98,99
512,1OT,3:53.0,R. Holmes misses 2-pt jump shot from 18 ft,,98,99
513,1OT,3:52.0,,Defensive rebound by J. Meeks,98,99
514,1OT,3:36.0,,N. Vučević misses 2-pt jump shot from 17 ft,98,99
515,1OT,3:35.0,Defensive rebound by N. Stauskas,,98,99
516,1OT,3:25.0,N. Stauskas misses 2-pt jump shot from 3 ft,,98,99
517,1OT,3:25.0,Offensive rebound by R. Covington,,98,99
518,1OT,3:25.0,R. Covington misses 2-pt layup at rim,,98,99
519,1OT,3:23.0,,Defensive rebound by N. Vučević,98,99
520,1OT,3:15.0,,J. Meeks misses 3-pt jump shot from 23 ft,98,99
521,1OT,3:15.0,,Offensive rebound by Team,98,99
522,1OT,3:15.0,Loose ball foul by R. Holmes (drawn by N. Vučević),,98,99
523,1OT,3:08.0,,E. Fournier makes 2-pt jump shot from 22 ft,98,101
524,1OT,2:54.0,Personal foul by E. Payton (drawn by N. Stauskas),,98,101
525,1OT,2:44.0,N. Stauskas misses 3-pt jump shot from 27 ft,,98,101
526,1OT,2:43.0,,Defensive rebound by E. Payton,98,101
527,1OT,2:20.0,,N. Vučević misses 2-pt jump shot from 9 ft,98,101
528,1OT,2:18.0,Defensive rebound by N. Stauskas,,98,101
529,1OT,2:03.0,R. Holmes makes 3-pt jump shot from 25 ft (assist by T. McConnell),,101,101
530,1OT,1:47.0,,E. Fournier makes 2-pt jump shot from 6 ft (assist by E. Payton),101,103
531,1OT,1:47.0,,Shooting foul by R. Covington (drawn by E. Fournier),101,103
532,1OT,1:47.0,,E. Fournier makes free throw 1 of 1,101,104
533,1OT,1:23.0,T. McConnell misses 2-pt jump shot from 9 ft,,101,104
534,1OT,1:22.0,,Defensive rebound by E. Fournier,101,104
535,1OT,1:02.0,,Turnover by E. Fournier (bad pass; steal by R. Covington),101,104
536,1OT,0:46.0,R. Covington makes 3-pt jump shot from 26 ft (assist by T. McConnell),,104,104
537,1OT,0:46.0,,Orlando full timeout,104,104
538,1OT,0:35.0,,T. Ross makes 2-pt jump shot from 16 ft (assist by E. Payton),104,106
539,1OT,0:35.0,Philadelphia full timeout,,104,106
540,1OT,0:26.0,N. Stauskas misses 3-pt jump shot from 28 ft,,104,106
541,1OT,0:25.0,,Defensive rebound by E. Fournier,104,106
542,1OT,0:24.0,,Turnover by E. Fournier (lost ball; steal by J. Anderson),104,106
543,1OT,0:17.0,T. McConnell misses 2-pt jump shot from 13 ft,,104,106
544,1OT,0:17.0,,Defensive rebound by T. Ross,104,106
545,1OT,0:17.0,,Personal take foul by N. Stauskas (drawn by T. Ross),104,106
546,1OT,0:17.0,,T. Ross makes free throw 1 of 2,104,107
547,1OT,0:17.0,,T. Ross makes free throw 2 of 2,104,108
548,1OT,0:17.0,Philadelphia full timeout,,104,108
549,1OT,0:13.0,N. Stauskas makes 3-pt jump shot from 26 ft (assist by R. Holmes),,107,108
550,1OT,0:13.0,,Orlando full timeout,107,108
551,1OT,0:11.0,,Personal foul by R. Covington (drawn by E. Fournier),107,108
552,1OT,0:11.0,,E. Fournier makes free throw 1 of 2,107,109
553,1OT,0:11.0,,E. Fournier makes free throw 2 of 2,107,110
554,1OT,0:11.0,Philadelphia full timeout,,107,110
555,1OT,0:08.0,R. Covington misses 3-pt jump shot from 24 ft,,107,110
556,1OT,0:07.0,,Defensive rebound by J. Meeks,107,110
557,1OT,0:07.0,,Personal foul by R. Holmes (drawn by J. Meeks),107,110
558,1OT,0:07.0,,J. Meeks makes free throw 1 of 2,107,111
559,1OT,0:07.0,S. Long enters the game for R. Holmes,,107,110
560,1OT,0:07.0,,J. Meeks makes free throw 2 of 2,107,112
561,1OT,0:00.0,T. McConnell makes 2-pt jump shot from 9 ft (assist by S. Long),,109,112
