,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
381,4,6:41.0,Shooting foul by I. Thomas (drawn by A. Roberson),,96,96
382,4,6:41.0,A. Roberson misses free throw 1 of 2,,96,96
383,4,6:41.0,Offensive rebound by Team,,96,96
384,4,6:41.0,,A. Bradley enters the game for I. Thomas,96,96
385,4,6:41.0,A. Roberson makes free throw 2 of 2,,97,96
386,4,6:30.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by A. Horford),97,98
387,4,6:30.0,,Shooting foul by A. Roberson (drawn by A. Bradley),97,98
388,4,6:30.0,,A. Bradley misses free throw 1 of 1,97,98
389,4,6:30.0,Defensive rebound by R. Westbrook,,97,98
390,4,6:30.0,S. Adams enters the game for D. Sabonis,,97,98
391,4,6:10.0,,Offensive charge foul by J. Grant (drawn by M. Smart),97,98
392,4,6:10.0,Turnover by J. Grant (offensive foul),,97,98
393,4,5:58.0,,A. Horford misses 3-pt jump shot from 25 ft,97,98
394,4,5:57.0,Defensive rebound by R. Westbrook,,97,98
395,4,5:49.0,Shooting foul by M. Smart (drawn by R. Westbrook),,97,98
396,4,5:49.0,Official timeout,,97,98
397,4,5:49.0,R. Westbrook makes free throw 1 of 2,,98,98
398,4,5:49.0,,I. Thomas enters the game for M. Smart,97,98
399,4,5:49.0,D. Sabonis enters the game for E. Freedom,,97,98
400,4,5:49.0,R. Westbrook makes free throw 2 of 2,,99,98
401,4,5:36.0,,J. Jerebko misses 2-pt layup from 2 ft (block by J. Grant),99,98
402,4,5:36.0,,Offensive rebound by Team,99,98
403,4,5:28.0,,A. Horford makes 2-pt hook shot from 6 ft (assist by I. Thomas),99,100
404,4,5:10.0,Shooting foul by J. Jerebko (drawn by S. Adams),,99,100
405,4,5:10.0,S. Adams misses free throw 1 of 2,,99,100
406,4,5:10.0,Offensive rebound by Team,,99,100
407,4,5:10.0,S. Adams misses free throw 2 of 2,,99,100
408,4,5:10.0,,Defensive rebound by J. Crowder,99,100
409,4,4:55.0,,Shooting foul by J. Grant (drawn by A. Horford),99,100
410,4,4:55.0,,A. Horford makes free throw 1 of 2,99,101
411,4,4:55.0,,A. Horford makes free throw 2 of 2,99,102
412,4,4:45.0,D. Sabonis misses 2-pt jump shot from 18 ft,,99,102
413,4,4:44.0,,Defensive rebound by J. Jerebko,99,102
414,4,4:26.0,,I. Thomas misses 2-pt layup from 1 ft,99,102
415,4,4:25.0,Defensive rebound by R. Westbrook,,99,102
416,4,4:16.0,R. Westbrook misses 2-pt jump shot from 18 ft,,99,102
417,4,4:15.0,,Defensive rebound by A. Bradley,99,102
418,4,4:02.0,,A. Bradley misses 2-pt jump shot from 19 ft,99,102
419,4,4:01.0,Defensive rebound by D. Sabonis,,99,102
420,4,3:55.0,Shooting foul by A. Horford (drawn by R. Westbrook),,99,102
421,4,3:55.0,R. Westbrook makes free throw 1 of 2,,100,102
422,4,3:55.0,R. Westbrook misses free throw 2 of 2,,100,102
423,4,3:55.0,,Defensive rebound by J. Jerebko,100,102
424,4,3:37.0,,A. Bradley makes 2-pt layup from 1 ft (assist by I. Thomas),100,104
425,4,3:16.0,J. Grant makes 2-pt dunk at rim (assist by A. Roberson),,102,104
426,4,3:02.0,,I. Thomas misses 3-pt jump shot from 26 ft,102,104
427,4,3:02.0,Defensive rebound by J. Grant,,102,104
428,4,3:02.0,Oklahoma City full timeout,,102,104
429,4,2:50.0,R. Westbrook makes 2-pt jump shot from 6 ft,,104,104
430,4,2:50.0,Shooting block foul by I. Thomas (drawn by R. Westbrook),,104,104
431,4,2:50.0,R. Westbrook makes free throw 1 of 1,,105,104
432,4,2:34.0,,Turnover by I. Thomas (bad pass; steal by S. Adams),105,104
433,4,2:28.0,Personal take foul by J. Jerebko (drawn by A. Roberson),,105,104
434,4,2:28.0,A. Roberson misses free throw 1 of 2,,105,104
435,4,2:28.0,Offensive rebound by Team,,105,104
436,4,2:28.0,A. Roberson misses free throw 2 of 2,,105,104
437,4,2:28.0,,Defensive rebound by M. Smart,105,104
438,4,2:28.0,,M. Smart enters the game for J. Jerebko,105,104
439,4,2:28.0,S. Christon enters the game for D. Sabonis,,105,104
440,4,2:13.0,,Boston full timeout,105,104
441,4,2:07.0,,A. Bradley misses 2-pt layup from 2 ft (block by S. Adams),105,104
442,4,2:06.0,,Offensive rebound by A. Bradley,105,104
443,4,2:05.0,,A. Bradley misses 2-pt layup from 1 ft,105,104
444,4,2:04.0,Defensive rebound by S. Christon,,105,104
445,4,2:03.0,Personal take foul by I. Thomas (drawn by A. Roberson),,105,104
446,4,2:03.0,A. Roberson misses free throw 1 of 2,,105,104
447,4,2:03.0,Offensive rebound by Team,,105,104
448,4,2:03.0,A. Roberson misses free throw 2 of 2,,105,104
449,4,2:03.0,,Defensive rebound by I. Thomas,105,104
450,4,1:39.0,,Turnover by I. Thomas (lost ball; steal by R. Westbrook),105,104
451,4,1:36.0,R. Westbrook makes 2-pt layup from 1 ft,,107,104
452,4,1:36.0,Shooting foul by A. Horford (drawn by R. Westbrook),,107,104
453,4,1:36.0,R. Westbrook misses free throw 1 of 1,,107,104
454,4,1:36.0,,Defensive rebound by J. Crowder,107,104
455,4,1:36.0,,Boston full timeout,107,104
456,4,1:29.0,,I. Thomas misses 3-pt jump shot from 25 ft,107,104
457,4,1:28.0,Defensive rebound by S. Adams,,107,104
458,4,1:13.0,R. Westbrook makes 3-pt jump shot from 27 ft,,110,104
459,4,1:07.0,,I. Thomas makes 2-pt layup from 1 ft,110,106
460,4,1:07.0,,Shooting foul by J. Grant (drawn by I. Thomas),110,106
461,4,1:07.0,,I. Thomas makes free throw 1 of 1,110,107
462,4,0:47.0,R. Westbrook makes 3-pt jump shot from 28 ft,,113,107
463,4,0:34.0,,A. Bradley misses 3-pt jump shot from 25 ft,113,107
464,4,0:33.0,Defensive rebound by S. Adams,,113,107
465,4,0:31.0,Personal foul by J. Crowder (drawn by R. Westbrook),,113,107
466,4,0:31.0,R. Westbrook makes free throw 1 of 2,,114,107
467,4,0:31.0,R. Westbrook makes free throw 2 of 2,,115,107
468,4,0:31.0,,Boston full timeout,115,107
469,4,0:31.0,K. Singler enters the game for S. Adams,,115,107
470,4,0:23.0,,A. Horford misses 2-pt jump shot from 22 ft,115,107
471,4,0:22.0,,Offensive rebound by Team,115,107
472,4,0:19.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),115,110
473,4,0:18.0,Personal take foul by J. Crowder (drawn by R. Westbrook),,115,110
474,4,0:18.0,R. Westbrook makes free throw 1 of 2,,116,110
475,4,0:18.0,R. Westbrook makes free throw 2 of 2,,117,110
476,4,0:12.0,,M. Smart makes 2-pt layup from 2 ft (assist by I. Thomas),117,112
