,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
383,4,11:21.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,82,83
384,4,11:20.0,,Defensive rebound by E. Payton,82,83
385,4,11:02.0,,J. Green misses 3-pt jump shot from 26 ft,82,83
386,4,11:02.0,Defensive rebound by C. LeVert,,82,83
387,4,10:56.0,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by I. Whitehead),,84,83
388,4,10:41.0,,E. Payton makes 2-pt layup from 1 ft,84,85
389,4,10:25.0,L. Scola misses 2-pt layup from 2 ft,,84,85
390,4,10:25.0,Offensive rebound by Team,,84,85
391,4,10:20.0,B. Bogdanović misses 3-pt jump shot from 30 ft,,84,85
392,4,10:19.0,,Defensive rebound by N. Vučević,84,85
393,4,10:08.0,,E. Payton makes 2-pt layup from 1 ft,84,87
394,4,10:00.0,Turnover by I. Whitehead (bad pass; steal by N. Vučević),,84,87
395,4,9:48.0,,E. Payton misses 2-pt jump shot from 19 ft,84,87
396,4,9:46.0,Defensive rebound by R. Hollis-Jefferson,,84,87
397,4,9:35.0,L. Scola makes 3-pt jump shot from 25 ft,,87,87
398,4,9:17.0,,Shooting foul by C. LeVert (drawn by J. Meeks),87,87
399,4,9:17.0,,J. Meeks makes free throw 1 of 3,87,88
400,4,9:17.0,,J. Meeks makes free throw 2 of 3,87,89
401,4,9:17.0,,J. Meeks makes free throw 3 of 3,87,90
402,4,9:05.0,Turnover by L. Scola (lost ball; steal by J. Meeks),,87,90
403,4,8:59.0,,J. Green makes 2-pt layup at rim (assist by J. Meeks),87,92
404,4,8:59.0,Brooklyn full timeout,,87,92
405,4,8:42.0,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by L. Scola),,89,92
406,4,8:29.0,,J. Meeks makes 2-pt dunk at rim (assist by N. Vučević),89,94
407,4,8:19.0,L. Scola makes 3-pt jump shot from 24 ft (assist by I. Whitehead),,92,94
408,4,7:57.0,,N. Vučević misses 2-pt layup from 2 ft,92,94
409,4,7:56.0,Defensive rebound by B. Bogdanović,,92,94
410,4,7:48.0,C. LeVert makes 3-pt jump shot from 23 ft (assist by I. Whitehead),,95,94
411,4,7:32.0,,A. Gordon misses 3-pt jump shot from 26 ft,95,94
412,4,7:32.0,,Offensive rebound by Team,95,94
413,4,7:32.0,J. Harris enters the game for C. LeVert,,95,94
414,4,7:32.0,,Orlando full timeout,95,94
415,4,7:25.0,,N. Vučević misses 2-pt jump shot from 13 ft,95,94
416,4,7:24.0,Defensive rebound by J. Harris,,95,94
417,4,7:14.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,95,94
418,4,7:14.0,Offensive rebound by Team,,95,94
419,4,7:14.0,,B. Biyombo enters the game for N. Vučević,95,94
420,4,7:14.0,B. Lopez enters the game for L. Scola,,95,94
421,4,7:14.0,,D. Augustin enters the game for E. Payton,95,94
422,4,7:08.0,I. Whitehead makes 2-pt dunk at rim (assist by B. Bogdanović),,97,94
423,4,6:50.0,,D. Augustin misses 3-pt jump shot from 25 ft,97,94
424,4,6:49.0,,Offensive rebound by A. Gordon,97,94
425,4,6:49.0,,Shooting foul by J. Harris (drawn by A. Gordon),97,94
426,4,6:49.0,,A. Gordon makes free throw 1 of 2,97,95
427,4,6:49.0,,A. Gordon misses free throw 2 of 2,97,95
428,4,6:49.0,S. Kilpatrick enters the game for B. Bogdanović,,97,95
429,4,6:49.0,,E. Fournier enters the game for J. Meeks,97,95
430,4,6:48.0,Defensive rebound by J. Harris,,97,95
431,4,6:32.0,Turnover by B. Lopez (bad pass),,97,95
432,4,6:32.0,Loose ball foul by J. Harris (drawn by J. Green),,97,95
433,4,6:32.0,,S. Ibaka enters the game for J. Green,97,95
434,4,6:32.0,T. Booker enters the game for R. Hollis-Jefferson,,97,95
435,4,6:10.0,,Shooting foul by S. Kilpatrick (drawn by D. Augustin),97,95
436,4,6:10.0,,D. Augustin makes free throw 1 of 2,97,96
437,4,6:10.0,,D. Augustin makes free throw 2 of 2,97,97
438,4,5:56.0,B. Lopez makes 2-pt dunk at rim,,99,97
439,4,5:41.0,,B. Biyombo misses 2-pt jump shot from 4 ft (block by B. Lopez),99,97
440,4,5:40.0,Defensive rebound by T. Booker,,99,97
441,4,5:32.0,B. Lopez misses 3-pt jump shot from 22 ft,,99,97
442,4,5:31.0,Offensive rebound by T. Booker,,99,97
443,4,5:29.0,Turnover by T. Booker (lost ball; steal by D. Augustin),,99,97
444,4,5:23.0,,E. Fournier misses 3-pt jump shot from 26 ft,99,97
445,4,5:21.0,Defensive rebound by B. Lopez,,99,97
446,4,5:00.0,B. Lopez misses 2-pt layup from 2 ft (block by S. Ibaka),,99,97
447,4,4:59.0,,Defensive rebound by A. Gordon,99,97
448,4,4:53.0,,D. Augustin misses 3-pt jump shot from 23 ft,99,97
449,4,4:53.0,,Offensive rebound by B. Biyombo,99,97
450,4,4:53.0,Loose ball foul by B. Lopez (drawn by B. Biyombo),,99,97
451,4,4:53.0,,B. Biyombo makes free throw 1 of 2,99,98
452,4,4:53.0,J. Lin enters the game for I. Whitehead,,99,98
453,4,4:53.0,,B. Biyombo makes free throw 2 of 2,99,99
454,4,4:31.0,B. Lopez makes 2-pt hook shot from 7 ft,,101,99
455,4,4:17.0,,E. Fournier makes 2-pt jump shot from 15 ft (assist by B. Biyombo),101,101
456,4,3:53.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by B. Lopez),,104,101
457,4,3:19.0,,D. Augustin makes 3-pt jump shot from 25 ft (assist by S. Ibaka),104,104
458,4,3:04.0,J. Harris misses 2-pt layup from 2 ft (block by S. Ibaka),,104,104
459,4,3:03.0,Offensive rebound by T. Booker,,104,104
460,4,3:02.0,T. Booker misses 2-pt layup from 2 ft,,104,104
461,4,3:00.0,,Defensive rebound by D. Augustin,104,104
462,4,2:53.0,,D. Augustin makes 2-pt jump shot from 6 ft,104,106
463,4,2:53.0,Brooklyn full timeout,,104,106
464,4,2:53.0,Official timeout,,104,106
465,4,2:53.0,B. Bogdanović enters the game for J. Harris,,104,106
466,4,2:53.0,,N. Vučević enters the game for A. Gordon,104,106
467,4,2:53.0,,J. Green enters the game for B. Biyombo,104,106
468,4,2:39.0,J. Lin makes 2-pt layup from 1 ft,,106,106
469,4,2:26.0,,Shooting foul by S. Kilpatrick (drawn by E. Fournier),106,106
470,4,2:26.0,,E. Fournier makes free throw 1 of 2,106,107
471,4,2:26.0,,E. Fournier makes free throw 2 of 2,106,108
472,4,2:10.0,B. Lopez misses 2-pt hook shot from 8 ft,,106,108
473,4,2:09.0,,Defensive rebound by S. Ibaka,106,108
474,4,2:05.0,,Personal foul by S. Kilpatrick (drawn by E. Fournier),106,108
475,4,2:05.0,,E. Fournier makes free throw 1 of 2,106,109
476,4,2:05.0,,E. Fournier makes free throw 2 of 2,106,110
477,4,1:56.0,J. Lin makes 2-pt jump shot from 11 ft,,108,110
478,4,1:41.0,,Orlando full timeout,108,110
479,4,1:36.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),108,113
480,4,1:19.0,J. Lin misses 2-pt jump shot from 18 ft,,108,113
481,4,1:19.0,Offensive rebound by T. Booker,,108,113
482,4,1:13.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,108,113
483,4,1:12.0,,Defensive rebound by D. Augustin,108,113
484,4,0:50.0,,N. Vučević misses 3-pt jump shot from 26 ft,108,113
485,4,0:50.0,Defensive rebound by Team,,108,113
486,4,0:42.0,J. Lin misses 2-pt jump shot from 15 ft,,108,113
487,4,0:42.0,,Defensive rebound by E. Fournier,108,113
488,4,0:33.0,,Personal take foul by S. Kilpatrick (drawn by E. Fournier),108,113
489,4,0:33.0,,E. Fournier makes free throw 1 of 2,108,114
490,4,0:33.0,,E. Fournier makes free throw 2 of 2,108,115
491,4,0:33.0,Brooklyn full timeout,,108,115
492,4,0:23.0,Personal foul by N. Vučević (drawn by J. Lin),,108,115
493,4,0:20.0,,Offensive charge foul by B. Lopez (drawn by D. Augustin),108,115
494,4,0:20.0,Turnover by B. Lopez (offensive foul),,108,115
495,4,0:20.0,L. Scola enters the game for B. Lopez,,108,115
496,4,0:19.0,,Personal take foul by B. Bogdanović (drawn by E. Fournier),108,115
497,4,0:19.0,,E. Fournier makes free throw 1 of 2,108,116
498,4,0:19.0,,E. Fournier makes free throw 2 of 2,108,117
499,4,0:10.0,J. Lin makes 3-pt jump shot from 25 ft (assist by L. Scola),,111,117
500,4,0:09.0,,Clear path foul by L. Scola,111,117
501,4,0:09.0,,S. Ibaka misses clear path free throw 1 of 2,111,117
502,4,0:09.0,,Offensive rebound by Team,111,117
503,4,0:09.0,,S. Ibaka makes clear path free throw 2 of 2,111,118
