,QUARTER,TIME_REMAINING,DALLAS_ACTION,CLEVELAND_ACTION,DALLAS_SCORE,CLEVELAND_SCORE
387,4,5:31.0,J. Gibson makes 3-pt jump shot from 24 ft (assist by D. Powell),,76,112
388,4,5:11.0,,D. Liggins misses 2-pt jump shot from 10 ft,76,112
389,4,5:09.0,Defensive rebound by J. Gibson,,76,112
390,4,4:59.0,N. Brussino makes 2-pt jump shot from 17 ft,,78,112
391,4,4:50.0,,J. McRae makes 2-pt dunk at rim (assist by K. Felder),78,114
392,4,4:31.0,N. Brussino misses 3-pt jump shot from 27 ft,,78,114
393,4,4:31.0,,Defensive rebound by J. McRae,78,114
394,4,4:21.0,,Turnover by K. Felder (traveling),78,114
395,4,4:21.0,Dallas full timeout,,78,114
396,4,3:58.0,A. Hammons misses 2-pt jump shot from 14 ft (block by K. Felder),,78,114
397,4,3:55.0,,Defensive rebound by C. Andersen,78,114
398,4,3:51.0,,J. McRae misses 3-pt jump shot from 25 ft,78,114
399,4,3:49.0,Defensive rebound by A. Hammons,,78,114
400,4,3:44.0,Personal foul by J. McRae (drawn by D. Finney-Smith),,78,114
401,4,3:35.0,Personal foul by D. Liggins (drawn by N. Brussino),,78,114
402,4,3:24.0,D. Finney-Smith misses 3-pt jump shot from 26 ft,,78,114
403,4,3:23.0,Offensive rebound by N. Brussino,,78,114
404,4,3:16.0,D. Powell misses 3-pt jump shot from 26 ft,,78,114
405,4,3:16.0,,Defensive rebound by J. McRae,78,114
406,4,2:56.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by C. Andersen),78,117
407,4,2:46.0,Personal foul by D. Liggins (drawn by D. Powell),,78,117
408,4,2:46.0,D. Powell makes free throw 1 of 2,,79,117
409,4,2:46.0,J. Anderson enters the game for D. Finney-Smith,,79,117
410,4,2:46.0,D. Powell makes free throw 2 of 2,,80,117
411,4,2:29.0,,J. McRae makes 2-pt jump shot from 18 ft (assist by C. Andersen),80,119
412,4,2:29.0,,Shooting foul by J. Anderson (drawn by J. McRae),80,119
413,4,2:29.0,,J. McRae makes free throw 1 of 1,80,120
414,4,2:12.0,Turnover by D. Powell (lost ball; steal by D. Liggins),,80,120
415,4,1:56.0,,J. Jones makes 3-pt jump shot from 25 ft (assist by K. Felder),80,123
416,4,1:47.0,J. Gibson makes 3-pt jump shot from 25 ft,,83,123
417,4,1:33.0,,C. Andersen misses 3-pt jump shot from 25 ft,83,123
418,4,1:32.0,Defensive rebound by N. Brussino,,83,123
419,4,1:23.0,Personal foul by C. Andersen (drawn by A. Hammons),,83,123
420,4,1:23.0,A. Hammons misses free throw 1 of 2,,83,123
421,4,1:23.0,Offensive rebound by Team,,83,123
422,4,1:23.0,A. Hammons misses free throw 2 of 2,,83,123
423,4,1:18.0,Offensive rebound by J. Anderson,,83,123
424,4,1:15.0,J. Anderson makes 2-pt layup at rim (assist by D. Powell),,85,123
425,4,0:55.0,,J. McRae makes 2-pt layup from 1 ft,85,125
426,4,0:41.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by D. Powell),,88,125
427,4,0:21.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by K. Felder),88,128
428,4,0:15.0,J. Anderson makes 2-pt layup from 1 ft,,90,128
