,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MINNESOTA_ACTION,MEMPHIS_SCORE,MINNESOTA_SCORE
386,4,5:26.0,A. Harrison makes free throw 1 of 2,,72,106
387,4,5:26.0,A. Harrison misses free throw 2 of 2,,72,106
388,4,5:25.0,,Defensive rebound by N. Bjelica,72,106
389,4,5:13.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by K. Dunn),72,108
390,4,4:46.0,T. Daniels misses 2-pt jump shot from 8 ft,,72,108
391,4,4:45.0,,Defensive rebound by C. Aldrich,72,108
392,4,4:33.0,,Turnover by B. Rush (bad pass; steal by A. Harrison),72,108
393,4,4:30.0,Shooting foul by K. Dunn (drawn by A. Harrison),,72,108
394,4,4:30.0,A. Harrison makes free throw 1 of 2,,73,108
395,4,4:30.0,,J. Hill enters the game for C. Aldrich,73,108
396,4,4:30.0,A. Harrison makes free throw 2 of 2,,74,108
397,4,4:20.0,,N. Bjelica misses 3-pt jump shot from 25 ft,74,108
398,4,4:19.0,Defensive rebound by D. Davis,,74,108
399,4,4:11.0,Turnover by A. Harrison (bad pass; steal by N. Bjelica),,74,108
400,4,3:55.0,,S. Muhammad misses 2-pt jump shot from 6 ft,74,108
401,4,3:53.0,,Offensive rebound by J. Hill,74,108
402,4,3:52.0,,J. Hill misses 2-pt layup from 1 ft,74,108
403,4,3:49.0,,Offensive rebound by S. Muhammad,74,108
404,4,3:49.0,,J. Hill makes 2-pt layup from 1 ft,74,110
405,4,3:40.0,Shooting foul by J. Hill (drawn by A. Harrison),,74,110
406,4,3:40.0,A. Harrison makes free throw 1 of 2,,75,110
407,4,3:40.0,A. Harrison makes free throw 2 of 2,,76,110
408,4,3:26.0,,Personal foul by D. Davis (drawn by J. Hill),76,110
409,4,3:10.0,,B. Rush misses 2-pt jump shot from 20 ft,76,110
410,4,3:09.0,,Offensive rebound by J. Hill,76,110
411,4,2:57.0,,Turnover by J. Hill (bad pass),76,110
412,4,2:57.0,,Minnesota full timeout,76,110
413,4,2:37.0,Shooting foul by J. Hill (drawn by A. Harrison),,76,110
414,4,2:37.0,A. Harrison makes free throw 1 of 2,,77,110
415,4,2:37.0,A. Harrison makes free throw 2 of 2,,78,110
416,4,2:25.0,,S. Muhammad misses 2-pt jump shot from 6 ft (block by D. Davis),78,110
417,4,2:24.0,,Offensive rebound by Team,78,110
418,4,2:19.0,,Shooting foul by A. Harrison (drawn by S. Muhammad),78,110
419,4,2:19.0,,S. Muhammad makes free throw 1 of 2,78,111
420,4,2:19.0,,S. Muhammad makes free throw 2 of 2,78,112
421,4,2:08.0,D. Davis misses 2-pt jump shot from 19 ft,,78,112
422,4,2:07.0,,Defensive rebound by N. Bjelica,78,112
423,4,1:44.0,,J. Hill makes 2-pt jump shot from 19 ft,78,114
424,4,1:31.0,T. Daniels misses 3-pt jump shot from 26 ft,,78,114
425,4,1:30.0,,Defensive rebound by K. Dunn,78,114
426,4,1:24.0,,Shooting foul by T. Williams (drawn by S. Muhammad),78,114
427,4,1:24.0,,S. Muhammad makes free throw 1 of 2,78,115
428,4,1:24.0,,S. Muhammad makes free throw 2 of 2,78,116
429,4,1:09.0,A. Harrison misses 3-pt jump shot from 25 ft,,78,116
430,4,1:07.0,,Defensive rebound by N. Bjelica,78,116
431,4,0:47.0,,K. Dunn misses 2-pt jump shot from 22 ft,78,116
432,4,0:46.0,Defensive rebound by J. Martin,,78,116
433,4,0:39.0,J. Martin makes 2-pt layup from 2 ft,,80,116
434,4,0:39.0,Shooting foul by J. Hill (drawn by J. Martin),,80,116
435,4,0:39.0,J. Martin misses free throw 1 of 1,,80,116
436,4,0:39.0,,Defensive rebound by J. Hill,80,116
437,4,0:21.0,,Turnover by J. Hill (lost ball; steal by D. Davis),80,116
438,4,0:20.0,Turnover by D. Davis (step out of bounds),,80,116
