,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ORLANDO_ACTION,MEMPHIS_SCORE,ORLANDO_SCORE
388,4,2:28.0,T. Daniels makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,97,112
389,4,2:01.0,,C. Watson misses 3-pt jump shot from 26 ft,97,112
390,4,2:01.0,Defensive rebound by A. Harrison,,97,112
391,4,1:54.0,A. Harrison misses 2-pt jump shot from 9 ft,,97,112
392,4,1:54.0,,Defensive rebound by S. Zimmerman,97,112
393,4,1:46.0,,Turnover by C. Watson (bad pass; steal by J. Martin),97,112
394,4,1:44.0,J. Martin misses 2-pt jump shot from 3 ft (block by S. Zimmerman),,97,112
395,4,1:43.0,,Defensive rebound by C. Wilcox,97,112
396,4,1:43.0,,Personal take foul by A. Harrison,97,112
397,4,1:28.0,,D. Rudež misses 3-pt jump shot from 25 ft,97,112
398,4,1:27.0,Defensive rebound by J. Martin,,97,112
399,4,1:18.0,T. Daniels makes 3-pt jump shot from 25 ft,,100,112
400,4,1:18.0,Shooting foul by C. Wilcox (drawn by T. Daniels),,100,112
401,4,1:18.0,T. Daniels makes free throw 1 of 1,,101,112
402,4,0:54.0,,D. Rudež misses 2-pt jump shot from 19 ft,101,112
403,4,0:53.0,Defensive rebound by J. Martin,,101,112
404,4,0:45.0,T. Daniels misses 3-pt jump shot from 26 ft,,101,112
405,4,0:43.0,,Defensive rebound by S. Zimmerman,101,112
406,4,0:25.0,Violation by A. Harrison (kicked ball),,101,112
407,4,0:23.0,,Turnover by C. Wilcox (lost ball; steal by T. Daniels),101,112
408,4,0:23.0,Personal foul by C. Wilcox,,101,112
409,4,0:23.0,T. Daniels misses free throw 1 of 2,,101,112
410,4,0:23.0,Offensive rebound by Team,,101,112
411,4,0:23.0,T. Daniels makes free throw 2 of 2,,102,112
412,4,0:15.0,,Turnover by C. Watson (bad pass),102,112
413,4,0:07.0,J. Green misses 3-pt jump shot from 23 ft,,102,112
414,4,0:07.0,,Defensive rebound by S. Zimmerman,102,112
