,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
382,4,6:08.0,R. Anderson misses 2-pt layup at rim,,96,93
383,4,6:07.0,,Defensive rebound by K. Leonard,96,93
384,4,6:03.0,,Turnover by K. Leonard (bad pass),96,93
385,4,5:37.0,R. Anderson misses 2-pt jump shot from 24 ft,,96,93
386,4,5:33.0,Offensive rebound by J. Harden,,96,93
387,4,5:30.0,E. Gordon misses 2-pt layup at rim,,96,93
388,4,5:29.0,,Defensive rebound by D. Lee,96,93
389,4,5:22.0,,P. Mills misses 3-pt jump shot from 25 ft,96,93
390,4,5:21.0,Defensive rebound by R. Anderson,,96,93
391,4,5:12.0,Turnover by N. Hilário (offensive foul),,96,93
392,4,5:12.0,Offensive foul by N. Hilário (drawn by P. Mills),,96,93
393,4,4:56.0,,D. Lee misses 2-pt layup from 1 ft,96,93
394,4,4:55.0,,Offensive rebound by K. Leonard,96,93
395,4,4:52.0,,K. Leonard misses 2-pt dunk at rim,96,93
396,4,4:52.0,,Offensive rebound by K. Leonard,96,93
397,4,4:52.0,,K. Leonard misses 2-pt layup at rim,96,93
398,4,4:52.0,,Offensive rebound by K. Anderson,96,93
399,4,4:52.0,,Personal block foul by R. Anderson (drawn by K. Anderson),96,93
400,4,4:32.0,,K. Leonard misses 2-pt jump shot from 14 ft,96,93
401,4,4:32.0,Defensive rebound by J. Harden,,96,93
402,4,4:21.0,J. Harden makes 2-pt layup from 2 ft,,98,93
403,4,4:09.0,,P. Mills makes 2-pt layup at rim (assist by D. Lee),98,95
404,4,3:54.0,Turnover by N. Hilário (bad pass; steal by K. Anderson),,98,95
405,4,3:44.0,,K. Anderson misses 2-pt jump shot from 14 ft,98,95
406,4,3:44.0,Defensive rebound by J. Harden,,98,95
407,4,3:39.0,Houston full timeout,,98,95
408,4,3:39.0,,M. Ginóbili enters the game for K. Anderson,98,95
409,4,3:39.0,,L. Aldridge enters the game for D. Lee,98,95
410,4,3:19.0,J. Harden misses 3-pt jump shot from 26 ft,,98,95
411,4,3:18.0,,Defensive rebound by P. Mills,98,95
412,4,3:17.0,,Personal foul by R. Anderson (drawn by J. Simmons),98,95
413,4,3:17.0,,D. Green enters the game for J. Simmons,98,95
414,4,2:56.0,,M. Ginóbili misses 2-pt jump shot from 17 ft,98,95
415,4,2:55.0,Defensive rebound by N. Hilário,,98,95
416,4,2:45.0,Turnover by J. Harden (lost ball; steal by D. Green),,98,95
417,4,2:39.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),98,97
418,4,2:15.0,J. Harden misses 2-pt jump shot from 9 ft,,98,97
419,4,2:14.0,Offensive rebound by J. Harden,,98,97
420,4,2:08.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by T. Ariza),,101,97
421,4,1:50.0,,D. Green misses 3-pt jump shot from 24 ft,101,97
422,4,1:50.0,Defensive rebound by E. Gordon,,101,97
423,4,1:27.0,Shooting block foul by M. Ginóbili (drawn by J. Harden),,101,97
424,4,1:27.0,J. Harden misses free throw 1 of 2,,101,97
425,4,1:27.0,Offensive rebound by Team,,101,97
426,4,1:27.0,J. Harden misses free throw 2 of 2,,101,97
427,4,1:26.0,,Defensive rebound by D. Green,101,97
428,4,1:10.0,,K. Leonard makes 2-pt jump shot from 15 ft,101,99
429,4,0:46.0,J. Harden misses 3-pt jump shot from 25 ft,,101,99
430,4,0:46.0,,Defensive rebound by Team,101,99
431,4,0:28.0,,K. Leonard misses 2-pt jump shot from 16 ft,101,99
432,4,0:28.0,Defensive rebound by J. Harden,,101,99
433,4,0:06.0,,Offensive charge foul by J. Harden (drawn by P. Mills),101,99
434,4,0:06.0,Turnover by J. Harden (offensive foul),,101,99
435,4,0:06.0,,San Antonio full timeout,101,99
436,4,0:06.0,,D. Lee enters the game for D. Green,101,99
437,4,0:06.0,,San Antonio full timeout,101,99
438,4,0:06.0,,P. Gasol enters the game for D. Lee,101,99
439,4,0:00.0,,K. Leonard misses 2-pt layup from 1 ft,101,99
440,4,0:00.0,,Offensive rebound by L. Aldridge,101,99
441,4,0:00.0,,L. Aldridge misses 2-pt layup from 1 ft,101,99
442,4,0:00.0,Defensive rebound by T. Ariza,,101,99
