,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
392,4,7:14.0,T. Allen enters the game for M. Conley,,94,92
393,4,7:10.0,,C. Brewer misses 3-pt jump shot from 24 ft,94,92
394,4,7:09.0,Defensive rebound by Z. Randolph,,94,92
395,4,6:56.0,Offensive foul by T. Allen (drawn by C. Brewer),,94,92
396,4,6:56.0,Turnover by T. Allen (offensive foul),,94,92
397,4,6:43.0,,C. Brewer misses 2-pt jump shot from 6 ft (block by M. Gasol),94,92
398,4,6:43.0,Defensive rebound by Team,,94,92
399,4,6:43.0,,Loose ball foul by C. Brewer (drawn by M. Gasol),94,92
400,4,6:20.0,Turnover by T. Daniels (lost ball; steal by P. Beverley),,94,92
401,4,6:13.0,,E. Gordon misses 3-pt jump shot from 27 ft,94,92
402,4,6:12.0,Defensive rebound by T. Allen,,94,92
403,4,6:12.0,Personal foul by P. Beverley (drawn by T. Allen),,94,92
404,4,6:12.0,,Houston full timeout,94,92
405,4,6:12.0,T. Allen makes free throw 1 of 2,,95,92
406,4,6:12.0,,M. Harrell enters the game for P. Beverley,94,92
407,4,6:12.0,,R. Anderson enters the game for N. Hilário,94,92
408,4,6:12.0,,J. Harden enters the game for C. Brewer,94,92
409,4,6:12.0,M. Conley enters the game for Z. Randolph,,94,92
410,4,6:12.0,J. Ennis enters the game for V. Carter,,94,92
411,4,6:12.0,T. Allen makes free throw 2 of 2,,96,92
412,4,6:04.0,,Shooting foul by T. Allen (drawn by J. Harden),96,92
413,4,6:04.0,,J. Harden makes free throw 1 of 3,96,93
414,4,6:04.0,,J. Harden makes free throw 2 of 3,96,94
415,4,6:04.0,,J. Harden makes free throw 3 of 3,96,95
416,4,5:40.0,T. Allen misses 3-pt jump shot from 24 ft,,96,95
417,4,5:39.0,,Defensive rebound by T. Ariza,96,95
418,4,5:30.0,,Turnover by T. Ariza (bad pass; steal by M. Conley),96,95
419,4,5:26.0,T. Allen makes 2-pt dunk at rim (assist by M. Conley),,98,95
420,4,5:10.0,,T. Ariza misses 3-pt jump shot from 27 ft,98,95
421,4,5:09.0,Defensive rebound by M. Gasol,,98,95
422,4,4:57.0,M. Conley makes 3-pt jump shot from 25 ft,,101,95
423,4,4:56.0,,Houston full timeout,101,95
424,4,4:39.0,,M. Harrell misses 2-pt jump shot from 6 ft,101,95
425,4,4:37.0,,Offensive rebound by T. Ariza,101,95
426,4,4:37.0,,T. Ariza makes 2-pt layup from 2 ft,101,97
427,4,4:20.0,Shooting foul by M. Harrell (drawn by T. Allen),,101,97
428,4,4:20.0,T. Allen misses free throw 1 of 2,,101,97
429,4,4:20.0,Offensive rebound by Team,,101,97
430,4,4:20.0,T. Allen misses free throw 2 of 2,,101,97
431,4,4:20.0,,Defensive rebound by J. Harden,101,97
432,4,4:07.0,,R. Anderson misses 3-pt jump shot from 27 ft,101,97
433,4,4:06.0,Defensive rebound by J. Ennis,,101,97
434,4,3:45.0,M. Gasol misses 2-pt jump shot from 17 ft,,101,97
435,4,3:44.0,Offensive rebound by J. Ennis,,101,97
436,4,3:41.0,J. Ennis makes 2-pt layup from 2 ft,,103,97
437,4,3:35.0,,Shooting foul by T. Allen (drawn by J. Harden),103,97
438,4,3:35.0,,J. Harden makes free throw 1 of 2,103,98
439,4,3:35.0,Z. Randolph enters the game for T. Allen,,103,97
440,4,3:35.0,,P. Beverley enters the game for E. Gordon,103,98
441,4,3:35.0,,N. Hilário enters the game for M. Harrell,103,98
442,4,3:35.0,,J. Harden makes free throw 2 of 2,103,99
443,4,3:17.0,,Offensive charge foul by M. Conley (drawn by P. Beverley),103,99
444,4,3:17.0,Turnover by M. Conley (offensive foul),,103,99
445,4,3:05.0,,J. Harden misses 2-pt layup from 3 ft,103,99
446,4,3:04.0,Defensive rebound by Team,,103,99
447,4,2:44.0,Z. Randolph makes 2-pt hook shot from 12 ft,,105,99
448,4,2:31.0,,N. Hilário makes 2-pt layup from 3 ft (assist by J. Harden),105,101
449,4,2:09.0,Turnover by J. Ennis (bad pass),,105,101
450,4,2:05.0,,Offensive foul by J. Harden (drawn by J. Ennis),105,101
451,4,2:05.0,,Turnover by J. Harden (offensive foul),105,101
452,4,1:42.0,Turnover by Z. Randolph (lost ball; steal by N. Hilário),,105,101
453,4,1:30.0,,N. Hilário makes 2-pt layup from 2 ft (assist by P. Beverley),105,103
454,4,1:30.0,Memphis full timeout,,105,103
455,4,1:30.0,T. Allen enters the game for J. Ennis,,105,103
456,4,1:30.0,J. Ennis enters the game for T. Allen,,105,103
457,4,1:17.0,M. Gasol makes 2-pt jump shot from 4 ft (assist by M. Conley),,107,103
458,4,0:57.0,,T. Ariza misses 3-pt jump shot from 25 ft,107,103
459,4,0:56.0,,Offensive rebound by N. Hilário,107,103
460,4,0:46.0,,R. Anderson misses 3-pt jump shot from 27 ft,107,103
461,4,0:45.0,Defensive rebound by M. Conley,,107,103
462,4,0:26.0,T. Daniels makes 3-pt jump shot from 29 ft (assist by M. Conley),,110,103
463,4,0:26.0,,Houston full timeout,110,103
464,4,0:26.0,V. Carter enters the game for Z. Randolph,,110,103
465,4,0:26.0,J. Green enters the game for T. Daniels,,110,103
466,4,0:26.0,,E. Gordon enters the game for P. Beverley,110,103
467,4,0:21.0,,J. Harden makes 2-pt dunk at rim,110,105
468,4,0:21.0,,Violation by Team (jump ball),110,105
469,4,0:21.0,Memphis full timeout,,110,105
470,4,0:21.0,T. Daniels enters the game for J. Green,,110,105
471,4,0:21.0,,P. Beverley enters the game for R. Anderson,110,105
472,4,0:21.0,,C. Brewer enters the game for N. Hilário,110,105
473,4,0:16.0,Offensive foul by M. Gasol (drawn by T. Ariza),,110,105
474,4,0:16.0,Turnover by M. Gasol (offensive foul),,110,105
475,4,0:16.0,J. Green enters the game for T. Daniels,,110,105
476,4,0:16.0,,N. Hilário enters the game for P. Beverley,110,105
477,4,0:16.0,,R. Anderson enters the game for C. Brewer,110,105
478,4,0:10.0,,J. Harden misses 3-pt jump shot from 28 ft,110,105
479,4,0:08.0,,Offensive rebound by Team,110,105
480,4,0:08.0,,Houston full timeout,110,105
481,4,0:06.0,,N. Hilário misses 2-pt layup from 3 ft,110,105
482,4,0:05.0,Defensive rebound by J. Green,,110,105
483,4,0:00.0,M. Conley misses 3-pt jump shot from 77 ft,,110,105
484,4,0:00.0,Offensive rebound by Team,,110,105
