,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
388,4,8:39.0,Defensive rebound by M. Leonard,,62,98
389,4,8:33.0,J. Layman misses 3-pt jump shot from 26 ft,,62,98
390,4,8:31.0,,Defensive rebound by B. Bass,62,98
391,4,8:12.0,,R. Felton misses 3-pt jump shot from 25 ft,62,98
392,4,8:11.0,Defensive rebound by N. Vonleh,,62,98
393,4,8:05.0,Personal foul by A. Anderson (drawn by M. Leonard),,62,98
394,4,8:05.0,Official timeout,,62,98
395,4,8:05.0,P. Connaughton enters the game for A. Crabbe,,62,98
396,4,7:53.0,M. Leonard misses 2-pt jump shot from 13 ft,,62,98
397,4,7:52.0,,Defensive rebound by A. Rivers,62,98
398,4,7:46.0,,A. Rivers misses 2-pt jump shot from 5 ft (block by P. Connaughton),62,98
399,4,7:44.0,Defensive rebound by M. Leonard,,62,98
400,4,7:39.0,J. Layman makes 2-pt jump shot from 3 ft (assist by S. Napier),,64,98
401,4,7:12.0,,Turnover by R. Felton (lost ball; steal by S. Napier),64,98
402,4,7:01.0,Turnover by J. Layman (lost ball; steal by R. Felton),,64,98
403,4,6:38.0,,R. Felton misses 2-pt jump shot from 19 ft,64,98
404,4,6:37.0,Defensive rebound by N. Vonleh,,64,98
405,4,6:30.0,Shooting foul by A. Rivers (drawn by S. Napier),,64,98
406,4,6:30.0,S. Napier makes free throw 1 of 2,,65,98
407,4,6:30.0,,W. Johnson enters the game for J. Crawford,65,98
408,4,6:30.0,S. Napier makes free throw 2 of 2,,66,98
409,4,6:10.0,,W. Johnson misses 2-pt jump shot from 18 ft,66,98
410,4,6:09.0,Defensive rebound by N. Vonleh,,66,98
411,4,5:59.0,Turnover by N. Vonleh (traveling),,66,98
412,4,5:59.0,,LA Clippers full timeout,66,98
413,4,5:59.0,T. Quarterman enters the game for M. Leonard,,66,98
414,4,5:40.0,,B. Bass makes 2-pt dunk at rim (assist by A. Anderson),66,100
415,4,5:40.0,,Shooting foul by J. Layman (drawn by B. Bass),66,100
416,4,5:40.0,,B. Bass makes free throw 1 of 1,66,101
417,4,5:23.0,J. Layman misses 3-pt jump shot from 25 ft,,66,101
418,4,5:22.0,,Defensive rebound by W. Johnson,66,101
419,4,5:08.0,,B. Bass makes 2-pt dunk at rim (assist by A. Rivers),66,103
420,4,5:08.0,,Shooting foul by J. Layman (drawn by B. Bass),66,103
421,4,5:08.0,,B. Bass makes free throw 1 of 1,66,104
422,4,4:53.0,Personal foul by B. Bass (drawn by P. Connaughton),,66,104
423,4,4:40.0,T. Quarterman makes 2-pt jump shot from 20 ft,,68,104
424,4,4:13.0,,A. Rivers misses 3-pt jump shot from 26 ft,68,104
425,4,4:13.0,Defensive rebound by Team,,68,104
426,4,4:01.0,J. Layman makes 2-pt dunk from 3 ft,,70,104
427,4,3:38.0,,A. Rivers misses 2-pt jump shot from 11 ft,70,104
428,4,3:36.0,Defensive rebound by N. Vonleh,,70,104
429,4,3:32.0,S. Napier makes 2-pt layup from 2 ft,,72,104
430,4,3:09.0,,R. Felton makes 2-pt jump shot from 7 ft,72,106
431,4,2:53.0,Shooting foul by B. Bass (drawn by P. Connaughton),,72,106
432,4,2:53.0,Portland full timeout,,72,106
433,4,2:53.0,P. Connaughton misses free throw 1 of 2,,72,106
434,4,2:53.0,Offensive rebound by Team,,72,106
435,4,2:53.0,P. Connaughton makes free throw 2 of 2,,73,106
436,4,2:37.0,,W. Johnson misses 3-pt jump shot from 25 ft,73,106
437,4,2:36.0,,Offensive rebound by B. Bass,73,106
438,4,2:36.0,,Shooting foul by N. Vonleh (drawn by B. Bass),73,106
439,4,2:36.0,,B. Bass makes free throw 1 of 2,73,107
440,4,2:36.0,,B. Bass makes free throw 2 of 2,73,108
441,4,2:12.0,J. Layman misses 3-pt jump shot from 24 ft,,73,108
442,4,2:11.0,,Defensive rebound by A. Rivers,73,108
443,4,2:00.0,,A. Anderson makes 3-pt jump shot from 26 ft (assist by R. Felton),73,111
444,4,1:54.0,S. Napier makes 3-pt jump shot from 26 ft,,76,111
445,4,1:41.0,,Turnover by A. Anderson (lost ball; steal by J. Layman),76,111
446,4,1:34.0,S. Napier misses 3-pt jump shot from 26 ft,,76,111
447,4,1:33.0,,Defensive rebound by Team,76,111
448,4,1:09.0,,R. Felton misses 2-pt jump shot from 15 ft,76,111
449,4,1:06.0,Defensive rebound by N. Vonleh,,76,111
450,4,0:58.0,J. Layman makes 2-pt jump shot from 18 ft (assist by P. Connaughton),,78,111
451,4,0:38.0,,A. Anderson misses 3-pt jump shot from 24 ft,78,111
452,4,0:37.0,Defensive rebound by P. Connaughton,,78,111
453,4,0:18.0,J. Layman misses 3-pt jump shot from 24 ft,,78,111
454,4,0:18.0,Offensive rebound by T. Quarterman,,78,111
455,4,0:18.0,T. Quarterman makes 2-pt layup from 2 ft,,80,111
