,QUARTER,TIME_REMAINING,DALLAS_ACTION,UTAH_ACTION,DALLAS_SCORE,UTAH_SCORE
393,4,2:13.0,S. Curry makes 2-pt jump shot from 17 ft,,80,92
394,4,1:50.0,,G. Hill makes 3-pt jump shot from 24 ft,80,95
395,4,1:50.0,Dallas full timeout,,80,95
396,4,1:50.0,J. Anderson enters the game for H. Barnes,,80,95
397,4,1:50.0,Q. Acy enters the game for W. Matthews,,80,95
398,4,1:50.0,N. Brussino enters the game for D. Williams,,80,95
399,4,1:50.0,D. Finney-Smith enters the game for D. Powell,,80,95
400,4,1:38.0,J. Anderson misses 2-pt jump shot from 6 ft,,80,95
401,4,1:38.0,Offensive rebound by J. Anderson,,80,95
402,4,1:36.0,Turnover by J. Anderson (lost ball; steal by R. Hood),,80,95
403,4,1:16.0,,R. Hood makes 2-pt jump shot from 19 ft,80,97
404,4,1:01.0,N. Brussino misses 2-pt jump shot from 22 ft,,80,97
405,4,1:01.0,,Defensive rebound by J. Johnson,80,97
406,4,1:00.0,,Utah full timeout,80,97
407,4,1:00.0,,D. Exum enters the game for J. Johnson,80,97
408,4,1:00.0,,J. Bolomboy enters the game for R. Gobert,80,97
409,4,1:00.0,,R. Neto enters the game for R. Hood,80,97
410,4,1:00.0,,J. Withey enters the game for G. Hill,80,97
411,4,1:00.0,,S. Mack enters the game for J. Ingles,80,97
412,4,0:38.0,,S. Mack misses 3-pt jump shot from 25 ft,80,97
413,4,0:37.0,Defensive rebound by Q. Acy,,80,97
414,4,0:24.0,Q. Acy misses 3-pt jump shot from 25 ft,,80,97
415,4,0:24.0,Offensive rebound by Team,,80,97
416,4,0:24.0,,Loose ball foul by R. Neto (drawn by N. Brussino),80,97
417,4,0:24.0,N. Brussino misses free throw 1 of 2,,80,97
418,4,0:24.0,Offensive rebound by Team,,80,97
419,4,0:24.0,N. Brussino makes free throw 2 of 2,,81,97
