,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,LA LAKERS_ACTION,MINNESOTA_SCORE,LA LAKERS_SCORE
381,4,1:42.0,,J. Clarkson makes 3-pt jump shot from 26 ft,108,106
382,4,1:42.0,,Shooting foul by K. Towns (drawn by J. Clarkson),108,106
383,4,1:42.0,G. Dieng enters the game for T. Jones,,108,106
384,4,1:42.0,,J. Clarkson makes free throw 1 of 1,108,107
385,4,1:42.0,Minnesota full timeout,,108,107
386,4,1:20.0,K. Towns misses 2-pt layup from 3 ft (block by J. Randle),,108,107
387,4,1:18.0,,Defensive rebound by J. Randle,108,107
388,4,1:00.0,,J. Randle makes 2-pt jump shot from 8 ft,108,109
389,4,1:00.0,Minnesota full timeout,,108,109
390,4,1:00.0,T. Jones enters the game for K. Dunn,,108,109
391,4,0:50.0,R. Rubio misses 3-pt jump shot from 27 ft,,108,109
392,4,0:49.0,Offensive rebound by Team,,108,109
393,4,0:47.0,Minnesota full timeout,,108,109
394,4,0:46.0,Shooting foul by J. Clarkson (drawn by A. Wiggins),,108,109
395,4,0:46.0,A. Wiggins makes free throw 1 of 2,,109,109
396,4,0:46.0,A. Wiggins misses free throw 2 of 2,,109,109
397,4,0:46.0,K. Dunn enters the game for T. Jones,,109,109
398,4,0:43.0,,Defensive rebound by J. Randle,109,109
399,4,0:23.0,,D. Russell misses 3-pt jump shot from 25 ft,109,109
400,4,0:19.0,Defensive rebound by K. Dunn,,109,109
401,4,0:00.0,G. Dieng misses 3-pt jump shot from 24 ft,,109,109
402,4,0:00.0,Offensive rebound by Team,,109,109
403,1OT,4:33.0,,L. Nance misses 2-pt jump shot from 9 ft (block by A. Wiggins),109,109
404,1OT,4:30.0,Defensive rebound by K. Towns,,109,109
405,1OT,4:15.0,G. Dieng enters the game for T. Jones,,109,109
406,1OT,4:09.0,A. Wiggins misses 2-pt jump shot from 13 ft,,109,109
407,1OT,4:08.0,,Defensive rebound by L. Nance,109,109
408,1OT,4:02.0,,Shooting foul by A. Wiggins (drawn by L. Nance),109,109
409,1OT,4:02.0,,L. Nance makes free throw 1 of 2,109,110
410,1OT,4:02.0,,L. Nance makes free throw 2 of 2,109,111
411,1OT,3:52.0,K. Towns misses 3-pt jump shot from 26 ft,,109,111
412,1OT,3:51.0,,Defensive rebound by D. Nwaba,109,111
413,1OT,3:33.0,,J. Clarkson makes 3-pt jump shot from 28 ft (assist by J. Randle),109,114
414,1OT,3:31.0,Minnesota full timeout,,109,114
415,1OT,3:18.0,K. Towns misses 2-pt jump shot from 16 ft,,109,114
416,1OT,3:18.0,,Defensive rebound by Team,109,114
417,1OT,3:06.0,,Shooting foul by A. Wiggins (drawn by D. Nwaba),109,114
418,1OT,3:06.0,,D. Nwaba misses free throw 1 of 2,109,114
419,1OT,3:06.0,,Offensive rebound by Team,109,114
420,1OT,3:06.0,,D. Nwaba makes free throw 2 of 2,109,115
421,1OT,2:53.0,R. Rubio misses 3-pt jump shot from 27 ft,,109,115
422,1OT,2:52.0,,Defensive rebound by L. Nance,109,115
423,1OT,2:49.0,,J. Clarkson makes 2-pt layup from 2 ft (assist by D. Russell),109,117
424,1OT,2:48.0,Minnesota full timeout,,109,117
425,1OT,2:35.0,A. Wiggins makes 3-pt jump shot from 25 ft (assist by G. Dieng),,112,117
426,1OT,2:06.0,,J. Clarkson makes 2-pt jump shot from 5 ft,112,119
427,1OT,1:46.0,A. Wiggins misses 3-pt jump shot from 26 ft,,112,119
428,1OT,1:45.0,,Defensive rebound by J. Randle,112,119
429,1OT,1:24.0,,J. Clarkson misses 2-pt jump shot from 21 ft,112,119
430,1OT,1:24.0,,Offensive rebound by J. Randle,112,119
431,1OT,1:24.0,,J. Randle makes 2-pt dunk at rim,112,121
432,1OT,1:24.0,Minnesota full timeout,,112,121
433,1OT,1:24.0,T. Jones enters the game for K. Towns,,112,121
434,1OT,1:19.0,A. Wiggins makes 2-pt jump shot from 7 ft,,114,121
435,1OT,1:19.0,Shooting foul by L. Nance (drawn by A. Wiggins),,114,121
436,1OT,1:19.0,A. Wiggins makes free throw 1 of 1,,115,121
437,1OT,1:19.0,,LA Lakers full timeout,115,121
438,1OT,1:17.0,,Personal foul by A. Wiggins (drawn by L. Nance),115,121
439,1OT,1:17.0,S. Muhammad enters the game for A. Wiggins,,115,121
440,1OT,1:15.0,,Personal foul by T. Jones (drawn by L. Nance),115,121
441,1OT,1:15.0,,L. Nance makes free throw 1 of 2,115,122
442,1OT,1:15.0,,L. Nance makes free throw 2 of 2,115,123
443,1OT,1:05.0,R. Rubio misses 2-pt jump shot from 19 ft,,115,123
444,1OT,1:05.0,,Defensive rebound by Team,115,123
445,1OT,1:04.0,,Personal foul by G. Dieng (drawn by L. Nance),115,123
446,1OT,1:04.0,,L. Nance makes free throw 1 of 2,115,124
447,1OT,1:04.0,,L. Nance misses free throw 2 of 2,115,124
448,1OT,1:03.0,Defensive rebound by K. Dunn,,115,124
449,1OT,0:55.0,S. Muhammad misses 2-pt jump shot from 5 ft,,115,124
450,1OT,0:54.0,Offensive rebound by G. Dieng,,115,124
451,1OT,0:54.0,G. Dieng makes 2-pt layup from 1 ft,,117,124
452,1OT,0:48.0,,D. Nwaba makes 2-pt dunk at rim (assist by J. Clarkson),117,126
453,1OT,0:38.0,T. Jones makes 2-pt layup from 2 ft,,119,126
454,1OT,0:34.0,,L. Nance makes 2-pt dunk at rim (assist by D. Nwaba),119,128
455,1OT,0:26.0,Turnover by T. Jones (bad pass; steal by D. Russell),,119,128
456,1OT,0:26.0,,Personal take foul by G. Dieng (drawn by D. Russell),119,128
457,1OT,0:26.0,,D. Russell makes free throw 1 of 2,119,129
458,1OT,0:26.0,,C. Brewer enters the game for L. Nance,119,129
459,1OT,0:26.0,,D. Russell makes free throw 2 of 2,119,130
460,1OT,0:19.0,K. Dunn misses 3-pt jump shot from 27 ft,,119,130
461,1OT,0:14.0,,Defensive rebound by J. Randle,119,130
