,QUARTER,TIME_REMAINING,HOUSTON_ACTION,CHARLOTTE_ACTION,HOUSTON_SCORE,CHARLOTTE_SCORE
380,4,5:40.0,Defensive rebound by T. Ariza,,95,86
381,4,5:29.0,T. Ariza misses 3-pt jump shot from 24 ft,,95,86
382,4,5:28.0,Offensive rebound by J. Harden,,95,86
383,4,5:24.0,J. Harden makes 3-pt jump shot from 24 ft,,98,86
384,4,5:09.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),98,89
385,4,4:51.0,C. Brewer misses 3-pt jump shot from 23 ft,,98,89
386,4,4:50.0,,Defensive rebound by M. Williams,98,89
387,4,4:40.0,,N. Batum misses 2-pt jump shot from 14 ft,98,89
388,4,4:39.0,Defensive rebound by J. Harden,,98,89
389,4,4:27.0,Turnover by R. Anderson (lost ball; steal by M. Kidd-Gilchrist),,98,89
390,4,4:24.0,P. Beverley enters the game for C. Brewer,,98,89
391,4,4:16.0,,M. Belinelli misses 3-pt jump shot from 25 ft,98,89
392,4,4:15.0,Defensive rebound by R. Anderson,,98,89
393,4,3:59.0,P. Beverley misses 2-pt jump shot from 5 ft (block by M. Kidd-Gilchrist),,98,89
394,4,3:57.0,,Defensive rebound by M. Belinelli,98,89
395,4,3:51.0,,M. Belinelli misses 2-pt layup from 1 ft,98,89
396,4,3:49.0,,Offensive rebound by M. Kidd-Gilchrist,98,89
397,4,3:42.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by T. Ariza),98,89
398,4,3:40.0,Defensive rebound by C. Capela,,98,89
399,4,3:32.0,Personal foul by N. Batum (drawn by J. Harden),,98,89
400,4,3:32.0,M. Harrell enters the game for C. Capela,,98,89
401,4,3:22.0,Personal block foul by K. Walker (drawn by P. Beverley),,98,89
402,4,3:05.0,P. Beverley makes 2-pt jump shot from 20 ft (assist by J. Harden),,100,89
403,4,2:48.0,,N. Batum makes 2-pt jump shot from 11 ft,100,91
404,4,2:37.0,J. Harden misses 2-pt layup from 1 ft,,100,91
405,4,2:35.0,Offensive rebound by M. Harrell,,100,91
406,4,2:35.0,M. Harrell makes 2-pt layup from 2 ft,,102,91
407,4,2:22.0,,N. Batum misses 3-pt jump shot from 26 ft,102,91
408,4,2:20.0,Defensive rebound by T. Ariza,,102,91
409,4,2:20.0,Houston full timeout,,102,91
410,4,1:59.0,J. Harden misses 3-pt jump shot from 28 ft,,102,91
411,4,1:58.0,,Defensive rebound by M. Williams,102,91
412,4,1:45.0,,M. Belinelli misses 3-pt jump shot from 24 ft,102,91
413,4,1:45.0,Defensive rebound by Team,,102,91
414,4,1:23.0,M. Harrell misses 2-pt jump shot from 10 ft,,102,91
415,4,1:21.0,,Defensive rebound by N. Batum,102,91
416,4,1:10.0,,M. Williams misses 2-pt jump shot from 8 ft,102,91
417,4,1:08.0,Defensive rebound by M. Harrell,,102,91
418,4,0:57.0,P. Beverley misses 3-pt jump shot from 23 ft,,102,91
419,4,0:56.0,Offensive rebound by Team,,102,91
420,4,0:52.0,Turnover by P. Beverley (traveling),,102,91
421,4,0:39.0,,N. Batum misses 2-pt jump shot from 10 ft,102,91
422,4,0:39.0,,Offensive rebound by M. Belinelli,102,91
423,4,0:39.0,,M. Belinelli makes 2-pt layup at rim,102,93
424,4,0:32.0,M. Harrell makes 2-pt dunk at rim,,104,93
425,4,0:32.0,Shooting foul by K. Walker (drawn by M. Harrell),,104,93
426,4,0:32.0,M. Harrell makes free throw 1 of 1,,105,93
427,4,0:20.0,,K. Walker misses 3-pt jump shot from 27 ft,105,93
428,4,0:20.0,,Offensive rebound by M. Williams,105,93
429,4,0:20.0,,M. Williams makes 2-pt layup from 1 ft,105,95
430,4,0:13.0,M. Harrell makes 2-pt dunk at rim (assist by J. Harden),,107,95
