,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,SACRAMENTO_ACTION,BROOKLYN_SCORE,SACRAMENTO_SCORE
378,4,6:42.0,Offensive rebound by T. Booker,,91,82
379,4,6:39.0,Turnover by T. Booker (bad pass; steal by W. Cauley-Stein),,91,82
380,4,6:37.0,,Turnover by B. Hield (back court),91,82
381,4,6:37.0,B. Lopez enters the game for S. Dinwiddie,,91,82
382,4,6:37.0,C. LeVert enters the game for T. Booker,,91,82
383,4,6:37.0,,D. Collison enters the game for W. Cauley-Stein,91,82
384,4,6:30.0,Personal foul by S. Labissière (drawn by B. Lopez),,91,82
385,4,6:30.0,B. Lopez makes free throw 1 of 2,,92,82
386,4,6:30.0,B. Lopez makes free throw 2 of 2,,93,82
387,4,6:14.0,,Turnover by D. Collison (lost ball; steal by S. Kilpatrick),93,82
388,4,6:03.0,B. Lopez makes 2-pt layup from 3 ft,,95,82
389,4,5:56.0,,Sacramento full timeout,95,82
390,4,5:56.0,,K. Koufos enters the game for S. Labissière,95,82
391,4,5:34.0,,D. Collison makes 2-pt jump shot from 13 ft (assist by T. Lawson),95,84
392,4,5:26.0,Turnover by B. Lopez (bad pass; steal by D. Collison),,95,84
393,4,5:07.0,,K. Koufos misses 2-pt layup from 5 ft (block by Q. Acy),95,84
394,4,5:07.0,,Offensive rebound by K. Koufos,95,84
395,4,5:07.0,,K. Koufos misses 2-pt layup from 5 ft,95,84
396,4,5:06.0,Defensive rebound by Team,,95,84
397,4,5:06.0,J. Lin enters the game for S. Kilpatrick,,95,84
398,4,5:06.0,S. Dinwiddie enters the game for I. Whitehead,,95,84
399,4,4:42.0,J. Lin misses 2-pt jump shot from 4 ft,,95,84
400,4,4:41.0,,Defensive rebound by K. Koufos,95,84
401,4,4:29.0,,T. Evans makes 2-pt layup from 3 ft,95,86
402,4,4:29.0,Brooklyn full timeout,,95,86
403,4,4:29.0,T. Booker enters the game for Q. Acy,,95,86
404,4,4:10.0,J. Lin makes 2-pt layup from 3 ft (assist by T. Booker),,97,86
405,4,3:46.0,,Shooting foul by T. Booker (drawn by T. Evans),97,86
406,4,3:46.0,,T. Evans makes free throw 1 of 2,97,87
407,4,3:46.0,,T. Evans makes free throw 2 of 2,97,88
408,4,3:26.0,C. LeVert makes 2-pt jump shot from 4 ft (assist by T. Booker),,99,88
409,4,3:15.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by T. Lawson),99,91
410,4,3:01.0,B. Lopez misses 3-pt jump shot from 25 ft,,99,91
411,4,3:01.0,,Defensive rebound by T. Lawson,99,91
412,4,2:55.0,,T. Lawson misses 2-pt jump shot from 12 ft,99,91
413,4,2:55.0,Defensive rebound by T. Booker,,99,91
414,4,2:46.0,C. LeVert misses 2-pt layup from 2 ft,,99,91
415,4,2:45.0,Offensive rebound by B. Lopez,,99,91
416,4,2:45.0,B. Lopez misses 2-pt layup from 2 ft,,99,91
417,4,2:43.0,,Defensive rebound by T. Evans,99,91
418,4,2:34.0,,T. Evans makes 2-pt jump shot from 18 ft,99,93
419,4,2:33.0,Brooklyn full timeout,,99,93
420,4,2:20.0,Offensive foul by B. Lopez (drawn by K. Koufos),,99,93
421,4,2:20.0,Turnover by B. Lopez (offensive foul),,99,93
422,4,2:08.0,,Personal foul by S. Dinwiddie (drawn by B. Hield),99,93
423,4,2:00.0,,B. Hield misses 3-pt jump shot from 24 ft,99,93
424,4,1:59.0,Defensive rebound by C. LeVert,,99,93
425,4,1:47.0,B. Lopez makes 2-pt jump shot from 16 ft (assist by J. Lin),,101,93
426,4,1:40.0,,T. Lawson makes 2-pt jump shot from 11 ft,101,95
427,4,1:27.0,Personal foul by D. Collison (drawn by J. Lin),,101,95
428,4,1:27.0,J. Lin makes free throw 1 of 2,,102,95
429,4,1:27.0,,A. Tolliver enters the game for T. Evans,102,95
430,4,1:27.0,J. Lin makes free throw 2 of 2,,103,95
431,4,1:18.0,,T. Lawson makes 2-pt jump shot from 7 ft,103,97
432,4,0:58.0,J. Lin misses 3-pt jump shot from 25 ft,,103,97
433,4,0:58.0,Offensive rebound by C. LeVert,,103,97
434,4,0:45.0,Brooklyn full timeout,,103,97
435,4,0:37.0,Turnover by C. LeVert (lost ball; steal by B. Hield),,103,97
436,4,0:36.0,,Personal foul by S. Dinwiddie (drawn by T. Lawson),103,97
437,4,0:30.0,,T. Lawson makes 2-pt layup from 2 ft,103,99
438,4,0:26.0,Brooklyn full timeout,,103,99
439,4,0:26.0,R. Foye enters the game for C. LeVert,,103,99
440,4,0:26.0,J. Hamilton enters the game for T. Booker,,103,99
441,4,0:22.0,Personal foul by A. Tolliver (drawn by R. Foye),,103,99
442,4,0:22.0,R. Foye makes free throw 1 of 2,,104,99
443,4,0:22.0,T. Booker enters the game for J. Hamilton,,104,99
444,4,0:22.0,R. Foye makes free throw 2 of 2,,105,99
445,4,0:13.0,,A. Tolliver misses 2-pt jump shot from 5 ft,105,99
446,4,0:12.0,Defensive rebound by J. Lin,,105,99
447,4,0:12.0,Personal foul by T. Lawson (drawn by J. Lin),,105,99
448,4,0:12.0,J. Lin makes free throw 1 of 2,,106,99
449,4,0:12.0,J. Lin makes free throw 2 of 2,,107,99
450,4,0:12.0,,Sacramento full timeout,107,99
451,4,0:05.0,,Shooting foul by B. Lopez (drawn by A. Tolliver),107,99
452,4,0:05.0,,A. Tolliver makes free throw 1 of 2,107,100
453,4,0:05.0,Violation by R. Foye (lane),,107,100
454,4,0:05.0,,A. Tolliver misses free throw 2 of 2,107,100
455,4,0:05.0,C. LeVert enters the game for T. Booker,,107,100
456,4,0:03.0,Defensive rebound by B. Lopez,,107,100
457,4,0:03.0,Personal foul by B. Hield (drawn by B. Lopez),,107,100
458,4,0:03.0,B. Lopez makes free throw 1 of 2,,108,100
459,4,0:03.0,I. Whitehead enters the game for J. Lin,,108,100
460,4,0:03.0,B. Lopez makes free throw 2 of 2,,109,100
