,QUARTER,TIME_REMAINING,DENVER_ACTION,MINNESOTA_ACTION,DENVER_SCORE,MINNESOTA_SCORE
382,4,8:36.0,,N. Bjelica misses 2-pt layup from 1 ft,92,79
383,4,8:34.0,Defensive rebound by J. Nelson,,92,79
384,4,8:34.0,Turnover by J. Nelson (step out of bounds),,92,79
385,4,8:27.0,,N. Bjelica makes 3-pt jump shot from 23 ft (assist by B. Rush),92,82
386,4,8:14.0,Offensive foul by W. Chandler (drawn by T. Jones),,92,82
387,4,8:14.0,Turnover by W. Chandler (offensive foul),,92,82
388,4,8:14.0,D. Gallinari enters the game for J. Hernangómez,,92,82
389,4,8:14.0,J. Nurkić enters the game for K. Faried,,92,82
390,4,7:58.0,,Shooting foul by J. Nelson (drawn by N. Bjelica),92,82
391,4,7:58.0,,N. Bjelica makes free throw 1 of 2,92,83
392,4,7:58.0,,N. Bjelica makes free throw 2 of 2,92,84
393,4,7:35.0,J. Nelson makes 3-pt jump shot from 24 ft,,95,84
394,4,7:09.0,,N. Bjelica makes 3-pt jump shot from 25 ft,95,87
395,4,6:47.0,J. Murray misses 2-pt jump shot from 11 ft,,95,87
396,4,6:46.0,,Defensive rebound by N. Bjelica,95,87
397,4,6:40.0,,Turnover by N. Bjelica (bad pass; steal by J. Nelson),95,87
398,4,6:35.0,W. Chandler makes 2-pt dunk at rim (assist by J. Murray),,97,87
399,4,6:35.0,Shooting foul by N. Bjelica (drawn by W. Chandler),,97,87
400,4,6:35.0,W. Chandler misses free throw 1 of 1,,97,87
401,4,6:35.0,,Defensive rebound by K. Towns,97,87
402,4,6:35.0,E. Mudiay enters the game for J. Murray,,97,87
403,4,6:35.0,,A. Wiggins enters the game for S. Muhammad,97,87
404,4,6:35.0,,Z. LaVine enters the game for B. Rush,97,87
405,4,6:35.0,,K. Towns enters the game for C. Aldrich,97,87
406,4,6:20.0,,K. Towns makes 2-pt layup from 1 ft (assist by Z. LaVine),97,89
407,4,5:52.0,J. Nurkić misses 2-pt layup at rim,,97,89
408,4,5:51.0,,Defensive rebound by T. Jones,97,89
409,4,5:45.0,,N. Bjelica makes 2-pt layup from 1 ft,97,91
410,4,5:43.0,Denver full timeout,,97,91
411,4,5:43.0,Denver full timeout,,97,91
412,4,5:25.0,W. Chandler makes 2-pt jump shot from 11 ft,,99,91
413,4,5:11.0,,T. Jones makes 2-pt layup from 1 ft,99,93
414,4,4:48.0,E. Mudiay misses 2-pt jump shot from 8 ft,,99,93
415,4,4:47.0,Offensive rebound by Team,,99,93
416,4,4:47.0,,Loose ball foul by N. Bjelica (drawn by J. Nurkić),99,93
417,4,4:39.0,D. Gallinari misses 3-pt jump shot from 22 ft,,99,93
418,4,4:38.0,,Defensive rebound by K. Towns,99,93
419,4,4:33.0,,Shooting foul by E. Mudiay (drawn by Z. LaVine),99,93
420,4,4:33.0,,Z. LaVine misses free throw 1 of 2,99,93
421,4,4:33.0,,Offensive rebound by Team,99,93
422,4,4:33.0,,Z. LaVine makes free throw 2 of 2,99,94
423,4,4:19.0,J. Nelson misses 2-pt layup at rim,,99,94
424,4,4:16.0,Offensive rebound by J. Nurkić,,99,94
425,4,4:14.0,Turnover by E. Mudiay (lost ball; steal by T. Jones),,99,94
426,4,4:10.0,,Z. LaVine misses 2-pt layup from 2 ft,99,94
427,4,4:09.0,Defensive rebound by Team,,99,94
428,4,4:09.0,,Loose ball foul by K. Towns (drawn by W. Chandler),99,94
429,4,3:48.0,D. Gallinari misses 3-pt jump shot from 24 ft,,99,94
430,4,3:47.0,,Defensive rebound by Z. LaVine,99,94
431,4,3:47.0,,Turnover by K. Towns (lost ball; steal by E. Mudiay),99,94
432,4,3:35.0,Turnover by E. Mudiay (lost ball),,99,94
433,4,3:25.0,,A. Wiggins makes 2-pt jump shot from 13 ft,99,96
434,4,2:58.0,E. Mudiay misses 2-pt jump shot from 13 ft,,99,96
435,4,2:57.0,,Defensive rebound by K. Towns,99,96
436,4,2:43.0,,N. Bjelica misses 2-pt jump shot from 11 ft,99,96
437,4,2:43.0,,Offensive rebound by Team,99,96
438,4,2:43.0,Loose ball foul by J. Nelson (drawn by K. Towns),,99,96
439,4,2:43.0,,Minnesota full timeout,99,96
440,4,2:43.0,,K. Towns makes free throw 1 of 2,99,97
441,4,2:43.0,,K. Towns misses free throw 2 of 2,99,97
442,4,2:42.0,Defensive rebound by J. Nelson,,99,97
443,4,2:28.0,J. Nelson misses 3-pt jump shot from 24 ft,,99,97
444,4,2:27.0,,Defensive rebound by Z. LaVine,99,97
445,4,2:05.0,,A. Wiggins misses 2-pt jump shot from 14 ft,99,97
446,4,2:03.0,Defensive rebound by E. Mudiay,,99,97
447,4,1:47.0,E. Mudiay makes 2-pt layup at rim,,101,97
448,4,1:47.0,Shooting foul by K. Towns (drawn by E. Mudiay),,101,97
449,4,1:47.0,E. Mudiay makes free throw 1 of 1,,102,97
450,4,1:36.0,,A. Wiggins makes 2-pt layup from 1 ft,102,99
451,4,1:18.0,E. Mudiay misses 2-pt layup from 2 ft,,102,99
452,4,1:17.0,,Defensive rebound by N. Bjelica,102,99
453,4,1:16.0,,Turnover by N. Bjelica (lost ball),102,99
454,4,0:53.0,E. Mudiay misses 3-pt jump shot from 25 ft,,102,99
455,4,0:51.0,,Defensive rebound by Z. LaVine,102,99
456,4,0:36.0,,T. Jones misses 3-pt jump shot from 24 ft,102,99
457,4,0:34.0,,Offensive rebound by T. Jones,102,99
458,4,0:29.0,,N. Bjelica misses 3-pt jump shot from 25 ft,102,99
459,4,0:28.0,Defensive rebound by J. Nelson,,102,99
460,4,0:04.0,Turnover by Team (shot clock),,102,99
461,4,0:04.0,,Minnesota full timeout,102,99
462,4,0:01.0,,N. Bjelica misses 3-pt jump shot from 25 ft,102,99
463,4,0:00.0,Defensive rebound by W. Chandler,,102,99
