,QUARTER,TIME_REMAINING,CHICAGO_ACTION,CLEVELAND_ACTION,CHICAGO_SCORE,CLEVELAND_SCORE
181,2,1:13.0,,R. Jefferson makes 3-pt jump shot from 22 ft (assist by K. Irving),52,54
182,2,1:02.0,C. Payne misses 3-pt jump shot from 25 ft,,52,54
183,2,1:02.0,,Defensive rebound by I. Shumpert,52,54
184,2,0:51.0,,C. Frye misses 2-pt dunk at rim,52,54
185,2,0:49.0,Defensive rebound by J. Lauvergne,,52,54
186,2,0:40.0,D. Wade misses 2-pt jump shot from 6 ft,,52,54
187,2,0:40.0,,Defensive rebound by Team,52,54
188,2,0:40.0,Loose ball foul by J. Lauvergne (drawn by I. Shumpert),,52,54
189,2,0:40.0,,D. Williams enters the game for I. Shumpert,52,54
190,2,0:40.0,R. Rondo enters the game for J. Lauvergne,,52,54
191,2,0:26.0,,K. Irving makes 2-pt layup from 3 ft,52,56
192,2,0:05.0,D. Wade makes 3-pt jump shot from 26 ft (assist by J. Butler),,55,56
193,2,0:00.0,,K. Irving misses 2-pt layup from 2 ft,55,56
194,2,0:00.0,,Offensive rebound by Team,55,56
195,3,11:41.0,R. Lopez makes 2-pt hook shot from 9 ft,,57,56
196,3,11:24.0,,K. Irving makes 3-pt jump shot from 25 ft (assist by T. Thompson),57,59
197,3,11:05.0,B. Portis misses 2-pt jump shot from 18 ft,,57,59
198,3,11:04.0,,Defensive rebound by T. Thompson,57,59
199,3,10:56.0,,K. Irving misses 3-pt jump shot from 30 ft,57,59
200,3,10:56.0,Defensive rebound by D. Wade,,57,59
201,3,10:44.0,Shooting foul by C. Frye (drawn by B. Portis),,57,59
202,3,10:44.0,B. Portis makes free throw 1 of 2,,58,59
203,3,10:44.0,B. Portis makes free throw 2 of 2,,59,59
204,3,10:26.0,,C. Frye makes 2-pt jump shot from 22 ft (assist by K. Irving),59,61
205,3,10:02.0,D. Wade misses 2-pt jump shot from 6 ft (block by I. Shumpert),,59,61
206,3,10:01.0,,Defensive rebound by I. Shumpert,59,61
207,3,9:40.0,,K. Irving makes 2-pt layup from 1 ft,59,63
208,3,9:25.0,J. Grant misses 3-pt jump shot from 26 ft,,59,63
209,3,9:25.0,,Defensive rebound by R. Jefferson,59,63
210,3,9:20.0,Violation by J. Grant (kicked ball),,59,63
211,3,9:16.0,,K. Irving makes 2-pt jump shot from 19 ft (assist by T. Thompson),59,65
212,3,9:16.0,Chicago full timeout,,59,65
213,3,9:02.0,J. Butler makes 2-pt jump shot from 14 ft (assist by D. Wade),,61,65
214,3,8:42.0,,I. Shumpert misses 3-pt jump shot from 25 ft,61,65
215,3,8:42.0,Defensive rebound by D. Wade,,61,65
216,3,8:34.0,D. Wade misses 3-pt jump shot from 25 ft,,61,65
217,3,8:33.0,,Defensive rebound by C. Frye,61,65
218,3,8:26.0,,K. Irving misses 3-pt jump shot from 25 ft,61,65
219,3,8:26.0,Defensive rebound by D. Wade,,61,65
220,3,8:20.0,J. Butler makes 2-pt layup from 1 ft (assist by D. Wade),,63,65
221,3,8:00.0,,C. Frye misses 3-pt jump shot from 24 ft,63,65
222,3,7:59.0,Defensive rebound by D. Wade,,63,65
223,3,7:46.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by D. Wade),,65,65
224,3,7:27.0,,C. Frye misses 2-pt jump shot from 6 ft,65,65
225,3,7:25.0,Defensive rebound by D. Wade,,65,65
226,3,7:17.0,J. Butler misses 2-pt jump shot from 9 ft,,65,65
227,3,7:17.0,,Defensive rebound by C. Frye,65,65
228,3,7:06.0,,C. Frye misses 3-pt jump shot from 25 ft,65,65
229,3,7:05.0,Defensive rebound by D. Wade,,65,65
230,3,7:02.0,B. Portis makes 2-pt dunk at rim (assist by D. Wade),,67,65
231,3,7:02.0,,Cleveland full timeout,67,65
232,3,6:43.0,,I. Shumpert misses 2-pt jump shot from 19 ft,67,65
233,3,6:43.0,Defensive rebound by D. Wade,,67,65
234,3,6:26.0,J. Grant makes 3-pt jump shot from 26 ft (assist by D. Wade),,70,65
235,3,6:03.0,,K. Irving makes 2-pt layup from 1 ft,70,67
236,3,5:43.0,Personal block foul by I. Shumpert (drawn by D. Wade),,70,67
237,3,5:24.0,J. Butler makes 3-pt jump shot from 26 ft (assist by R. Lopez),,73,67
238,3,5:09.0,,K. Irving misses 2-pt layup from 1 ft,73,67
239,3,5:07.0,Defensive rebound by R. Lopez,,73,67
240,3,5:02.0,J. Butler makes 3-pt jump shot from 25 ft (assist by J. Grant),,76,67
241,3,4:42.0,,K. Irving makes 3-pt jump shot from 23 ft (assist by I. Shumpert),76,70
242,3,4:19.0,D. Wade misses 2-pt jump shot from 13 ft,,76,70
243,3,4:18.0,,Defensive rebound by K. Irving,76,70
244,3,4:12.0,,K. Irving misses 3-pt jump shot from 30 ft,76,70
245,3,4:10.0,Defensive rebound by B. Portis,,76,70
246,3,4:00.0,J. Butler misses 2-pt jump shot from 16 ft,,76,70
247,3,3:59.0,,Defensive rebound by T. Thompson,76,70
248,3,3:53.0,,Shooting foul by D. Wade (drawn by I. Shumpert),76,70
249,3,3:53.0,,I. Shumpert misses free throw 1 of 2,76,70
250,3,3:53.0,,Offensive rebound by Team,76,70
251,3,3:53.0,R. Rondo enters the game for D. Wade,,76,70
252,3,3:53.0,D. Valentine enters the game for J. Grant,,76,70
253,3,3:53.0,N. Mirotić enters the game for B. Portis,,76,70
254,3,3:53.0,,D. Williams enters the game for T. Thompson,76,70
255,3,3:53.0,,I. Shumpert makes free throw 2 of 2,76,71
256,3,3:34.0,J. Butler misses 2-pt jump shot from 15 ft,,76,71
257,3,3:34.0,,Defensive rebound by I. Shumpert,76,71
258,3,3:34.0,,Personal foul by R. Rondo (drawn by I. Shumpert),76,71
259,3,3:34.0,C. Felício enters the game for R. Lopez,,76,71
260,3,3:34.0,,K. Korver enters the game for I. Shumpert,76,71
261,3,3:24.0,,Turnover by K. Irving (lost ball; steal by N. Mirotić),76,71
262,3,3:21.0,Turnover by C. Felício (bad pass),,76,71
263,3,2:55.0,,D. Williams misses 3-pt jump shot from 24 ft,76,71
264,3,2:54.0,Defensive rebound by N. Mirotić,,76,71
265,3,2:40.0,Shooting foul by C. Frye (drawn by C. Felício),,76,71
266,3,2:40.0,C. Felício makes free throw 1 of 2,,77,71
267,3,2:40.0,,D. Liggins enters the game for K. Irving,77,71
268,3,2:40.0,,J. Jones enters the game for R. Jefferson,77,71
269,3,2:40.0,C. Felício makes free throw 2 of 2,,78,71
270,3,2:18.0,,D. Liggins misses 2-pt layup from 2 ft,78,71
271,3,2:17.0,Defensive rebound by N. Mirotić,,78,71
272,3,2:11.0,D. Valentine misses 3-pt jump shot from 25 ft,,78,71
273,3,2:11.0,Offensive rebound by R. Rondo,,78,71
274,3,1:53.0,Shooting foul by J. Jones (drawn by N. Mirotić),,78,71
275,3,1:53.0,N. Mirotić makes free throw 1 of 2,,79,71
276,3,1:53.0,N. Mirotić makes free throw 2 of 2,,80,71
277,3,1:41.0,,Turnover by D. Liggins (bad pass),80,71
278,3,1:25.0,D. Valentine misses 3-pt jump shot from 23 ft,,80,71
279,3,1:25.0,Offensive rebound by C. Felício,,80,71
280,3,1:19.0,D. Valentine makes 2-pt layup from 2 ft (assist by C. Felício),,82,71
281,3,1:13.0,,Cleveland full timeout,82,71
282,3,1:13.0,,T. Thompson enters the game for C. Frye,82,71
283,3,1:06.0,,Personal foul by D. Valentine (drawn by T. Thompson),82,71
284,3,1:01.0,,D. Williams makes 2-pt dunk at rim (assist by T. Thompson),82,73
285,3,0:47.0,R. Rondo makes 2-pt jump shot from 15 ft (assist by J. Butler),,84,73
286,3,0:38.0,,Turnover by K. Korver (bad pass),84,73
287,3,0:28.0,J. Butler makes 3-pt jump shot from 24 ft (assist by D. Valentine),,87,73
288,3,0:02.0,,J. Jones makes 3-pt jump shot from 26 ft (assist by D. Liggins),87,76
289,3,0:00.0,R. Rondo makes 2-pt jump shot from 20 ft (assist by N. Mirotić),,89,76
290,4,11:44.0,,Offensive foul by K. Korver (drawn by D. Wade),89,76
291,4,11:44.0,,Turnover by K. Korver (offensive foul),89,76
292,4,11:29.0,N. Mirotić misses 3-pt jump shot from 26 ft,,89,76
293,4,11:29.0,,Defensive rebound by D. Williams,89,76
294,4,11:12.0,,J. Jones misses 3-pt jump shot from 24 ft,89,76
295,4,11:10.0,,Offensive rebound by T. Thompson,89,76
296,4,11:10.0,,T. Thompson misses 2-pt dunk at rim,89,76
297,4,11:05.0,Defensive rebound by R. Rondo,,89,76
298,4,11:02.0,D. Wade makes 2-pt jump shot from 9 ft (assist by R. Rondo),,91,76
299,4,10:41.0,,T. Thompson misses 2-pt jump shot from 7 ft,91,76
300,4,10:41.0,Defensive rebound by D. Valentine,,91,76
301,4,10:32.0,R. Rondo misses 2-pt jump shot from 17 ft,,91,76
302,4,10:32.0,,Defensive rebound by D. Williams,91,76
303,4,10:29.0,,Shooting foul by D. Valentine (drawn by D. Williams),91,76
304,4,10:29.0,,D. Williams makes free throw 1 of 2,91,77
305,4,10:29.0,,K. Irving enters the game for D. Liggins,91,77
306,4,10:29.0,,D. Williams makes free throw 2 of 2,91,78
307,4,10:10.0,Shooting foul by K. Korver (drawn by C. Felício),,91,78
308,4,10:10.0,C. Felício makes 2-pt jump shot from 4 ft (assist by D. Wade),,93,78
309,4,10:10.0,C. Felício misses free throw 1 of 1,,93,78
310,4,10:10.0,,Defensive rebound by T. Thompson,93,78
311,4,9:52.0,,D. Williams misses 2-pt layup from 1 ft,93,78
312,4,9:52.0,Defensive rebound by N. Mirotić,,93,78
313,4,9:52.0,Personal foul by T. Thompson (drawn by N. Mirotić),,93,78
314,4,9:43.0,N. Mirotić makes 2-pt layup from 2 ft (assist by R. Rondo),,95,78
315,4,9:33.0,,Personal foul by R. Rondo (drawn by K. Irving),95,78
316,4,9:20.0,,K. Irving misses 3-pt jump shot from 22 ft,95,78
317,4,9:19.0,Defensive rebound by N. Mirotić,,95,78
318,4,9:14.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by D. Wade),,98,78
319,4,9:14.0,,Cleveland full timeout,98,78
320,4,8:53.0,,J. Jones makes 3-pt jump shot from 24 ft (assist by T. Thompson),98,81
321,4,8:37.0,D. Wade misses 2-pt layup from 1 ft,,98,81
322,4,8:37.0,,Defensive rebound by Team,98,81
323,4,8:37.0,Loose ball foul by C. Felício (drawn by T. Thompson),,98,81
324,4,8:17.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by K. Irving),98,84
325,4,8:17.0,Chicago full timeout,,98,84
326,4,8:17.0,,C. Frye enters the game for T. Thompson,98,84
327,4,8:17.0,J. Butler enters the game for D. Wade,,98,84
328,4,7:53.0,Turnover by R. Rondo (bad pass; steal by C. Frye),,98,84
329,4,7:49.0,,Turnover by K. Korver (bad pass),98,84
330,4,7:37.0,J. Butler misses 2-pt jump shot from 11 ft,,98,84
331,4,7:33.0,Offensive rebound by J. Butler,,98,84
332,4,7:33.0,J. Butler misses 2-pt layup at rim,,98,84
333,4,7:30.0,,Defensive rebound by D. Williams,98,84
334,4,7:27.0,,D. Williams misses 2-pt layup from 3 ft,98,84
335,4,7:25.0,Defensive rebound by N. Mirotić,,98,84
336,4,7:19.0,R. Rondo misses 2-pt jump shot from 7 ft,,98,84
337,4,7:18.0,Offensive rebound by C. Felício,,98,84
338,4,7:18.0,C. Felício misses 2-pt layup at rim,,98,84
339,4,7:18.0,Offensive rebound by Team,,98,84
340,4,7:18.0,,R. Jefferson enters the game for D. Williams,98,84
341,4,7:11.0,D. Valentine makes 3-pt jump shot from 23 ft (assist by R. Rondo),,101,84
342,4,6:52.0,,Shooting foul by N. Mirotić (drawn by K. Irving),101,84
343,4,6:52.0,,K. Irving makes free throw 1 of 2,101,85
344,4,6:52.0,,K. Irving makes free throw 2 of 2,101,86
345,4,6:39.0,C. Felício misses 2-pt layup from 2 ft (block by J. Jones),,101,86
346,4,6:38.0,,Defensive rebound by K. Korver,101,86
347,4,6:29.0,,Shooting foul by D. Valentine (drawn by K. Irving),101,86
348,4,6:29.0,,K. Irving makes free throw 1 of 3,101,87
349,4,6:29.0,,K. Irving misses free throw 2 of 3,101,87
350,4,6:29.0,,Offensive rebound by Team,101,87
351,4,6:29.0,D. Wade enters the game for D. Valentine,,101,87
352,4,6:29.0,,K. Irving makes free throw 3 of 3,101,88
353,4,6:08.0,D. Wade misses 3-pt jump shot from 24 ft,,101,88
354,4,6:07.0,,Defensive rebound by K. Irving,101,88
355,4,5:57.0,,Personal block foul by C. Felício (drawn by R. Jefferson),101,88
356,4,5:57.0,,R. Jefferson makes free throw 1 of 2,101,89
357,4,5:57.0,,R. Jefferson makes free throw 2 of 2,101,90
358,4,5:34.0,C. Felício makes 2-pt jump shot from 16 ft (assist by R. Rondo),,103,90
359,4,5:19.0,,K. Irving makes 2-pt layup from 2 ft,103,92
360,4,4:58.0,Turnover by J. Butler (bad pass; steal by J. Jones),,103,92
361,4,4:51.0,,K. Irving misses 3-pt jump shot from 25 ft,103,92
362,4,4:50.0,Defensive rebound by Team,,103,92
363,4,4:37.0,D. Wade makes 2-pt jump shot from 9 ft,,105,92
364,4,4:16.0,,R. Jefferson makes 2-pt layup from 1 ft (assist by C. Frye),105,94
365,4,3:57.0,N. Mirotić misses 3-pt jump shot from 26 ft,,105,94
366,4,3:57.0,Offensive rebound by C. Felício,,105,94
367,4,3:40.0,R. Rondo makes 2-pt jump shot from 18 ft,,107,94
368,4,3:26.0,,C. Frye makes 3-pt jump shot from 23 ft (assist by K. Irving),107,97
369,4,3:11.0,J. Butler misses 2-pt jump shot from 13 ft,,107,97
370,4,3:09.0,,Defensive rebound by C. Frye,107,97
371,4,3:02.0,,K. Korver misses 3-pt jump shot from 22 ft,107,97
372,4,3:02.0,Defensive rebound by J. Butler,,107,97
373,4,2:59.0,Personal foul by J. Jones (drawn by J. Butler),,107,97
374,4,2:59.0,Official timeout,,107,97
375,4,2:59.0,,I. Shumpert enters the game for K. Korver,107,97
376,4,2:51.0,D. Wade misses 2-pt jump shot from 16 ft,,107,97
377,4,2:48.0,Offensive rebound by C. Felício,,107,97
378,4,2:48.0,C. Felício makes 2-pt layup at rim,,109,97
379,4,2:37.0,,K. Irving makes 2-pt layup from 1 ft,109,99
380,4,2:30.0,Personal foul by K. Irving (drawn by R. Rondo),,109,99
381,4,2:27.0,Personal foul by K. Irving (drawn by R. Rondo),,109,99
382,4,2:27.0,R. Rondo misses free throw 1 of 2,,109,99
383,4,2:27.0,Offensive rebound by Team,,109,99
384,4,2:27.0,R. Rondo makes free throw 2 of 2,,110,99
385,4,2:17.0,,K. Irving misses 2-pt layup from 1 ft,110,99
386,4,2:15.0,Defensive rebound by N. Mirotić,,110,99
