,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,GOLDEN STATE_ACTION,PHILADELPHIA_SCORE,GOLDEN STATE_SCORE
380,3,1:38.0,,Shooting foul by S. Long (drawn by D. Green),90,74
381,3,1:38.0,,D. Green makes free throw 1 of 2,90,75
382,3,1:38.0,,D. Green makes free throw 2 of 2,90,76
383,3,1:23.0,R. Covington misses 3-pt jump shot from 30 ft,,90,76
384,3,1:23.0,,Defensive rebound by M. Barnes,90,76
385,3,1:13.0,,D. Green misses 3-pt jump shot from 25 ft,90,76
386,3,1:13.0,Defensive rebound by R. Covington,,90,76
387,3,1:09.0,Personal foul by D. Green (drawn by S. Long),,90,76
388,3,1:09.0,S. Long misses free throw 1 of 2,,90,76
389,3,1:09.0,Offensive rebound by Team,,90,76
390,3,1:09.0,S. Long misses free throw 2 of 2,,90,76
391,3,0:59.0,,Defensive rebound by D. Green,90,76
392,3,0:59.0,,Shooting foul by S. Long (drawn by D. Green),90,76
393,3,0:59.0,,D. Green makes free throw 1 of 2,90,77
394,3,0:59.0,,D. Green makes free throw 2 of 2,90,78
395,3,0:35.0,S. Rodríguez misses 3-pt jump shot from 29 ft,,90,78
396,3,0:35.0,Offensive rebound by R. Covington,,90,78
397,3,0:19.0,Turnover by N. Stauskas (bad pass),,90,78
398,3,0:19.0,,S. Curry enters the game for M. Barnes,90,78
399,3,0:01.0,,S. Curry misses 3-pt jump shot from 23 ft,90,78
400,3,0:00.0,,Offensive rebound by Team,90,78
401,4,11:40.0,,D. Green makes 2-pt layup from 2 ft,90,80
402,4,11:24.0,Personal foul by D. Green (drawn by D. Šarić),,90,80
403,4,11:11.0,J. Okafor misses 2-pt hook shot from 8 ft,,90,80
404,4,11:10.0,,Defensive rebound by S. Livingston,90,80
405,4,11:02.0,,D. Green misses 2-pt jump shot from 7 ft,90,80
406,4,11:00.0,,Offensive rebound by D. Green,90,80
407,4,10:43.0,,S. Curry makes 3-pt jump shot from 26 ft,90,83
408,4,10:43.0,,Technical foul by D. West,90,83
409,4,10:43.0,G. Henderson misses technical free throw,,90,83
410,4,10:43.0,Offensive rebound by Team,,90,83
411,4,10:19.0,N. Stauskas misses 2-pt jump shot from 10 ft,,90,83
412,4,10:19.0,,Defensive rebound by D. West,90,83
413,4,10:17.0,,Personal foul by S. Rodríguez (drawn by S. Curry),90,83
414,4,10:17.0,,Inbound foul by S. Rodríguez (drawn by S. Curry),90,83
415,4,10:17.0,,S. Curry makes free throw 1 of 1,90,84
416,4,10:10.0,,Turnover by S. Curry (bad pass; steal by D. Šarić),90,84
417,4,10:05.0,D. Šarić misses 2-pt layup from 2 ft (block by D. West),,90,84
418,4,10:05.0,,Defensive rebound by Team,90,84
419,4,9:55.0,,S. Curry makes 2-pt jump shot from 19 ft,90,86
420,4,9:55.0,Philadelphia full timeout,,90,86
421,4,9:34.0,D. Šarić misses 2-pt jump shot from 6 ft,,90,86
422,4,9:33.0,,Defensive rebound by D. West,90,86
423,4,9:18.0,,S. Curry misses 3-pt jump shot from 26 ft,90,86
424,4,9:18.0,Defensive rebound by D. Šarić,,90,86
425,4,9:06.0,G. Henderson misses 3-pt jump shot from 25 ft,,90,86
426,4,9:05.0,Offensive rebound by G. Henderson,,90,86
427,4,8:53.0,D. Šarić makes 2-pt jump shot from 19 ft,,92,86
428,4,8:37.0,,D. West makes 2-pt jump shot from 20 ft (assist by S. Curry),92,88
429,4,8:19.0,J. Okafor misses 2-pt hook shot from 6 ft,,92,88
430,4,8:19.0,,Defensive rebound by Team,92,88
431,4,8:19.0,R. Covington enters the game for N. Stauskas,,92,88
432,4,8:04.0,,D. Green makes 3-pt jump shot from 26 ft (assist by S. Curry),92,91
433,4,7:39.0,S. Rodríguez misses 3-pt jump shot from 28 ft,,92,91
434,4,7:38.0,,Defensive rebound by S. Livingston,92,91
435,4,7:34.0,,S. Livingston makes 2-pt jump shot from 12 ft,92,93
436,4,7:34.0,Philadelphia full timeout,,92,93
437,4,7:34.0,T. McConnell enters the game for G. Henderson,,92,93
438,4,7:34.0,T. Luwawu-Cabarrot enters the game for S. Rodríguez,,92,93
439,4,7:19.0,D. Šarić misses 2-pt jump shot from 4 ft (block by D. Green),,92,93
440,4,7:18.0,,Defensive rebound by S. Curry,92,93
441,4,7:11.0,,A. Iguodala misses 2-pt layup from 2 ft (block by J. Okafor),92,93
442,4,7:09.0,,Offensive rebound by S. Curry,92,93
443,4,7:08.0,,Turnover by S. Curry (bad pass; steal by T. Luwawu-Cabarrot),92,93
444,4,7:02.0,J. Okafor makes 2-pt hook shot from 5 ft (assist by D. Šarić),,94,93
445,4,6:36.0,,Shooting foul by T. Luwawu-Cabarrot (drawn by S. Livingston),94,93
446,4,6:36.0,,S. Livingston makes free throw 1 of 2,94,94
447,4,6:36.0,,K. Thompson enters the game for A. Iguodala,94,94
448,4,6:36.0,,S. Livingston makes free throw 2 of 2,94,95
449,4,6:26.0,J. Okafor makes 2-pt jump shot from 10 ft,,96,95
450,4,6:26.0,Shooting foul by D. West (drawn by J. Okafor),,96,95
451,4,6:26.0,J. Okafor misses free throw 1 of 1,,96,95
452,4,6:26.0,,M. Barnes enters the game for D. West,96,95
453,4,6:24.0,,Defensive rebound by D. Green,96,95
454,4,6:17.0,,S. Curry misses 3-pt jump shot from 26 ft,96,95
455,4,6:17.0,Defensive rebound by J. Okafor,,96,95
456,4,5:57.0,J. Okafor misses 2-pt jump shot from 4 ft (block by D. Green),,96,95
457,4,5:56.0,,Defensive rebound by M. Barnes,96,95
458,4,5:51.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by M. Barnes),96,98
459,4,5:38.0,D. Šarić misses 3-pt jump shot from 27 ft,,96,98
460,4,5:38.0,,Defensive rebound by S. Curry,96,98
461,4,5:31.0,,Turnover by K. Thompson (step out of bounds),96,98
462,4,5:31.0,Official timeout,,96,98
463,4,5:31.0,R. Holmes enters the game for J. Okafor,,96,98
464,4,5:17.0,Turnover by D. Šarić (traveling),,96,98
465,4,5:01.0,,D. Green misses 2-pt jump shot from 11 ft (block by R. Holmes),96,98
466,4,4:59.0,Defensive rebound by D. Šarić,,96,98
467,4,4:51.0,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by D. Šarić),,99,98
468,4,4:34.0,,M. Barnes misses 3-pt jump shot from 27 ft,99,98
469,4,4:34.0,Defensive rebound by D. Šarić,,99,98
470,4,4:18.0,Turnover by T. Luwawu-Cabarrot (lost ball; steal by D. Green),,99,98
471,4,4:16.0,,Turnover by M. Barnes (bad pass),99,98
472,4,4:16.0,,A. Iguodala enters the game for S. Livingston,99,98
473,4,4:02.0,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,,99,98
474,4,4:02.0,,Defensive rebound by Team,99,98
475,4,4:01.0,,Golden State full timeout,99,98
476,4,3:42.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by A. Iguodala),99,101
477,4,3:16.0,Turnover by Team (shot clock),,99,101
478,4,3:07.0,,D. Green misses 2-pt layup from 2 ft,99,101
479,4,3:06.0,Defensive rebound by R. Holmes,,99,101
480,4,3:00.0,Turnover by T. McConnell (traveling),,99,101
481,4,2:51.0,,Personal foul by D. Šarić (drawn by D. Green),99,101
482,4,2:42.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by K. Thompson),99,104
483,4,2:20.0,D. Šarić makes 2-pt jump shot from 10 ft (assist by T. Luwawu-Cabarrot),,101,104
484,4,2:05.0,,Turnover by S. Curry (bad pass),101,104
485,4,1:47.0,R. Covington misses 3-pt jump shot from 26 ft,,101,104
486,4,1:47.0,,Defensive rebound by D. Green,101,104
487,4,1:33.0,,K. Thompson misses 3-pt jump shot from 26 ft,101,104
488,4,1:33.0,Defensive rebound by R. Covington,,101,104
489,4,1:21.0,Personal foul by M. Barnes (drawn by R. Covington),,101,104
490,4,1:11.0,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft,,103,104
491,4,0:56.0,,Personal foul by T. Luwawu-Cabarrot (drawn by D. Green),103,104
492,4,0:56.0,,D. Green makes free throw 1 of 2,103,105
493,4,0:56.0,,D. Green makes free throw 2 of 2,103,106
494,4,0:46.0,T. McConnell misses 2-pt layup from 3 ft (block by D. Green),,103,106
495,4,0:46.0,Offensive rebound by Team,,103,106
496,4,0:46.0,Philadelphia full timeout,,103,106
497,4,0:36.0,Turnover by R. Holmes (step out of bounds),,103,106
498,4,0:24.0,,Turnover by D. Green (lost ball; steal by D. Šarić),103,106
499,4,0:09.0,Philadelphia full timeout,,103,106
500,4,0:08.0,Turnover by T. McConnell (bad pass; steal by M. Barnes),,103,106
501,4,0:05.0,,M. Barnes misses 2-pt dunk at rim,103,106
502,4,0:03.0,Defensive rebound by T. Luwawu-Cabarrot,,103,106
503,4,0:03.0,Personal foul by D. Green (drawn by D. Šarić),,103,106
504,4,0:03.0,D. Šarić makes free throw 1 of 2,,104,106
505,4,0:03.0,D. Šarić misses free throw 2 of 2,,104,106
506,4,0:03.0,,Z. Pachulia enters the game for M. Barnes,104,106
507,4,0:02.0,Offensive rebound by R. Holmes,,104,106
508,4,0:02.0,R. Holmes misses 2-pt layup from 2 ft,,104,106
509,4,0:02.0,,Defensive rebound by D. Green,104,106
