,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
384,4,6:15.0,B. Knight makes 2-pt layup from 3 ft,,100,122
385,4,5:58.0,,Shooting foul by D. Booker (drawn by K. Durant),100,122
386,4,5:58.0,,Golden State full timeout,100,122
387,4,5:58.0,,K. Durant makes free throw 1 of 2,100,123
388,4,5:58.0,,K. Durant makes free throw 2 of 2,100,124
389,4,5:41.0,B. Knight misses 3-pt jump shot from 29 ft,,100,124
390,4,5:40.0,,Defensive rebound by K. Thompson,100,124
391,4,5:24.0,,K. Looney makes 2-pt layup from 2 ft (assist by K. Thompson),100,126
392,4,5:14.0,M. Chriss misses 3-pt jump shot from 25 ft,,100,126
393,4,5:14.0,,Defensive rebound by S. Livingston,100,126
394,4,5:05.0,,I. Clark makes 2-pt layup from 1 ft,100,128
395,4,4:57.0,D. Bender misses 3-pt jump shot from 26 ft,,100,128
396,4,4:56.0,Offensive rebound by T. Ulis,,100,128
397,4,4:42.0,M. Chriss misses 3-pt jump shot from 23 ft,,100,128
398,4,4:42.0,,Defensive rebound by S. Livingston,100,128
399,4,4:36.0,,Golden State full timeout,100,128
400,4,4:36.0,,P. McCaw enters the game for K. Durant,100,128
401,4,4:36.0,,A. Varejão enters the game for K. Thompson,100,128
402,4,4:29.0,,Personal foul by T. Ulis (drawn by I. Clark),100,128
403,4,4:29.0,,I. Clark makes free throw 1 of 2,100,129
404,4,4:29.0,A. Williams enters the game for B. Knight,,100,129
405,4,4:29.0,J. Jenkins enters the game for D. Booker,,100,129
406,4,4:29.0,,I. Clark makes free throw 2 of 2,100,130
407,4,4:12.0,A. Williams misses 2-pt jump shot from 6 ft,,100,130
408,4,4:09.0,,Defensive rebound by A. Varejão,100,130
409,4,3:54.0,,I. Clark makes 2-pt jump shot from 11 ft (assist by S. Livingston),100,132
410,4,3:45.0,Offensive foul by A. Williams (drawn by A. Varejão),,100,132
411,4,3:45.0,Turnover by A. Williams (offensive foul),,100,132
412,4,3:32.0,,Turnover by A. Varejão (lost ball),100,132
413,4,3:32.0,,J. McGee enters the game for S. Livingston,100,132
414,4,3:24.0,Shooting foul by P. McCaw (drawn by A. Williams),,100,132
415,4,3:24.0,A. Williams misses free throw 1 of 2,,100,132
416,4,3:24.0,Offensive rebound by Team,,100,132
417,4,3:24.0,A. Williams misses free throw 2 of 2,,100,132
418,4,3:23.0,Offensive rebound by Team,,100,132
419,4,3:23.0,,Loose ball foul by K. Looney (drawn by M. Chriss),100,132
420,4,3:23.0,M. Chriss makes free throw 1 of 2,,101,132
421,4,3:23.0,M. Chriss makes free throw 2 of 2,,102,132
422,4,3:06.0,,J. McGee misses 2-pt hook shot from 9 ft,102,132
423,4,3:06.0,Defensive rebound by D. Bender,,102,132
424,4,2:57.0,A. Williams makes 2-pt layup from 1 ft (assist by D. Bender),,104,132
425,4,2:32.0,,I. Clark misses 3-pt jump shot from 27 ft,104,132
426,4,2:32.0,,Offensive rebound by Team,104,132
427,4,2:32.0,Loose ball foul by A. Williams (drawn by J. McGee),,104,132
428,4,2:32.0,,J. McGee misses free throw 1 of 2,104,132
429,4,2:32.0,,Offensive rebound by Team,104,132
430,4,2:32.0,,J. McGee misses free throw 2 of 2,104,132
431,4,2:29.0,,Offensive rebound by A. Varejão,104,132
432,4,2:24.0,Violation by M. Chriss (def goaltending),,104,132
433,4,2:24.0,,K. Looney makes 2-pt jump shot from 6 ft,104,134
434,4,2:13.0,J. Jenkins misses 2-pt jump shot from 19 ft,,104,134
435,4,2:13.0,Offensive rebound by A. Williams,,104,134
436,4,2:00.0,J. Jenkins makes 2-pt jump shot from 21 ft (assist by T. Ulis),,106,134
437,4,1:48.0,,P. McCaw misses 2-pt jump shot from 12 ft,106,134
438,4,1:48.0,,Offensive rebound by J. McGee,106,134
439,4,1:44.0,,P. McCaw makes 2-pt layup from 2 ft (assist by A. Varejão),106,136
440,4,1:39.0,Personal foul by J. McGee (drawn by T. Ulis),,106,136
441,4,1:39.0,T. Ulis misses free throw 1 of 2,,106,136
442,4,1:39.0,Offensive rebound by Team,,106,136
443,4,1:39.0,T. Ulis makes free throw 2 of 2,,107,136
444,4,1:22.0,,Turnover by J. McGee (bad pass; steal by A. Williams),107,136
445,4,1:12.0,D. Bender makes 2-pt jump shot from 3 ft (assist by J. Jenkins),,109,136
446,4,1:00.0,,J. McGee makes 2-pt layup from 2 ft (assist by I. Clark),109,138
447,4,0:47.0,T. Ulis misses 2-pt jump shot from 10 ft,,109,138
448,4,0:46.0,,Defensive rebound by K. Looney,109,138
449,4,0:36.0,,K. Looney misses 3-pt jump shot from 27 ft,109,138
450,4,0:36.0,Defensive rebound by D. Bender,,109,138
451,4,0:21.0,A. Williams misses 2-pt hook shot from 7 ft,,109,138
452,4,0:21.0,,Defensive rebound by K. Looney,109,138
