,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
389,4,8:52.0,,Offensive rebound by Team,91,72
390,4,8:52.0,,N. Vučević enters the game for J. Green,91,72
391,4,8:52.0,G. Dragić enters the game for T. Johnson,,91,72
392,4,8:46.0,,E. Fournier makes 2-pt jump shot from 17 ft,91,74
393,4,8:22.0,Turnover by J. Winslow (bad pass; steal by N. Vučević),,91,74
394,4,8:15.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by E. Fournier),91,77
395,4,8:13.0,Miami full timeout,,91,77
396,4,7:59.0,G. Dragić misses 3-pt jump shot from 25 ft,,91,77
397,4,7:58.0,,Defensive rebound by S. Ibaka,91,77
398,4,7:40.0,,E. Fournier misses 2-pt layup from 2 ft,91,77
399,4,7:38.0,Defensive rebound by J. Winslow,,91,77
400,4,7:24.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Dragić),,94,77
401,4,7:10.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),94,80
402,4,6:45.0,G. Dragić makes 2-pt jump shot from 17 ft,,96,80
403,4,6:35.0,,A. Gordon misses 3-pt jump shot from 26 ft,96,80
404,4,6:31.0,Defensive rebound by J. Johnson,,96,80
405,4,6:18.0,W. Reed makes 2-pt jump shot from 10 ft (assist by J. Johnson),,98,80
406,4,6:11.0,,E. Payton misses 2-pt layup from 2 ft (block by W. Reed),98,80
407,4,6:07.0,,Offensive rebound by A. Gordon,98,80
408,4,6:07.0,,A. Gordon makes 2-pt layup from 1 ft,98,82
409,4,5:56.0,Turnover by J. Winslow (bad pass; steal by E. Fournier),,98,82
410,4,5:55.0,D. Waiters enters the game for R. McGruder,,98,82
411,4,5:55.0,,Personal foul by J. Winslow (drawn by E. Fournier),98,82
412,4,5:47.0,,E. Fournier makes 2-pt jump shot from 19 ft,98,84
413,4,5:22.0,G. Dragić makes 2-pt jump shot from 19 ft (assist by W. Reed),,100,84
414,4,5:10.0,,Personal foul by D. Waiters (drawn by N. Vučević),100,84
415,4,5:10.0,H. Whiteside enters the game for J. Winslow,,100,84
416,4,5:10.0,T. Johnson enters the game for W. Reed,,100,84
417,4,5:01.0,,S. Ibaka misses 2-pt jump shot from 13 ft,100,84
418,4,5:00.0,Defensive rebound by G. Dragić,,100,84
419,4,4:46.0,J. Johnson misses 3-pt jump shot from 26 ft,,100,84
420,4,4:46.0,Offensive rebound by Team,,100,84
421,4,4:38.0,Turnover by D. Waiters (bad pass; steal by N. Vučević),,100,84
422,4,4:30.0,,E. Payton makes 2-pt layup from 3 ft (assist by E. Fournier),100,86
423,4,4:14.0,H. Whiteside misses 2-pt jump shot from 6 ft,,100,86
424,4,4:13.0,,Defensive rebound by N. Vučević,100,86
425,4,4:00.0,,S. Ibaka misses 2-pt layup at rim,100,86
426,4,4:00.0,,Offensive rebound by Team,100,86
427,4,4:00.0,Loose ball foul by H. Whiteside (drawn by N. Vučević),,100,86
428,4,4:00.0,,N. Vučević makes free throw 1 of 2,100,87
429,4,4:00.0,J. Winslow enters the game for J. Johnson,,100,87
430,4,4:00.0,,N. Vučević makes free throw 2 of 2,100,88
431,4,3:40.0,D. Waiters misses 2-pt layup from 2 ft,,100,88
432,4,3:37.0,,Defensive rebound by A. Gordon,100,88
433,4,3:32.0,,E. Fournier misses 3-pt jump shot from 26 ft,100,88
434,4,3:31.0,Defensive rebound by G. Dragić,,100,88
435,4,3:24.0,G. Dragić misses 2-pt jump shot from 19 ft,,100,88
436,4,3:22.0,,Defensive rebound by E. Fournier,100,88
437,4,3:02.0,,E. Payton misses 3-pt jump shot from 27 ft,100,88
438,4,3:00.0,Defensive rebound by H. Whiteside,,100,88
439,4,2:54.0,J. Winslow makes 2-pt layup from 2 ft (assist by G. Dragić),,102,88
440,4,2:39.0,,S. Ibaka makes 2-pt jump shot from 14 ft (assist by N. Vučević),102,90
441,4,2:14.0,Shooting foul by N. Vučević (drawn by G. Dragić),,102,90
442,4,2:14.0,Official timeout,,102,90
443,4,2:14.0,G. Dragić makes free throw 1 of 2,,103,90
444,4,2:14.0,,D. Augustin enters the game for A. Gordon,102,90
445,4,2:14.0,,J. Green enters the game for S. Ibaka,102,90
446,4,2:14.0,G. Dragić makes free throw 2 of 2,,104,90
447,4,2:02.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Payton),104,92
448,4,1:41.0,Shooting foul by N. Vučević (drawn by H. Whiteside),,104,92
449,4,1:41.0,H. Whiteside misses free throw 1 of 2,,104,92
450,4,1:41.0,Offensive rebound by Team,,104,92
451,4,1:41.0,H. Whiteside misses free throw 2 of 2,,104,92
452,4,1:40.0,,Defensive rebound by E. Fournier,104,92
453,4,1:40.0,,Orlando full timeout,104,92
454,4,1:40.0,,S. Ibaka enters the game for D. Augustin,104,92
455,4,1:32.0,,E. Fournier makes 2-pt jump shot from 19 ft,104,94
456,4,1:13.0,G. Dragić misses 2-pt jump shot from 14 ft (block by E. Payton),,104,94
457,4,1:12.0,,Defensive rebound by N. Vučević,104,94
458,4,1:12.0,,Turnover by N. Vučević (bad pass),104,94
459,4,1:09.0,D. Waiters misses 2-pt jump shot from 17 ft,,104,94
460,4,1:08.0,Offensive rebound by Team,,104,94
461,4,1:08.0,Turnover by Team (shot clock),,104,94
462,4,0:55.0,,Turnover by E. Fournier (bad pass; steal by T. Johnson),104,94
463,4,0:53.0,T. Johnson makes 2-pt dunk at rim,,106,94
464,4,0:50.0,,Turnover by E. Payton (dbl dribble),106,94
465,4,0:30.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,108,94
466,4,0:23.0,,E. Payton makes 2-pt jump shot from 20 ft,108,96
