,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,NEW YORK_ACTION,CHARLOTTE_SCORE,NEW YORK_SCORE
375,4,5:16.0,,C. Anthony misses 2-pt jump shot from 6 ft,99,93
376,4,5:15.0,Defensive rebound by S. Hawes,,99,93
377,4,5:02.0,S. Hawes misses 3-pt jump shot from 25 ft,,99,93
378,4,5:01.0,,Defensive rebound by B. Jennings,99,93
379,4,4:46.0,,C. Lee makes 2-pt jump shot from 18 ft (assist by B. Jennings),99,95
380,4,4:28.0,K. Walker misses 3-pt jump shot from 25 ft,,99,95
381,4,4:27.0,,Defensive rebound by K. O'Quinn,99,95
382,4,4:07.0,,C. Lee makes 2-pt jump shot from 23 ft,99,97
383,4,3:44.0,K. Walker misses 3-pt jump shot from 25 ft,,99,97
384,4,3:43.0,Offensive rebound by N. Batum,,99,97
385,4,3:43.0,N. Batum misses 2-pt layup from 2 ft (block by C. Lee),,99,97
386,4,3:42.0,,Defensive rebound by C. Anthony,99,97
387,4,3:36.0,,Personal foul by K. Walker (drawn by C. Anthony),99,97
388,4,3:27.0,,C. Lee makes 2-pt layup from 1 ft,99,99
389,4,3:26.0,Charlotte full timeout,,99,99
390,4,3:26.0,,K. Porziņģis enters the game for M. Kuzminskas,99,99
391,4,3:10.0,Turnover by S. Hawes (lost ball; steal by C. Lee),,99,99
392,4,2:49.0,,C. Anthony misses 2-pt jump shot from 3 ft (block by S. Hawes),99,99
393,4,2:48.0,Defensive rebound by K. Walker,,99,99
394,4,2:46.0,Personal foul by B. Jennings (drawn by K. Walker),,99,99
395,4,2:33.0,M. Williams misses 3-pt jump shot from 26 ft,,99,99
396,4,2:33.0,,Defensive rebound by K. O'Quinn,99,99
397,4,2:15.0,,K. O'Quinn misses 2-pt hook shot from 8 ft,99,99
398,4,2:14.0,Defensive rebound by M. Williams,,99,99
399,4,2:01.0,K. Walker makes 2-pt layup from 2 ft,,101,99
400,4,1:43.0,,C. Anthony misses 2-pt jump shot from 10 ft,101,99
401,4,1:42.0,,Offensive rebound by K. O'Quinn,101,99
402,4,1:38.0,,C. Lee makes 3-pt jump shot from 26 ft (assist by K. O'Quinn),101,102
403,4,1:25.0,Turnover by K. Walker (bad pass; steal by C. Lee),,101,102
404,4,1:19.0,,B. Jennings makes 3-pt jump shot from 24 ft (assist by C. Lee),101,105
405,4,1:19.0,Charlotte full timeout,,101,105
406,4,1:04.0,Offensive foul by N. Batum (drawn by K. Porziņģis),,101,105
407,4,1:04.0,Turnover by N. Batum (offensive foul),,101,105
408,4,0:50.0,,K. Porziņģis makes 2-pt jump shot from 11 ft (assist by K. O'Quinn),101,107
409,4,0:44.0,Shooting foul by K. Porziņģis (drawn by K. Walker),,101,107
410,4,0:44.0,K. Walker makes free throw 1 of 2,,102,107
411,4,0:44.0,,J. Holiday enters the game for K. Porziņģis,101,107
412,4,0:44.0,K. Walker misses free throw 2 of 2,,102,107
413,4,0:43.0,Offensive rebound by Team,,102,107
414,4,0:39.0,N. Batum misses 3-pt jump shot from 24 ft,,102,107
415,4,0:37.0,Offensive rebound by S. Hawes,,102,107
416,4,0:35.0,N. Batum makes 3-pt jump shot from 26 ft,,105,107
417,4,0:13.0,,C. Anthony makes 2-pt jump shot from 9 ft,105,109
418,4,0:13.0,,Away from play foul by M. Williams (drawn by K. O'Quinn),105,109
419,4,0:13.0,,K. O'Quinn makes free throw 1 of 1,105,110
420,4,0:13.0,Charlotte full timeout,,105,110
421,4,0:13.0,F. Kaminsky enters the game for M. Kidd-Gilchrist,,105,110
422,4,0:10.0,M. Williams misses 3-pt jump shot from 26 ft,,105,110
423,4,0:09.0,Offensive rebound by K. Walker,,105,110
424,4,0:04.0,K. Walker misses 3-pt jump shot from 25 ft (block by K. O'Quinn),,105,110
425,4,0:03.0,Offensive rebound by K. Walker,,105,110
426,4,0:01.0,K. Walker makes 2-pt layup from 2 ft,,107,110
