,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
385,4,3:37.0,Defensive rebound by T. Gibson,,83,92
386,4,3:24.0,T. Gibson misses 2-pt jump shot from 13 ft,,83,92
387,4,3:23.0,,Defensive rebound by A. Drummond,83,92
388,4,3:07.0,,K. Caldwell-Pope makes 2-pt jump shot from 9 ft,83,94
389,4,2:51.0,T. Gibson misses 2-pt layup from 1 ft,,83,94
390,4,2:51.0,Offensive rebound by R. Lopez,,83,94
391,4,2:51.0,Shooting foul by I. Smith (drawn by R. Lopez),,83,94
392,4,2:51.0,,Detroit full timeout,83,94
393,4,2:51.0,R. Lopez makes free throw 1 of 2,,84,94
394,4,2:51.0,R. Lopez misses free throw 2 of 2,,84,94
395,4,2:50.0,,Defensive rebound by A. Drummond,84,94
396,4,2:49.0,,Personal take foul by R. Rondo (drawn by A. Drummond),84,94
397,4,2:49.0,,A. Drummond makes free throw 1 of 2,84,95
398,4,2:49.0,,A. Drummond misses free throw 2 of 2,84,95
399,4,2:49.0,Defensive rebound by T. Gibson,,84,95
400,4,2:33.0,D. Wade makes 2-pt hook shot from 7 ft,,86,95
401,4,2:32.0,,Personal take foul by R. Lopez (drawn by A. Drummond),86,95
402,4,2:32.0,,A. Drummond misses free throw 1 of 2,86,95
403,4,2:32.0,,Offensive rebound by Team,86,95
404,4,2:32.0,,A. Drummond misses free throw 2 of 2,86,95
405,4,2:31.0,Defensive rebound by D. Wade,,86,95
406,4,2:25.0,Personal foul by K. Caldwell-Pope (drawn by D. Wade),,86,95
407,4,2:25.0,,A. Baynes enters the game for A. Drummond,86,95
408,4,2:14.0,J. Butler misses 3-pt jump shot from 26 ft,,86,95
409,4,2:13.0,Offensive rebound by R. Lopez,,86,95
410,4,2:12.0,R. Lopez misses 2-pt layup at rim,,86,95
411,4,2:11.0,,Defensive rebound by J. Leuer,86,95
412,4,1:51.0,,I. Smith misses 3-pt jump shot from 26 ft,86,95
413,4,1:51.0,Defensive rebound by J. Butler,,86,95
414,4,1:43.0,Shooting foul by J. Leuer (drawn by D. Wade),,86,95
415,4,1:43.0,D. Wade makes free throw 1 of 2,,87,95
416,4,1:43.0,D. Wade makes free throw 2 of 2,,88,95
417,4,1:22.0,,T. Harris makes 2-pt jump shot from 12 ft,88,97
418,4,1:08.0,T. Gibson misses 3-pt jump shot from 27 ft,,88,97
419,4,1:07.0,Offensive rebound by R. Lopez,,88,97
420,4,1:04.0,Turnover by R. Lopez (bad pass; steal by J. Leuer),,88,97
421,4,0:58.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,88,97
422,4,0:57.0,Defensive rebound by T. Gibson,,88,97
423,4,0:46.0,Turnover by D. Wade (lost ball; steal by A. Baynes),,88,97
424,4,0:39.0,,Personal foul by J. Butler (drawn by I. Smith),88,97
425,4,0:39.0,,I. Smith misses free throw 1 of 2,88,97
426,4,0:39.0,,Offensive rebound by Team,88,97
427,4,0:39.0,,I. Smith makes free throw 2 of 2,88,98
428,4,0:39.0,Chicago full timeout,,88,98
429,4,0:39.0,N. Mirotić enters the game for T. Gibson,,88,98
430,4,0:36.0,Shooting foul by A. Baynes (drawn by D. Wade),,88,98
431,4,0:36.0,D. Wade makes free throw 1 of 2,,89,98
432,4,0:36.0,D. Wade misses free throw 2 of 2,,89,98
433,4,0:36.0,J. Grant enters the game for R. Lopez,,89,98
434,4,0:35.0,,Defensive rebound by T. Harris,89,98
435,4,0:26.0,,Personal foul by J. Grant (drawn by I. Smith),89,98
436,4,0:26.0,,I. Smith makes free throw 1 of 2,89,99
437,4,0:26.0,R. Lopez enters the game for J. Grant,,89,99
438,4,0:26.0,,I. Smith makes free throw 2 of 2,89,100
439,4,0:18.0,J. Butler makes 2-pt jump shot from 7 ft,,91,100
440,4,0:14.0,,Personal foul by R. Rondo (drawn by T. Harris),91,100
441,4,0:14.0,,T. Harris makes free throw 1 of 2,91,101
442,4,0:14.0,,T. Harris makes free throw 2 of 2,91,102
443,4,0:08.0,J. Butler misses 3-pt jump shot from 26 ft,,91,102
444,4,0:08.0,,Defensive rebound by J. Leuer,91,102
