,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,SAN ANTONIO_ACTION,CHARLOTTE_SCORE,SAN ANTONIO_SCORE
375,4,5:59.0,M. Kidd-Gilchrist makes 2-pt jump shot from 13 ft (assist by M. Williams),,76,91
376,4,5:40.0,Offensive charge foul by K. Leonard (drawn by M. Kidd-Gilchrist),,76,91
377,4,5:40.0,,Turnover by K. Leonard (offensive foul),76,91
378,4,5:40.0,R. Sessions enters the game for M. Belinelli,,76,91
379,4,5:40.0,,M. Ginóbili enters the game for J. Simmons,76,91
380,4,5:32.0,Shooting block foul by D. Bertāns (drawn by K. Walker),,76,91
381,4,5:32.0,K. Walker makes free throw 1 of 2,,77,91
382,4,5:32.0,K. Walker makes free throw 2 of 2,,78,91
383,4,5:19.0,,M. Ginóbili misses 2-pt layup from 2 ft,78,91
384,4,5:19.0,,Offensive rebound by L. Aldridge,78,91
385,4,5:19.0,,Shooting foul by C. Zeller (drawn by L. Aldridge),78,91
386,4,5:19.0,,L. Aldridge makes free throw 1 of 2,78,92
387,4,5:19.0,,L. Aldridge makes free throw 2 of 2,78,93
388,4,5:00.0,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,,78,93
389,4,4:59.0,Offensive rebound by C. Zeller,,78,93
390,4,4:54.0,Personal foul by T. Parker (drawn by K. Walker),,78,93
391,4,4:54.0,K. Walker makes free throw 1 of 2,,79,93
392,4,4:54.0,K. Walker makes free throw 2 of 2,,80,93
393,4,4:36.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by L. Aldridge),80,96
394,4,4:20.0,R. Sessions misses 2-pt jump shot from 11 ft (block by M. Ginóbili),,80,96
395,4,4:19.0,Offensive rebound by C. Zeller,,80,96
396,4,4:14.0,C. Zeller misses 2-pt layup from 2 ft (block by L. Aldridge),,80,96
397,4,4:13.0,,Defensive rebound by D. Bertāns,80,96
398,4,4:06.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),80,98
399,4,4:06.0,J. Lamb enters the game for M. Kidd-Gilchrist,,80,98
400,4,4:06.0,B. Roberts enters the game for M. Williams,,80,98
401,4,4:06.0,F. Kaminsky enters the game for K. Walker,,80,98
402,4,4:06.0,T. Graham enters the game for R. Sessions,,80,98
403,4,4:06.0,,K. Anderson enters the game for T. Parker,80,98
404,4,4:06.0,,D. Murray enters the game for D. Bertāns,80,98
405,4,3:53.0,Turnover by C. Zeller (bad pass; steal by M. Ginóbili),,80,98
406,4,3:41.0,,D. Murray misses 2-pt jump shot from 8 ft,80,98
407,4,3:40.0,,Offensive rebound by L. Aldridge,80,98
408,4,3:38.0,,L. Aldridge makes 2-pt layup from 2 ft,80,100
409,4,3:22.0,F. Kaminsky misses 3-pt jump shot from 26 ft,,80,100
410,4,3:21.0,,Defensive rebound by Team,80,100
411,4,3:21.0,,San Antonio full timeout,80,100
412,4,3:21.0,,J. Simmons enters the game for M. Ginóbili,80,100
413,4,3:21.0,,D. Bertāns enters the game for L. Aldridge,80,100
414,4,3:21.0,,D. Dedmon enters the game for K. Leonard,80,100
415,4,2:57.0,,D. Dedmon makes 2-pt hook shot from 4 ft (assist by D. Murray),80,102
416,4,2:36.0,Turnover by B. Roberts (lost ball; steal by J. Simmons),,80,102
417,4,2:24.0,,J. Simmons misses 3-pt jump shot from 24 ft,80,102
418,4,2:23.0,Defensive rebound by B. Roberts,,80,102
419,4,2:06.0,F. Kaminsky misses 3-pt jump shot from 27 ft,,80,102
420,4,2:05.0,,Defensive rebound by D. Dedmon,80,102
421,4,1:48.0,,Turnover by D. Murray (bad pass; steal by C. Zeller),80,102
422,4,1:43.0,C. Zeller makes 2-pt layup at rim (assist by T. Graham),,82,102
423,4,1:24.0,,J. Simmons misses 2-pt layup from 3 ft,82,102
424,4,1:22.0,Defensive rebound by C. Zeller,,82,102
425,4,1:13.0,J. Lamb misses 3-pt jump shot from 27 ft,,82,102
426,4,1:11.0,,Defensive rebound by D. Dedmon,82,102
427,4,0:52.0,,D. Murray misses 2-pt jump shot from 7 ft,82,102
428,4,0:49.0,Defensive rebound by J. Lamb,,82,102
429,4,0:43.0,Shooting foul by D. Dedmon (drawn by C. Zeller),,82,102
430,4,0:43.0,C. Zeller misses free throw 1 of 2,,82,102
431,4,0:43.0,Offensive rebound by Team,,82,102
432,4,0:43.0,C. Zeller makes free throw 2 of 2,,83,102
433,4,0:22.0,,Turnover by K. Anderson (lost ball),83,102
434,4,0:14.0,B. Roberts makes 2-pt jump shot from 19 ft,,85,102
