,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
375,4,1:54.0,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by N. Batum),,82,82
376,4,1:41.0,,K. Lowry makes 2-pt jump shot from 11 ft (assist by C. Joseph),82,84
377,4,1:41.0,,Shooting foul by M. Kidd-Gilchrist (drawn by K. Lowry),82,84
378,4,1:41.0,,K. Lowry makes free throw 1 of 1,82,85
379,4,1:29.0,Turnover by N. Batum (bad pass; steal by D. Wright),,82,85
380,4,1:26.0,,D. Wright makes 2-pt layup from 1 ft,82,87
381,4,1:15.0,Personal block foul by J. Poeltl (drawn by K. Walker),,82,87
382,4,1:06.0,M. Williams misses 3-pt jump shot from 24 ft,,82,87
383,4,1:06.0,,Defensive rebound by J. Poeltl,82,87
384,4,0:55.0,,D. Carroll misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),82,87
385,4,0:53.0,,Offensive rebound by Team,82,87
386,4,0:49.0,,K. Lowry misses 3-pt jump shot from 26 ft,82,87
387,4,0:48.0,,Offensive rebound by D. Carroll,82,87
388,4,0:45.0,,Toronto full timeout,82,87
389,4,0:42.0,,K. Lowry misses 2-pt jump shot from 14 ft,82,87
390,4,0:42.0,,Offensive rebound by Team,82,87
391,4,0:42.0,,Turnover by Team (shot clock),82,87
392,4,0:29.0,N. Batum makes 3-pt jump shot from 25 ft,,85,87
393,4,0:07.0,,D. Carroll makes 3-pt jump shot from 24 ft (assist by J. Poeltl),85,90
394,4,0:07.0,Charlotte full timeout,,85,90
395,4,0:07.0,M. Belinelli enters the game for M. Kidd-Gilchrist,,85,90
396,4,0:05.0,N. Batum misses 3-pt jump shot from 24 ft,,85,90
397,4,0:04.0,Offensive rebound by M. Williams,,85,90
398,4,0:01.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,85,90
399,4,0:00.0,,Defensive rebound by D. Carroll,85,90
