,QUARTER,TIME_REMAINING,DALLAS_ACTION,PORTLAND_ACTION,DALLAS_SCORE,PORTLAND_SCORE
392,4,5:46.0,,Turnover by M. Harkless (bad pass; steal by S. Mejri),88,82
393,4,5:24.0,S. Curry misses 2-pt jump shot from 18 ft,,88,82
394,4,5:22.0,Offensive rebound by D. Williams,,88,82
395,4,5:19.0,W. Matthews misses 3-pt jump shot from 25 ft,,88,82
396,4,5:17.0,,Defensive rebound by M. Plumlee,88,82
397,4,5:08.0,,D. Lillard misses 3-pt jump shot from 26 ft,88,82
398,4,5:06.0,Defensive rebound by H. Barnes,,88,82
399,4,4:48.0,D. Williams misses 3-pt jump shot from 23 ft,,88,82
400,4,4:47.0,,Defensive rebound by A. Crabbe,88,82
401,4,4:36.0,,D. Lillard misses 2-pt jump shot from 17 ft,88,82
402,4,4:34.0,Defensive rebound by S. Mejri,,88,82
403,4,4:34.0,Personal foul by M. Harkless (drawn by S. Mejri),,88,82
404,4,4:34.0,,Portland full timeout,88,82
405,4,4:34.0,,A. Aminu enters the game for M. Harkless,88,82
406,4,4:17.0,H. Barnes makes 2-pt jump shot from 21 ft (assist by D. Williams),,90,82
407,4,3:56.0,,Turnover by M. Plumlee (bad pass; steal by S. Curry),90,82
408,4,3:56.0,Turnover by S. Curry (bad pass),,90,82
409,4,3:54.0,,M. Plumlee makes 2-pt hook shot from 3 ft (assist by A. Aminu),90,84
410,4,3:54.0,,Shooting foul by S. Mejri (drawn by M. Plumlee),90,84
411,4,3:54.0,D. Powell enters the game for S. Mejri,,90,84
412,4,3:54.0,,M. Plumlee makes free throw 1 of 1,90,85
413,4,3:40.0,H. Barnes misses 2-pt jump shot from 20 ft,,90,85
414,4,3:39.0,,Defensive rebound by A. Aminu,90,85
415,4,3:15.0,,A. Crabbe misses 2-pt jump shot from 2 ft,90,85
416,4,3:14.0,Defensive rebound by D. Powell,,90,85
417,4,2:56.0,W. Matthews misses 2-pt jump shot from 12 ft,,90,85
418,4,2:56.0,,Defensive rebound by A. Aminu,90,85
419,4,2:42.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by M. Plumlee),90,88
420,4,2:41.0,Dallas full timeout,,90,88
421,4,2:30.0,D. Williams makes 2-pt jump shot from 16 ft,,92,88
422,4,2:10.0,,A. Aminu makes 3-pt jump shot from 23 ft (assist by D. Lillard),92,91
423,4,1:50.0,H. Barnes misses 2-pt jump shot from 12 ft,,92,91
424,4,1:49.0,,Defensive rebound by D. Lillard,92,91
425,4,1:41.0,,Turnover by D. Lillard (lost ball; steal by W. Matthews),92,91
426,4,1:38.0,W. Matthews makes 2-pt layup at rim,,94,91
427,4,1:19.0,,C. McCollum makes 2-pt layup from 1 ft,94,93
428,4,1:00.0,D. Williams makes 2-pt jump shot from 15 ft,,96,93
429,4,0:44.0,,D. Lillard makes 2-pt layup at rim,96,95
430,4,0:23.0,H. Barnes misses 2-pt jump shot from 7 ft (block by C. McCollum),,96,95
431,4,0:23.0,Offensive rebound by Team,,96,95
432,4,0:20.0,D. Williams misses 3-pt jump shot from 28 ft,,96,95
433,4,0:20.0,Offensive rebound by Team,,96,95
434,4,0:20.0,Turnover by Team (shot clock),,96,95
435,4,0:20.0,,Portland full timeout,96,95
436,4,0:20.0,D. Finney-Smith enters the game for S. Curry,,96,95
437,4,0:13.0,,Turnover by D. Lillard (bad pass),96,95
438,4,0:13.0,,S. Napier enters the game for C. McCollum,96,95
439,4,0:13.0,Turnover by D. Williams (bad pass; steal by M. Plumlee),,96,95
440,4,0:10.0,,Portland full timeout,96,95
441,4,0:10.0,,C. McCollum enters the game for M. Plumlee,96,95
442,4,0:00.0,,D. Lillard misses 3-pt jump shot from 29 ft,96,95
443,4,0:00.0,,Offensive rebound by Team,96,95
