,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,UTAH_ACTION,LA LAKERS_SCORE,UTAH_SCORE
395,4,1:42.0,,Personal foul by N. Young (drawn by G. Hayward),83,88
396,4,1:42.0,,G. Hayward makes free throw 1 of 2,83,89
397,4,1:42.0,,G. Hayward makes free throw 2 of 2,83,90
398,4,1:35.0,L. Williams misses 2-pt jump shot from 10 ft,,83,90
399,4,1:34.0,,Defensive rebound by J. Ingles,83,90
400,4,1:16.0,,B. Diaw misses 3-pt jump shot from 23 ft,83,90
401,4,1:15.0,Defensive rebound by N. Young,,83,90
402,4,1:08.0,N. Young misses 3-pt jump shot from 24 ft,,83,90
403,4,1:07.0,,Defensive rebound by R. Gobert,83,90
404,4,1:04.0,,Shooting foul by N. Young (drawn by B. Diaw),83,90
405,4,1:04.0,,B. Diaw makes free throw 1 of 2,83,91
406,4,1:04.0,,B. Diaw makes free throw 2 of 2,83,92
407,4,1:04.0,LA Lakers full timeout,,83,92
408,4,0:59.0,L. Williams makes 3-pt jump shot from 23 ft (assist by L. Nance),,86,92
409,4,0:38.0,,B. Diaw makes 2-pt layup from 1 ft,86,94
410,4,0:27.0,L. Williams misses 3-pt jump shot from 23 ft,,86,94
411,4,0:27.0,Offensive rebound by L. Nance,,86,94
412,4,0:25.0,L. Nance misses 2-pt layup from 3 ft,,86,94
413,4,0:25.0,Offensive rebound by I. Zubac,,86,94
414,4,0:25.0,I. Zubac makes 2-pt dunk at rim,,88,94
415,4,0:13.0,,Personal foul by J. Clarkson (drawn by G. Hill),88,94
416,4,0:13.0,,G. Hill makes free throw 1 of 2,88,95
417,4,0:13.0,,G. Hill makes free throw 2 of 2,88,96
418,4,0:13.0,LA Lakers full timeout,,88,96
419,4,0:03.0,I. Zubac misses 2-pt layup from 2 ft (block by R. Gobert),,88,96
420,4,0:02.0,,Defensive rebound by R. Gobert,88,96
