,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
390,4,5:34.0,,M. Leonard enters the game for C. McCollum,120,92
391,4,5:34.0,,P. Connaughton enters the game for A. Aminu,120,92
392,4,5:34.0,,J. Layman enters the game for A. Crabbe,120,92
393,4,5:28.0,P. McCaw misses 3-pt jump shot from 25 ft,,120,92
394,4,5:26.0,,Defensive rebound by N. Vonleh,120,92
395,4,5:11.0,,J. Layman misses 2-pt jump shot from 21 ft,120,92
396,4,5:10.0,Defensive rebound by J. McAdoo,,120,92
397,4,4:52.0,P. McCaw misses 2-pt jump shot from 19 ft,,120,92
398,4,4:51.0,,Defensive rebound by M. Leonard,120,92
399,4,4:41.0,,Shooting foul by D. Jones (drawn by S. Napier),120,92
400,4,4:41.0,,S. Napier makes free throw 1 of 2,120,93
401,4,4:41.0,Z. Pachulia enters the game for D. West,,120,93
402,4,4:41.0,,S. Napier makes free throw 2 of 2,120,94
403,4,4:31.0,I. Clark misses 2-pt jump shot from 19 ft,,120,94
404,4,4:30.0,Offensive rebound by D. Jones,,120,94
405,4,4:20.0,D. Jones misses 2-pt hook shot from 5 ft,,120,94
406,4,4:19.0,,Defensive rebound by N. Vonleh,120,94
407,4,4:02.0,,S. Napier makes 3-pt jump shot from 27 ft (assist by P. Connaughton),120,97
408,4,3:50.0,I. Clark misses 2-pt jump shot from 8 ft,,120,97
409,4,3:49.0,,Defensive rebound by N. Vonleh,120,97
410,4,3:28.0,,J. Layman misses 2-pt layup from 3 ft (block by D. Jones),120,97
411,4,3:28.0,Defensive rebound by Z. Pachulia,,120,97
412,4,3:14.0,I. Clark makes 2-pt jump shot from 6 ft,,122,97
413,4,2:46.0,,P. Connaughton misses 3-pt jump shot from 25 ft,122,97
414,4,2:46.0,Defensive rebound by Z. Pachulia,,122,97
415,4,2:37.0,J. McAdoo misses 3-pt jump shot from 24 ft,,122,97
416,4,2:35.0,,Defensive rebound by P. Connaughton,122,97
417,4,2:24.0,,M. Leonard misses 3-pt jump shot from 24 ft,122,97
418,4,2:24.0,Defensive rebound by I. Clark,,122,97
419,4,2:11.0,J. McAdoo makes 2-pt layup from 1 ft,,124,97
420,4,1:59.0,,Shooting block foul by D. Jones (drawn by S. Napier),124,97
421,4,1:59.0,Golden State full timeout,,124,97
422,4,1:59.0,,S. Napier misses free throw 1 of 2,124,97
423,4,1:59.0,,Offensive rebound by Team,124,97
424,4,1:59.0,,S. Napier makes free throw 2 of 2,124,98
425,4,1:59.0,Personal take foul by S. Napier (drawn by I. Clark),,124,98
426,4,1:59.0,,T. Quarterman enters the game for S. Napier,124,98
427,4,1:45.0,Shooting foul by M. Leonard (drawn by I. Clark),,124,98
428,4,1:45.0,I. Clark makes free throw 1 of 2,,125,98
429,4,1:45.0,I. Clark makes free throw 2 of 2,,126,98
430,4,1:34.0,,J. Layman makes 3-pt jump shot from 25 ft (assist by P. Connaughton),126,101
431,4,1:12.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,126,101
432,4,1:11.0,,Defensive rebound by M. Leonard,126,101
433,4,1:02.0,,T. Quarterman misses 3-pt jump shot from 25 ft,126,101
434,4,1:01.0,Defensive rebound by Z. Pachulia,,126,101
435,4,0:52.0,I. Clark misses 2-pt jump shot from 21 ft,,126,101
436,4,0:52.0,,Defensive rebound by N. Vonleh,126,101
437,4,0:43.0,,P. Connaughton makes 2-pt layup from 2 ft (assist by T. Quarterman),126,103
438,4,0:26.0,D. Jones makes 2-pt layup from 2 ft (assist by P. McCaw),,128,103
439,4,0:18.0,,M. Leonard misses 3-pt jump shot from 26 ft,128,103
440,4,0:17.0,Defensive rebound by Z. Pachulia,,128,103
