,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
386,4,4:46.0,,D. Rose makes 2-pt layup from 1 ft,109,98
387,4,4:26.0,A. Horford misses 2-pt jump shot from 6 ft,,109,98
388,4,4:25.0,Offensive rebound by Team,,109,98
389,4,4:25.0,,J. Noah enters the game for J. Holiday,109,98
390,4,4:25.0,,Loose ball foul by D. Rose (drawn by A. Horford),109,98
391,4,4:25.0,,C. Lee enters the game for B. Jennings,109,98
392,4,4:25.0,I. Thomas enters the game for M. Smart,,109,98
393,4,4:18.0,A. Johnson misses 2-pt jump shot from 7 ft,,109,98
394,4,4:16.0,,Defensive rebound by K. Porziņģis,109,98
395,4,4:10.0,,C. Anthony misses 2-pt jump shot from 6 ft,109,98
396,4,4:08.0,Defensive rebound by A. Bradley,,109,98
397,4,3:56.0,A. Horford misses 2-pt layup from 3 ft (block by K. Porziņģis),,109,98
398,4,3:55.0,,Defensive rebound by Team,109,98
399,4,3:51.0,,Personal foul by A. Bradley (drawn by D. Rose),109,98
400,4,3:51.0,,D. Rose makes free throw 1 of 2,109,99
401,4,3:51.0,,D. Rose makes free throw 2 of 2,109,100
402,4,3:43.0,Turnover by I. Thomas (bad pass; steal by K. Porziņģis),,109,100
403,4,3:38.0,,K. Porziņģis misses 2-pt layup from 2 ft,109,100
404,4,3:37.0,,Offensive rebound by Team,109,100
405,4,3:37.0,Loose ball foul by I. Thomas (drawn by C. Lee),,109,100
406,4,3:37.0,,C. Lee misses free throw 1 of 2,109,100
407,4,3:37.0,,Offensive rebound by Team,109,100
408,4,3:37.0,K. Olynyk enters the game for A. Johnson,,109,100
409,4,3:37.0,,C. Lee makes free throw 2 of 2,109,101
410,4,3:21.0,I. Thomas misses 2-pt layup from 2 ft,,109,101
411,4,3:19.0,,Defensive rebound by J. Noah,109,101
412,4,3:10.0,,D. Rose misses 2-pt layup from 2 ft,109,101
413,4,3:08.0,,Offensive rebound by D. Rose,109,101
414,4,3:05.0,,Turnover by D. Rose (bad pass; steal by A. Horford),109,101
415,4,3:01.0,Shooting foul by K. Porziņģis (drawn by J. Crowder),,109,101
416,4,3:01.0,Turnover by J. Crowder (offensive foul),,109,101
417,4,3:01.0,J. Crowder makes free throw 1 of 2,,110,101
418,4,3:01.0,J. Crowder misses free throw 2 of 2,,110,101
419,4,3:00.0,,Offensive rebound by K. Porziņģis,110,101
420,4,2:50.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,110,101
421,4,2:48.0,Defensive rebound by A. Horford,,110,101
422,4,2:37.0,Boston full timeout,,110,101
423,4,2:24.0,A. Horford misses 2-pt jump shot from 11 ft,,110,101
424,4,2:24.0,Offensive rebound by Team,,110,101
425,4,2:24.0,Turnover by Team (shot clock),,110,101
426,4,2:14.0,,C. Anthony makes 3-pt jump shot from 24 ft (assist by D. Rose),110,104
427,4,2:00.0,I. Thomas makes 2-pt layup from 3 ft,,112,104
428,4,1:51.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by C. Anthony),112,107
429,4,1:40.0,I. Thomas misses 3-pt jump shot from 25 ft,,112,107
430,4,1:38.0,,Defensive rebound by K. Porziņģis,112,107
431,4,1:36.0,,K. Porziņģis makes 2-pt layup from 1 ft,112,109
432,4,1:36.0,,Shooting foul by I. Thomas (drawn by K. Porziņģis),112,109
433,4,1:36.0,,K. Porziņģis makes free throw 1 of 1,112,110
434,4,1:19.0,I. Thomas misses 3-pt jump shot from 23 ft,,112,110
435,4,1:17.0,,Defensive rebound by C. Anthony,112,110
436,4,1:06.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Noah),112,112
437,4,1:06.0,Boston full timeout,,112,112
438,4,1:06.0,M. Smart enters the game for K. Olynyk,,112,112
439,4,0:48.0,M. Smart makes 3-pt jump shot from 24 ft (assist by A. Horford),,115,112
440,4,0:32.0,,C. Anthony misses 3-pt jump shot from 25 ft,115,112
441,4,0:30.0,,Offensive rebound by J. Noah,115,112
442,4,0:19.0,,Turnover by C. Anthony (lost ball; steal by A. Bradley),115,112
443,4,0:18.0,Personal foul by J. Noah (drawn by J. Crowder),,115,112
444,4,0:18.0,J. Crowder makes free throw 1 of 2,,116,112
445,4,0:18.0,J. Crowder makes free throw 2 of 2,,117,112
446,4,0:18.0,,New York full timeout,117,112
447,4,0:18.0,,J. Holiday enters the game for J. Noah,117,112
448,4,0:14.0,,C. Anthony makes 2-pt layup from 2 ft,117,114
449,4,0:14.0,Boston full timeout,,117,114
450,4,0:14.0,,J. Noah enters the game for J. Holiday,117,114
451,4,0:13.0,Personal take foul by K. Porziņģis (drawn by I. Thomas),,117,114
452,4,0:13.0,I. Thomas makes free throw 1 of 2,,118,114
453,4,0:13.0,I. Thomas misses free throw 2 of 2,,118,114
454,4,0:12.0,,Defensive rebound by K. Porziņģis,118,114
455,4,0:10.0,,New York full timeout,118,114
456,4,0:07.0,,K. Porziņģis misses 2-pt jump shot from 9 ft (block by A. Horford),118,114
457,4,0:06.0,Defensive rebound by I. Thomas,,118,114
458,4,0:06.0,Personal foul by J. Noah (drawn by I. Thomas),,118,114
459,4,0:06.0,I. Thomas misses free throw 1 of 2,,118,114
460,4,0:06.0,Offensive rebound by Team,,118,114
461,4,0:06.0,I. Thomas makes free throw 2 of 2,,119,114
462,4,0:06.0,,New York full timeout,119,114
463,4,0:06.0,,J. Holiday enters the game for J. Noah,119,114
464,4,0:03.0,,Turnover by J. Holiday (bad pass; steal by A. Horford),119,114
