,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
384,4,5:47.0,P. Tucker misses 3-pt jump shot from 26 ft,,89,84
385,4,5:47.0,,Defensive rebound by Team,89,84
386,4,5:47.0,,New Orleans full timeout,89,84
387,4,5:45.0,,B. Hield enters the game for T. Frazier,89,84
388,4,5:29.0,,S. Hill misses 2-pt jump shot from 3 ft,89,84
389,4,5:29.0,,Offensive rebound by S. Hill,89,84
390,4,5:29.0,,S. Hill makes 2-pt layup from 3 ft,89,86
391,4,5:29.0,,Shooting foul by J. Dudley (drawn by S. Hill),89,86
392,4,5:29.0,,S. Hill makes free throw 1 of 1,89,87
393,4,5:12.0,P. Tucker makes 2-pt layup from 2 ft (assist by J. Dudley),,91,87
394,4,5:01.0,,A. Davis makes 3-pt jump shot from 25 ft (assist by J. Holiday),91,90
395,4,4:44.0,B. Knight makes 2-pt jump shot from 14 ft,,93,90
396,4,4:32.0,,J. Holiday makes 2-pt layup from 2 ft,93,92
397,4,4:22.0,B. Knight misses 2-pt jump shot from 19 ft,,93,92
398,4,4:21.0,,Defensive rebound by J. Holiday,93,92
399,4,4:12.0,,Shooting foul by J. Dudley (drawn by J. Holiday),93,92
400,4,4:12.0,,J. Holiday makes free throw 1 of 2,93,93
401,4,4:12.0,D. Booker enters the game for J. Dudley,,93,93
402,4,4:12.0,E. Bledsoe enters the game for B. Knight,,93,93
403,4,4:12.0,,J. Holiday makes free throw 2 of 2,93,94
404,4,4:00.0,Shooting foul by J. Holiday (drawn by E. Bledsoe),,93,94
405,4,4:00.0,E. Bledsoe makes free throw 1 of 2,,94,94
406,4,4:00.0,E. Bledsoe makes free throw 2 of 2,,95,94
407,4,3:47.0,,A. Davis misses 3-pt jump shot from 27 ft,95,94
408,4,3:46.0,Defensive rebound by D. Booker,,95,94
409,4,3:28.0,P. Tucker makes 2-pt layup from 2 ft (assist by D. Booker),,97,94
410,4,3:11.0,,Turnover by J. Holiday (bad pass; steal by P. Tucker),97,94
411,4,3:04.0,E. Bledsoe misses 2-pt jump shot from 3 ft,,97,94
412,4,3:02.0,Offensive rebound by T. Warren,,97,94
413,4,2:59.0,T. Warren makes 2-pt layup from 2 ft,,99,94
414,4,2:55.0,,New Orleans full timeout,99,94
415,4,2:48.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),99,96
416,4,2:31.0,E. Bledsoe makes 2-pt jump shot from 14 ft,,101,96
417,4,2:20.0,,Shooting foul by E. Bledsoe (drawn by J. Holiday),101,96
418,4,2:20.0,,J. Holiday makes free throw 1 of 2,101,97
419,4,2:20.0,,J. Holiday makes free throw 2 of 2,101,98
420,4,2:02.0,P. Tucker misses 2-pt jump shot from 4 ft (block by A. Davis),,101,98
421,4,2:01.0,,Defensive rebound by B. Hield,101,98
422,4,1:59.0,,B. Hield misses 2-pt layup from 1 ft,101,98
423,4,1:59.0,,Offensive rebound by S. Hill,101,98
424,4,1:59.0,,Personal foul by L. Barbosa (drawn by S. Hill),101,98
425,4,1:59.0,,S. Hill makes free throw 1 of 2,101,99
426,4,1:59.0,,S. Hill makes free throw 2 of 2,101,100
427,4,1:40.0,D. Booker misses 2-pt jump shot from 18 ft,,101,100
428,4,1:40.0,,Defensive rebound by A. Davis,101,100
429,4,1:24.0,,J. Holiday makes 2-pt layup from 2 ft,101,102
430,4,1:24.0,Phoenix full timeout,,101,102
431,4,1:22.0,Shooting foul by A. Davis (drawn by E. Bledsoe),,101,102
432,4,1:22.0,E. Bledsoe makes free throw 1 of 2,,102,102
433,4,1:22.0,E. Bledsoe makes free throw 2 of 2,,103,102
434,4,1:04.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by B. Hield),103,105
435,4,0:44.0,D. Booker misses 2-pt jump shot from 4 ft (block by J. Holiday),,103,105
436,4,0:44.0,Offensive rebound by Team,,103,105
437,4,0:44.0,T. Chandler enters the game for L. Barbosa,,103,105
438,4,0:40.0,D. Booker misses 3-pt jump shot from 25 ft,,103,105
439,4,0:39.0,Offensive rebound by T. Chandler,,103,105
440,4,0:38.0,Phoenix full timeout,,103,105
441,4,0:31.0,T. Warren misses 2-pt jump shot from 5 ft,,103,105
442,4,0:30.0,,Defensive rebound by A. Davis,103,105
443,4,0:30.0,,Personal foul by P. Tucker (drawn by A. Davis),103,105
444,4,0:30.0,,A. Davis makes free throw 1 of 2,103,106
445,4,0:30.0,,A. Davis makes free throw 2 of 2,103,107
446,4,0:30.0,Phoenix full timeout,,103,107
447,4,0:30.0,,D. Cunningham enters the game for B. Hield,103,107
448,4,0:27.0,Turnover by T. Warren (bad pass; steal by D. Cunningham),,103,107
449,4,0:27.0,,Personal take foul by D. Booker (drawn by A. Davis),103,107
450,4,0:27.0,,A. Davis misses free throw 1 of 2,103,107
451,4,0:27.0,,Offensive rebound by Team,103,107
452,4,0:27.0,,A. Davis makes free throw 2 of 2,103,108
453,4,0:22.0,D. Booker misses 3-pt jump shot from 32 ft,,103,108
454,4,0:21.0,Offensive rebound by T. Chandler,,103,108
455,4,0:18.0,E. Bledsoe misses 3-pt jump shot from 26 ft (block by J. Holiday),,103,108
456,4,0:18.0,Offensive rebound by Team,,103,108
457,4,0:15.0,D. Booker misses 3-pt jump shot from 26 ft,,103,108
458,4,0:14.0,,Defensive rebound by A. Davis,103,108
459,4,0:14.0,,Personal take foul by T. Chandler (drawn by A. Davis),103,108
460,4,0:14.0,,A. Davis misses free throw 1 of 2,103,108
461,4,0:14.0,,Offensive rebound by Team,103,108
462,4,0:14.0,,A. Davis makes free throw 2 of 2,103,109
463,4,0:09.0,E. Bledsoe makes 3-pt jump shot from 24 ft,,106,109
464,4,0:09.0,,New Orleans full timeout,106,109
465,4,0:09.0,,L. Galloway enters the game for E. Moore,106,109
466,4,0:09.0,,B. Hield enters the game for D. Cunningham,106,109
467,4,0:05.0,,D. Cunningham enters the game for L. Galloway,106,109
468,4,0:04.0,,Personal foul by T. Warren,106,109
469,4,0:04.0,,A. Davis makes free throw 1 of 2,106,110
470,4,0:04.0,,E. Moore enters the game for B. Hield,106,110
471,4,0:04.0,,A. Davis makes free throw 2 of 2,106,111
472,4,0:00.0,T. Warren misses 3-pt jump shot from 30 ft,,106,111
473,4,0:00.0,Offensive rebound by Team,,106,111
