,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
385,4,2:18.0,Defensive rebound by T. Harris,,101,114
386,4,2:13.0,Turnover by R. Jackson (lost ball; steal by G. Dragić),,101,114
387,4,1:52.0,,G. Dragić makes 2-pt jump shot from 12 ft,101,116
388,4,1:42.0,R. Jackson misses 2-pt jump shot from 17 ft,,101,116
389,4,1:41.0,,Defensive rebound by H. Whiteside,101,116
390,4,1:22.0,,D. Waiters misses 3-pt jump shot from 26 ft,101,116
391,4,1:21.0,Defensive rebound by A. Drummond,,101,116
392,4,1:10.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,101,116
393,4,1:09.0,,Defensive rebound by H. Whiteside,101,116
394,4,0:47.0,,W. Ellington misses 3-pt jump shot from 24 ft,101,116
395,4,0:46.0,Defensive rebound by R. Jackson,,101,116
396,4,0:37.0,R. Jackson makes 2-pt hook shot from 9 ft,,103,116
397,4,0:16.0,,D. Waiters misses 3-pt jump shot from 25 ft,103,116
398,4,0:14.0,Defensive rebound by A. Drummond,,103,116
399,4,0:08.0,M. Morris misses 3-pt jump shot from 23 ft,,103,116
400,4,0:07.0,,Defensive rebound by J. Johnson,103,116
