,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MILWAUKEE_ACTION,PHOENIX_SCORE,MILWAUKEE_SCORE
373,4,3:29.0,T. Warren makes 2-pt layup from 1 ft (assist by M. Chriss),,86,93
374,4,3:14.0,,T. Snell misses 3-pt jump shot from 26 ft,86,93
375,4,3:13.0,,Offensive rebound by G. Monroe,86,93
376,4,3:11.0,,G. Monroe misses 2-pt layup from 2 ft (block by E. Bledsoe),86,93
377,4,3:08.0,Defensive rebound by E. Bledsoe,,86,93
378,4,3:05.0,Turnover by T. Warren (step out of bounds),,86,93
379,4,2:49.0,,M. Beasley makes 2-pt jump shot from 8 ft,86,95
380,4,2:41.0,D. Booker makes 2-pt jump shot from 5 ft,,88,95
381,4,2:26.0,,M. Beasley misses 2-pt layup from 2 ft,88,95
382,4,2:25.0,,Offensive rebound by G. Monroe,88,95
383,4,2:25.0,,G. Monroe misses 2-pt layup from 1 ft,88,95
384,4,2:24.0,,Offensive rebound by M. Beasley,88,95
385,4,2:24.0,,M. Beasley makes 2-pt layup at rim,88,97
386,4,2:24.0,Phoenix full timeout,,88,97
387,4,2:10.0,T. Warren makes 2-pt jump shot from 4 ft,,90,97
388,4,1:52.0,,Turnover by M. Brogdon (bad pass; steal by M. Chriss),90,97
389,4,1:48.0,M. Chriss makes 2-pt dunk at rim,,92,97
390,4,1:34.0,,M. Beasley misses 2-pt layup from 1 ft,92,97
391,4,1:33.0,Defensive rebound by E. Bledsoe,,92,97
392,4,1:27.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,92,97
393,4,1:26.0,,Defensive rebound by K. Middleton,92,97
394,4,1:08.0,,G. Monroe misses 2-pt hook shot from 7 ft,92,97
395,4,1:07.0,Defensive rebound by A. Williams,,92,97
396,4,1:03.0,M. Chriss makes 2-pt layup from 1 ft (assist by D. Booker),,94,97
397,4,0:47.0,,Turnover by K. Middleton (lost ball; steal by T. Warren),94,97
398,4,0:45.0,M. Chriss makes 2-pt layup from 1 ft,,96,97
399,4,0:45.0,,Milwaukee full timeout,96,97
400,4,0:45.0,,G. Antetokounmpo enters the game for M. Beasley,96,97
401,4,0:32.0,,K. Middleton misses 3-pt jump shot from 23 ft,96,97
402,4,0:31.0,Defensive rebound by D. Booker,,96,97
403,4,0:30.0,Shooting foul by T. Snell (drawn by M. Chriss),,96,97
404,4,0:30.0,M. Chriss misses free throw 1 of 2,,96,97
405,4,0:30.0,Offensive rebound by Team,,96,97
406,4,0:30.0,M. Chriss misses free throw 2 of 2,,96,97
407,4,0:30.0,,Defensive rebound by Team,96,97
408,4,0:30.0,,Milwaukee full timeout,96,97
409,4,0:08.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by M. Brogdon),96,100
410,4,0:08.0,Phoenix full timeout,,96,100
411,4,0:08.0,,J. Terry enters the game for G. Monroe,96,100
412,4,0:01.0,D. Booker misses 3-pt jump shot from 29 ft,,96,100
413,4,0:00.0,Offensive rebound by A. Williams,,96,100
