,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
384,4,5:10.0,,D. Murray misses 2-pt layup from 2 ft,73,96
385,4,5:08.0,Defensive rebound by L. Galloway,,73,96
386,4,4:53.0,C. Diallo misses 2-pt jump shot from 16 ft,,73,96
387,4,4:52.0,,Defensive rebound by D. Murray,73,96
388,4,4:40.0,,Turnover by D. Murray (bad pass; steal by B. Hield),73,96
389,4,4:34.0,B. Hield makes 2-pt layup from 1 ft (assist by L. Stephenson),,75,96
390,4,4:22.0,,J. Simmons misses 3-pt jump shot from 26 ft,75,96
391,4,4:22.0,,Offensive rebound by D. Bertāns,75,96
392,4,4:14.0,,D. Murray misses 3-pt jump shot from 27 ft,75,96
393,4,4:12.0,Defensive rebound by B. Hield,,75,96
394,4,4:00.0,D. Cunningham misses 3-pt jump shot from 24 ft,,75,96
395,4,3:59.0,,Defensive rebound by N. Laprovíttola,75,96
396,4,3:42.0,,B. Forbes misses 3-pt jump shot from 26 ft,75,96
397,4,3:40.0,Defensive rebound by B. Hield,,75,96
398,4,3:39.0,B. Hield misses 3-pt jump shot from 24 ft,,75,96
399,4,3:29.0,Offensive rebound by C. Diallo,,75,96
400,4,3:20.0,C. Diallo misses 2-pt jump shot from 15 ft (block by D. Bertāns),,75,96
401,4,3:19.0,,Defensive rebound by N. Laprovíttola,75,96
402,4,3:17.0,,D. Bertāns misses 3-pt jump shot from 28 ft,75,96
403,4,3:16.0,Defensive rebound by L. Galloway,,75,96
404,4,3:04.0,L. Galloway makes 2-pt layup from 1 ft,,77,96
405,4,2:46.0,,J. Simmons makes 2-pt jump shot from 16 ft,77,98
406,4,2:29.0,L. Galloway misses 3-pt jump shot from 25 ft,,77,98
407,4,2:28.0,,Defensive rebound by D. Bertāns,77,98
408,4,2:01.0,,Turnover by N. Laprovíttola (traveling),77,98
409,4,2:01.0,New Orleans full timeout,,77,98
410,4,1:44.0,L. Galloway misses 2-pt jump shot from 22 ft,,77,98
411,4,1:42.0,,Defensive rebound by D. Murray,77,98
412,4,1:30.0,Violation by C. Diallo (kicked ball),,77,98
413,4,1:15.0,,D. Bertāns misses 2-pt layup from 2 ft,77,98
414,4,1:15.0,,Offensive rebound by Team,77,98
415,4,1:14.0,,Turnover by Team (shot clock),77,98
416,4,1:04.0,B. Hield misses 2-pt jump shot from 19 ft,,77,98
417,4,1:02.0,,Defensive rebound by J. Simmons,77,98
418,4,0:40.0,,J. Simmons misses 2-pt jump shot from 19 ft,77,98
419,4,0:38.0,Defensive rebound by L. Galloway,,77,98
420,4,0:34.0,L. Galloway makes 2-pt layup from 2 ft,,79,98
421,4,0:11.0,,J. Simmons misses 2-pt jump shot from 3 ft (block by C. Diallo),79,98
422,4,0:11.0,,Offensive rebound by Team,79,98
423,4,0:05.0,,D. Bertāns misses 2-pt jump shot from 22 ft,79,98
424,4,0:03.0,Defensive rebound by B. Hield,,79,98
