,QUARTER,TIME_REMAINING,INDIANA_ACTION,MILWAUKEE_ACTION,INDIANA_SCORE,MILWAUKEE_SCORE
384,4,1:49.0,Shooting foul by R. Vaughn (drawn by P. George),,83,97
385,4,1:49.0,P. George makes free throw 1 of 2,,84,97
386,4,1:49.0,P. George makes free throw 2 of 2,,85,97
387,4,1:24.0,,K. Middleton misses 3-pt jump shot from 26 ft,85,97
388,4,1:22.0,Defensive rebound by P. George,,85,97
389,4,1:18.0,P. George misses 2-pt layup from 1 ft,,85,97
390,4,1:16.0,,Defensive rebound by G. Monroe,85,97
391,4,1:00.0,,Turnover by G. Monroe (lost ball),85,97
392,4,1:00.0,Indiana full timeout,,85,97
393,4,1:00.0,,T. Maker enters the game for K. Middleton,85,97
394,4,1:00.0,,M. Dellavedova enters the game for G. Monroe,85,97
395,4,1:00.0,,T. Snell enters the game for J. Terry,85,97
396,4,0:56.0,C. Miles misses 3-pt jump shot from 25 ft,,85,97
397,4,0:54.0,,Defensive rebound by G. Antetokounmpo,85,97
398,4,0:44.0,,Personal take foul by M. Ellis (drawn by M. Dellavedova),85,97
399,4,0:44.0,,M. Dellavedova makes free throw 1 of 2,85,98
400,4,0:44.0,,S. Hawes enters the game for G. Antetokounmpo,85,98
401,4,0:44.0,,M. Dellavedova makes free throw 2 of 2,85,99
402,4,0:33.0,Turnover by M. Turner (bad pass; steal by T. Snell),,85,99
403,4,0:09.0,,Turnover by Team (shot clock),85,99
404,4,0:01.0,C. Miles misses 3-pt jump shot from 28 ft,,85,99
405,4,0:00.0,Offensive rebound by Team,,85,99
