,QUARTER,TIME_REMAINING,INDIANA_ACTION,BROOKLYN_ACTION,INDIANA_SCORE,BROOKLYN_SCORE
392,4,9:44.0,,Defensive rebound by J. Lin,81,76
393,4,9:29.0,,S. Kilpatrick misses 2-pt layup from 3 ft,81,76
394,4,9:28.0,,Offensive rebound by T. Booker,81,76
395,4,9:27.0,,Personal foul by C. Miles (drawn by T. Booker),81,76
396,4,9:27.0,M. Ellis enters the game for G. Robinson,,81,76
397,4,9:21.0,,Personal foul by J. Teague (drawn by J. Lin),81,76
398,4,9:13.0,,T. Booker makes 2-pt dunk at rim (assist by J. Lin),81,78
399,4,8:50.0,A. Jefferson misses 2-pt jump shot from 10 ft,,81,78
400,4,8:49.0,,Defensive rebound by J. Lin,81,78
401,4,8:41.0,,J. Lin misses 2-pt jump shot from 21 ft,81,78
402,4,8:40.0,Defensive rebound by C. Miles,,81,78
403,4,8:29.0,Personal foul by T. Booker (drawn by C. Miles),,81,78
404,4,8:29.0,Official timeout,,81,78
405,4,8:29.0,,L. Scola enters the game for B. Lopez,81,78
406,4,8:29.0,,G. Vásquez enters the game for J. Lin,81,78
407,4,8:29.0,,J. Hamilton enters the game for T. Booker,81,78
408,4,8:21.0,A. Jefferson misses 2-pt jump shot from 19 ft,,81,78
409,4,8:20.0,,Defensive rebound by B. Bogdanović,81,78
410,4,8:07.0,,J. Hamilton misses 3-pt jump shot from 24 ft,81,78
411,4,8:06.0,Defensive rebound by C. Miles,,81,78
412,4,7:56.0,Turnover by A. Jefferson (traveling),,81,78
413,4,7:56.0,M. Turner enters the game for A. Jefferson,,81,78
414,4,7:56.0,P. George enters the game for C. Miles,,81,78
415,4,7:46.0,,S. Kilpatrick makes 2-pt layup from 2 ft,81,80
416,4,7:31.0,J. Teague misses 3-pt jump shot from 24 ft,,81,80
417,4,7:30.0,,Defensive rebound by Team,81,80
418,4,7:24.0,,Offensive foul by L. Scola (drawn by M. Ellis),81,80
419,4,7:24.0,,Turnover by L. Scola (offensive foul),81,80
420,4,7:17.0,Turnover by M. Ellis (bad pass; steal by S. Kilpatrick),,81,80
421,4,7:11.0,,G. Vásquez makes 3-pt jump shot from 26 ft,81,83
422,4,7:04.0,Personal foul by J. Hamilton (drawn by J. Teague),,81,83
423,4,6:55.0,J. Teague misses 2-pt jump shot from 7 ft,,81,83
424,4,6:54.0,,Defensive rebound by J. Hamilton,81,83
425,4,6:41.0,,J. Hamilton misses 3-pt jump shot from 24 ft,81,83
426,4,6:40.0,Defensive rebound by M. Ellis,,81,83
427,4,6:30.0,P. George makes 2-pt jump shot from 18 ft,,83,83
428,4,6:13.0,,S. Kilpatrick makes 2-pt layup from 3 ft,83,85
429,4,5:56.0,P. George makes 2-pt layup from 2 ft,,85,85
430,4,5:40.0,,S. Kilpatrick misses 2-pt layup from 3 ft (block by M. Turner),85,85
431,4,5:39.0,,Offensive rebound by J. Hamilton,85,85
432,4,5:37.0,,J. Hamilton makes 2-pt layup from 2 ft,85,87
433,4,5:37.0,,Shooting foul by M. Turner (drawn by J. Hamilton),85,87
434,4,5:37.0,,Brooklyn full timeout,85,87
435,4,5:37.0,,B. Lopez enters the game for L. Scola,85,87
436,4,5:37.0,,J. Hamilton makes free throw 1 of 1,85,88
437,4,5:25.0,P. George misses 3-pt jump shot from 25 ft,,85,88
438,4,5:24.0,,Defensive rebound by S. Kilpatrick,85,88
439,4,5:06.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft,85,91
440,4,4:48.0,J. Teague misses 2-pt jump shot from 10 ft (block by G. Vásquez),,85,91
441,4,4:46.0,,Defensive rebound by B. Lopez,85,91
442,4,4:29.0,,B. Lopez misses 3-pt jump shot from 26 ft,85,91
443,4,4:28.0,Defensive rebound by P. George,,85,91
444,4,4:28.0,Indiana full timeout,,85,91
445,4,4:28.0,,J. Lin enters the game for G. Vásquez,85,91
446,4,4:28.0,C. Miles enters the game for J. Teague,,85,91
447,4,4:18.0,M. Ellis misses 2-pt layup from 3 ft,,85,91
448,4,4:17.0,,Defensive rebound by J. Lin,85,91
449,4,4:02.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by J. Lin),85,94
450,4,3:49.0,P. George misses 2-pt jump shot from 18 ft (block by B. Bogdanović),,85,94
451,4,3:47.0,,Defensive rebound by J. Lin,85,94
452,4,3:28.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,85,94
453,4,3:27.0,Defensive rebound by P. George,,85,94
454,4,3:19.0,M. Ellis makes 2-pt layup from 1 ft,,87,94
455,4,3:02.0,,Personal foul by C. Miles (drawn by B. Bogdanović),87,94
456,4,3:02.0,,B. Bogdanović makes free throw 1 of 2,87,95
457,4,3:02.0,,B. Bogdanović makes free throw 2 of 2,87,96
458,4,2:39.0,C. Miles makes 2-pt jump shot from 18 ft (assist by M. Ellis),,89,96
459,4,2:27.0,,Shooting foul by M. Ellis (drawn by B. Lopez),89,96
460,4,2:27.0,,B. Lopez misses free throw 1 of 2,89,96
461,4,2:27.0,,Offensive rebound by Team,89,96
462,4,2:27.0,,B. Lopez makes free throw 2 of 2,89,97
463,4,2:16.0,M. Turner misses 2-pt layup from 2 ft (block by J. Hamilton),,89,97
464,4,2:14.0,,Defensive rebound by J. Lin,89,97
465,4,2:01.0,,B. Lopez makes 2-pt layup from 3 ft,89,99
466,4,2:00.0,Indiana full timeout,,89,99
467,4,1:51.0,M. Turner misses 3-pt jump shot from 25 ft,,89,99
468,4,1:50.0,Offensive rebound by M. Ellis,,89,99
469,4,1:47.0,,Offensive charge foul by M. Ellis (drawn by S. Kilpatrick),89,99
470,4,1:47.0,Turnover by M. Ellis (offensive foul),,89,99
471,4,1:41.0,,Personal foul by M. Ellis (drawn by J. Lin),89,99
472,4,1:41.0,,J. Lin makes free throw 1 of 2,89,100
473,4,1:41.0,J. Young enters the game for M. Ellis,,89,100
474,4,1:41.0,K. Séraphin enters the game for M. Turner,,89,100
475,4,1:41.0,G. Niang enters the game for T. Young,,89,100
476,4,1:41.0,,J. Lin makes free throw 2 of 2,89,101
477,4,1:38.0,Indiana full timeout,,89,101
478,4,1:38.0,G. Robinson enters the game for P. George,,89,101
479,4,1:30.0,Shooting foul by B. Bogdanović (drawn by K. Séraphin),,89,101
480,4,1:30.0,K. Séraphin misses free throw 1 of 2,,89,101
481,4,1:30.0,Offensive rebound by Team,,89,101
482,4,1:30.0,K. Séraphin misses free throw 2 of 2,,89,101
483,4,1:29.0,,Defensive rebound by S. Kilpatrick,89,101
484,4,1:07.0,,J. Lin makes 2-pt jump shot from 15 ft,89,103
485,4,1:00.0,J. Young makes 2-pt jump shot from 6 ft,,91,103
486,4,0:33.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,91,103
487,4,0:33.0,Defensive rebound by G. Niang,,91,103
488,4,0:22.0,C. Miles makes 3-pt jump shot from 24 ft (assist by G. Robinson),,94,103
