,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,GOLDEN STATE_ACTION,MILWAUKEE_SCORE,GOLDEN STATE_SCORE
378,4,2:46.0,,J. McAdoo makes 2-pt dunk at rim (assist by P. McCaw),86,113
379,4,2:30.0,M. Dellavedova makes 2-pt jump shot from 10 ft (assist by M. Brogdon),,88,113
380,4,2:04.0,,S. Livingston misses 2-pt layup from 2 ft,88,113
381,4,2:04.0,Defensive rebound by M. Teletović,,88,113
382,4,1:51.0,M. Teletović misses 3-pt jump shot from 25 ft,,88,113
383,4,1:51.0,,Defensive rebound by J. McAdoo,88,113
384,4,1:27.0,,Turnover by Team (bad pass),88,113
385,4,1:20.0,M. Brogdon makes 2-pt hook shot from 4 ft (assist by M. Dellavedova),,90,113
386,4,1:11.0,,I. Clark misses 3-pt jump shot from 27 ft,90,113
387,4,1:10.0,Defensive rebound by R. Vaughn,,90,113
388,4,1:01.0,R. Vaughn misses 2-pt layup from 2 ft,,90,113
389,4,1:01.0,,Defensive rebound by M. Barnes,90,113
390,4,0:40.0,,I. Clark makes 2-pt layup from 2 ft,90,115
391,4,0:32.0,Shooting foul by M. Barnes (drawn by M. Brogdon),,90,115
392,4,0:32.0,M. Brogdon makes free throw 1 of 2,,91,115
393,4,0:32.0,M. Brogdon makes free throw 2 of 2,,92,115
394,4,0:11.0,,I. Clark makes 2-pt layup from 2 ft,92,117
