,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,MEMPHIS_ACTION,NEW ORLEANS_SCORE,MEMPHIS_SCORE
389,4,4:26.0,,Offensive rebound by Team,71,72
390,4,4:16.0,,Z. Randolph misses 2-pt jump shot from 4 ft,71,72
391,4,4:16.0,,Offensive rebound by T. Allen,71,72
392,4,4:16.0,,Turnover by T. Allen (lost ball),71,72
393,4,3:58.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by L. Stephenson),,74,72
394,4,3:40.0,,T. Allen misses 2-pt jump shot from 3 ft (block by L. Stephenson),74,72
395,4,3:40.0,Defensive rebound by A. Davis,,74,72
396,4,3:40.0,Personal foul by J. Green (drawn by A. Davis),,74,72
397,4,3:40.0,A. Davis makes free throw 1 of 2,,75,72
398,4,3:40.0,A. Davis misses free throw 2 of 2,,75,72
399,4,3:40.0,,M. Gasol enters the game for Z. Randolph,75,72
400,4,3:39.0,,Defensive rebound by J. Green,75,72
401,4,3:20.0,,M. Gasol misses 2-pt jump shot from 18 ft,75,72
402,4,3:20.0,Defensive rebound by L. Stephenson,,75,72
403,4,3:11.0,New Orleans full timeout,,75,72
404,4,3:11.0,,V. Carter enters the game for T. Allen,75,72
405,4,2:57.0,Turnover by L. Stephenson (bad pass; steal by M. Gasol),,75,72
406,4,2:37.0,,V. Carter misses 3-pt jump shot from 25 ft,75,72
407,4,2:36.0,,Offensive rebound by J. Ennis,75,72
408,4,2:23.0,,J. Ennis misses 3-pt jump shot from 26 ft,75,72
409,4,2:23.0,Defensive rebound by A. Davis,,75,72
410,4,1:57.0,A. Davis misses 2-pt jump shot from 14 ft,,75,72
411,4,1:57.0,,Defensive rebound by J. Ennis,75,72
412,4,1:35.0,,J. Green makes 3-pt jump shot from 23 ft (assist by M. Gasol),75,75
413,4,1:35.0,New Orleans full timeout,,75,75
414,4,1:24.0,L. Galloway misses 3-pt jump shot from 25 ft,,75,75
415,4,1:23.0,,Defensive rebound by J. Ennis,75,75
416,4,1:03.0,,M. Conley misses 2-pt jump shot from 14 ft,75,75
417,4,1:03.0,,Offensive rebound by V. Carter,75,75
418,4,1:03.0,,Memphis full timeout,75,75
419,4,1:03.0,E. Moore enters the game for B. Hield,,75,75
420,4,1:01.0,,M. Conley misses 3-pt jump shot from 45 ft,75,75
421,4,1:00.0,,Offensive rebound by Team,75,75
422,4,1:00.0,,Turnover by Team (shot clock),75,75
423,4,1:00.0,B. Hield enters the game for E. Moore,,75,75
424,4,1:00.0,New Orleans full timeout,,75,75
425,4,1:00.0,,T. Allen enters the game for V. Carter,75,75
426,4,0:51.0,A. Davis misses 2-pt jump shot from 9 ft,,75,75
427,4,0:51.0,,Defensive rebound by T. Allen,75,75
428,4,0:51.0,,Memphis full timeout,75,75
429,4,0:51.0,,V. Carter enters the game for T. Allen,75,75
430,4,0:51.0,E. Moore enters the game for B. Hield,,75,75
431,4,0:36.0,Violation by Ö. Aşık (kicked ball),,75,75
432,4,0:23.0,,M. Gasol misses 3-pt jump shot from 29 ft,75,75
433,4,0:22.0,Defensive rebound by L. Stephenson,,75,75
434,4,0:01.0,A. Davis misses 3-pt jump shot from 26 ft,,75,75
435,4,0:00.0,Offensive rebound by Team,,75,75
436,1OT,4:43.0,Shooting foul by V. Carter (drawn by E. Moore),,75,75
437,1OT,4:43.0,E. Moore misses free throw 1 of 2,,75,75
438,1OT,4:43.0,Offensive rebound by Team,,75,75
439,1OT,4:43.0,E. Moore makes free throw 2 of 2,,76,75
440,1OT,4:22.0,,J. Green makes 2-pt layup from 2 ft,76,77
441,1OT,4:11.0,Ö. Aşık misses 2-pt dunk at rim (block by M. Gasol),,76,77
442,1OT,4:11.0,,Defensive rebound by Team,76,77
443,1OT,3:56.0,,Shooting foul by L. Galloway (drawn by M. Conley),76,77
444,1OT,3:56.0,,M. Conley makes free throw 1 of 2,76,78
445,1OT,3:56.0,,M. Conley makes free throw 2 of 2,76,79
446,1OT,3:40.0,,Offensive charge foul by A. Davis (drawn by M. Gasol),76,79
447,1OT,3:40.0,Turnover by A. Davis (offensive foul),,76,79
448,1OT,3:18.0,,Shooting foul by L. Stephenson (drawn by J. Ennis),76,79
449,1OT,3:18.0,,J. Ennis makes free throw 1 of 2,76,80
450,1OT,3:18.0,B. Hield enters the game for E. Moore,,76,80
451,1OT,3:18.0,,J. Ennis makes free throw 2 of 2,76,81
452,1OT,3:05.0,A. Davis misses 3-pt jump shot from 26 ft,,76,81
453,1OT,3:03.0,Offensive rebound by Ö. Aşık,,76,81
454,1OT,2:59.0,Turnover by Ö. Aşık (bad pass; steal by J. Ennis),,76,81
455,1OT,2:39.0,,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),76,84
456,1OT,2:39.0,New Orleans full timeout,,76,84
457,1OT,2:28.0,L. Galloway misses 2-pt jump shot from 22 ft,,76,84
458,1OT,2:27.0,Offensive rebound by A. Davis,,76,84
459,1OT,2:27.0,Shooting foul by J. Ennis (drawn by A. Davis),,76,84
460,1OT,2:27.0,A. Davis misses free throw 1 of 2,,76,84
461,1OT,2:27.0,Offensive rebound by Team,,76,84
462,1OT,2:27.0,A. Davis makes free throw 2 of 2,,77,84
463,1OT,2:06.0,,M. Conley makes 3-pt jump shot from 25 ft,77,87
464,1OT,1:50.0,Turnover by Ö. Aşık (bad pass; steal by V. Carter),,77,87
465,1OT,1:30.0,,M. Gasol misses 3-pt jump shot from 26 ft,77,87
466,1OT,1:29.0,Defensive rebound by B. Hield,,77,87
467,1OT,1:17.0,B. Hield misses 2-pt layup from 1 ft,,77,87
468,1OT,1:17.0,,Defensive rebound by M. Gasol,77,87
469,1OT,1:17.0,,Personal foul by B. Hield (drawn by M. Gasol),77,87
470,1OT,1:17.0,S. Hill enters the game for Ö. Aşık,,77,87
471,1OT,0:55.0,,V. Carter misses 3-pt jump shot from 25 ft,77,87
472,1OT,0:54.0,Defensive rebound by S. Hill,,77,87
473,1OT,0:46.0,L. Stephenson misses 2-pt layup from 2 ft,,77,87
474,1OT,0:46.0,Offensive rebound by Team,,77,87
475,1OT,0:46.0,,Loose ball foul by V. Carter (drawn by S. Hill),77,87
476,1OT,0:46.0,New Orleans full timeout,,77,87
477,1OT,0:33.0,Shooting foul by J. Green (drawn by B. Hield),,77,87
478,1OT,0:33.0,B. Hield makes free throw 1 of 2,,78,87
479,1OT,0:33.0,B. Hield makes free throw 2 of 2,,79,87
480,1OT,0:33.0,,Memphis full timeout,79,87
481,1OT,0:29.0,,Personal take foul by B. Hield (drawn by M. Conley),79,87
482,1OT,0:29.0,,M. Conley makes free throw 1 of 2,79,88
483,1OT,0:29.0,,M. Conley makes free throw 2 of 2,79,89
484,1OT,0:23.0,L. Stephenson makes 2-pt jump shot from 7 ft,,81,89
485,1OT,0:05.0,,Turnover by M. Conley (lost ball; steal by B. Hield),81,89
486,1OT,0:04.0,Personal foul by V. Carter (drawn by L. Stephenson),,81,89
487,1OT,0:04.0,L. Stephenson makes free throw 1 of 2,,82,89
488,1OT,0:04.0,L. Stephenson makes free throw 2 of 2,,83,89
