,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
384,4,5:30.0,,A. Horford makes free throw 2 of 2,97,97
385,4,5:15.0,T. Johnson makes 2-pt dunk at rim (assist by H. Whiteside),,99,97
386,4,4:57.0,,I. Thomas makes 2-pt layup from 1 ft (assist by A. Horford),99,99
387,4,4:50.0,Miami full timeout,,99,99
388,4,4:32.0,J. Johnson misses 2-pt jump shot from 16 ft,,99,99
389,4,4:31.0,,Defensive rebound by I. Thomas,99,99
390,4,4:18.0,,Turnover by A. Horford (bad pass; steal by G. Dragić),99,99
391,4,4:13.0,T. Johnson makes 2-pt layup from 1 ft,,101,99
392,4,3:59.0,,I. Thomas misses 3-pt jump shot from 25 ft,101,99
393,4,3:59.0,,Offensive rebound by A. Horford,101,99
394,4,3:53.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by M. Smart),101,102
395,4,3:31.0,T. Johnson misses 2-pt jump shot from 19 ft,,101,102
396,4,3:30.0,,Defensive rebound by J. Crowder,101,102
397,4,3:21.0,,Turnover by I. Thomas (bad pass),101,102
398,4,3:04.0,T. Johnson misses 2-pt jump shot from 22 ft,,101,102
399,4,3:04.0,Offensive rebound by J. Johnson,,101,102
400,4,3:01.0,G. Dragić misses 3-pt jump shot from 26 ft,,101,102
401,4,3:00.0,,Defensive rebound by A. Bradley,101,102
402,4,2:53.0,,Shooting foul by J. Johnson (drawn by I. Thomas),101,102
403,4,2:53.0,,I. Thomas makes free throw 1 of 2,101,103
404,4,2:53.0,,I. Thomas makes free throw 2 of 2,101,104
405,4,2:30.0,H. Whiteside misses 2-pt layup from 2 ft (block by J. Crowder),,101,104
406,4,2:29.0,Offensive rebound by Team,,101,104
407,4,2:29.0,Turnover by Team (shot clock),,101,104
408,4,2:12.0,,I. Thomas makes 2-pt layup from 2 ft,101,106
409,4,2:00.0,J. Johnson makes 2-pt dunk at rim,,103,106
410,4,1:36.0,,Turnover by Team (shot clock),103,106
411,4,1:23.0,Shooting foul by J. Crowder (drawn by J. Johnson),,103,106
412,4,1:23.0,J. Johnson makes free throw 1 of 2,,104,106
413,4,1:23.0,J. Johnson makes free throw 2 of 2,,105,106
414,4,1:08.0,,J. Crowder misses 3-pt jump shot from 25 ft,105,106
415,4,1:07.0,,Offensive rebound by M. Smart,105,106
416,4,1:00.0,,I. Thomas makes 2-pt layup at rim (assist by M. Smart),105,108
417,4,1:00.0,Miami full timeout,,105,108
418,4,1:00.0,,J. Brown enters the game for I. Thomas,105,108
419,4,0:57.0,Shooting foul by J. Crowder (drawn by J. Johnson),,105,108
420,4,0:57.0,J. Johnson makes free throw 1 of 2,,106,108
421,4,0:57.0,J. Johnson misses free throw 2 of 2,,106,108
422,4,0:57.0,,Defensive rebound by M. Smart,106,108
423,4,0:57.0,,I. Thomas enters the game for J. Brown,106,108
424,4,0:43.0,,I. Thomas misses 2-pt layup from 2 ft (block by J. Richardson),106,108
425,4,0:41.0,Defensive rebound by J. Johnson,,106,108
426,4,0:21.0,J. Johnson misses 2-pt jump shot from 16 ft,,106,108
427,4,0:21.0,,Defensive rebound by Team,106,108
428,4,0:21.0,Loose ball foul by G. Dragić (drawn by M. Smart),,106,108
429,4,0:21.0,,M. Smart makes free throw 1 of 2,106,109
430,4,0:21.0,,J. Brown enters the game for I. Thomas,106,109
431,4,0:21.0,,M. Smart makes free throw 2 of 2,106,110
432,4,0:21.0,Violation by H. Whiteside (def goaltending),,106,110
433,4,0:21.0,Miami full timeout,,106,110
434,4,0:14.0,J. Johnson misses 2-pt jump shot from 4 ft,,106,110
435,4,0:13.0,Offensive rebound by H. Whiteside,,106,110
436,4,0:12.0,Personal foul by M. Smart (drawn by H. Whiteside),,106,110
437,4,0:12.0,H. Whiteside makes free throw 1 of 2,,107,110
438,4,0:12.0,,A. Johnson enters the game for J. Brown,107,110
439,4,0:12.0,,I. Thomas enters the game for A. Johnson,108,110
440,4,0:12.0,R. McGruder enters the game for H. Whiteside,,108,110
441,4,0:12.0,W. Ellington enters the game for G. Dragić,,108,110
442,4,0:12.0,H. Whiteside makes free throw 2 of 2,,108,110
443,4,0:12.0,,Boston full timeout,108,110
444,4,0:08.0,,Personal take foul by R. McGruder (drawn by J. Crowder),108,110
445,4,0:08.0,,J. Crowder makes free throw 1 of 2,108,111
446,4,0:08.0,G. Dragić enters the game for W. Ellington,,108,111
447,4,0:08.0,H. Whiteside enters the game for R. McGruder,,108,111
448,4,0:08.0,,J. Brown enters the game for I. Thomas,108,111
449,4,0:08.0,,J. Crowder makes free throw 2 of 2,108,112
450,4,0:08.0,Miami full timeout,,108,112
451,4,0:06.0,T. Johnson misses 2-pt jump shot from 4 ft (block by A. Horford),,108,112
452,4,0:04.0,Offensive rebound by J. Johnson,,108,112
453,4,0:03.0,J. Johnson misses 3-pt jump shot from 24 ft,,108,112
454,4,0:02.0,,Defensive rebound by A. Horford,108,112
