,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
383,4,1:44.0,New York full timeout,,101,112
384,4,1:38.0,Shooting foul by M. Gortat (drawn by J. Holiday),,101,112
385,4,1:38.0,J. Holiday makes free throw 1 of 2,,102,112
386,4,1:38.0,J. Holiday makes free throw 2 of 2,,103,112
387,4,1:20.0,,J. Wall misses 2-pt layup from 1 ft,103,112
388,4,1:19.0,Defensive rebound by C. Anthony,,103,112
389,4,0:59.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,103,112
390,4,0:59.0,,Defensive rebound by O. Porter,103,112
391,4,0:42.0,,Personal foul by C. Anthony (drawn by M. Gortat),103,112
392,4,0:42.0,,M. Gortat makes free throw 1 of 2,103,113
393,4,0:42.0,,M. Gortat misses free throw 2 of 2,103,113
394,4,0:42.0,Defensive rebound by J. Holiday,,103,113
395,4,0:41.0,New York full timeout,,103,113
396,4,0:41.0,,K. Oubre enters the game for M. Gortat,103,113
397,4,0:35.0,B. Jennings makes 2-pt jump shot from 6 ft,,105,113
398,4,0:34.0,,Personal take foul by B. Jennings (drawn by J. Wall),105,113
399,4,0:34.0,,J. Wall makes free throw 1 of 2,105,114
400,4,0:34.0,,J. Wall makes free throw 2 of 2,105,115
401,4,0:28.0,Shooting foul by K. Oubre (drawn by D. Rose),,105,115
402,4,0:28.0,D. Rose makes free throw 1 of 2,,106,115
403,4,0:28.0,M. Ndour enters the game for C. Anthony,,106,115
404,4,0:28.0,,M. Gortat enters the game for K. Oubre,106,115
405,4,0:28.0,D. Rose makes free throw 2 of 2,,107,115
406,4,0:24.0,,Personal take foul by D. Rose (drawn by B. Beal),107,115
407,4,0:24.0,,B. Beal makes free throw 1 of 2,107,116
408,4,0:24.0,,K. Oubre enters the game for M. Gortat,107,116
409,4,0:24.0,C. Anthony enters the game for M. Ndour,,107,117
410,4,0:24.0,,B. Beal makes free throw 2 of 2,107,117
411,4,0:24.0,New York full timeout,,107,117
412,4,0:18.0,D. Rose makes 2-pt layup from 3 ft,,109,117
413,4,0:17.0,,Personal take foul by B. Jennings (drawn by J. Wall),109,117
414,4,0:17.0,,J. Wall makes free throw 1 of 2,109,118
415,4,0:17.0,M. Ndour enters the game for C. Anthony,,109,118
416,4,0:17.0,,J. Wall makes free throw 2 of 2,109,119
417,4,0:10.0,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by D. Rose),,112,119
