,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
388,4,3:53.0,,Defensive rebound by D. Cousins,104,90
389,4,3:53.0,,Sacramento full timeout,104,90
390,4,3:53.0,,Technical foul by Team,104,90
391,4,3:53.0,P. Beverley enters the game for R. Anderson,,104,90
392,4,3:53.0,,T. Lawson enters the game for G. Temple,104,90
393,4,3:53.0,J. Harden makes technical free throw,,105,90
394,4,3:37.0,,Shooting foul by C. Capela (drawn by D. Cousins),105,90
395,4,3:37.0,,D. Cousins makes free throw 1 of 2,105,91
396,4,3:37.0,,D. Cousins makes free throw 2 of 2,105,92
397,4,3:23.0,C. Capela misses 2-pt layup from 3 ft (block by D. Cousins),,105,92
398,4,3:22.0,,Defensive rebound by T. Lawson,105,92
399,4,3:13.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by O. Casspi),105,95
400,4,3:12.0,,Violation by Team (jump ball),105,95
401,4,2:53.0,C. Capela misses 2-pt layup from 3 ft (block by D. Cousins),,105,95
402,4,2:52.0,Offensive rebound by P. Beverley,,105,95
403,4,2:45.0,J. Harden makes 3-pt jump shot from 26 ft,,108,95
404,4,2:31.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by M. Barnes),108,98
405,4,2:07.0,C. Capela makes 2-pt jump shot from 4 ft (assist by P. Beverley),,110,98
406,4,1:57.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by T. Lawson),110,101
407,4,1:31.0,J. Harden misses 3-pt jump shot from 26 ft,,110,101
408,4,1:30.0,,Defensive rebound by D. Cousins,110,101
409,4,1:22.0,,Turnover by D. Cousins (lost ball; steal by E. Gordon),110,101
410,4,1:18.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,112,101
411,4,1:12.0,,D. Cousins makes 3-pt jump shot from 26 ft (assist by O. Casspi),112,104
412,4,0:51.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by J. Harden),,115,104
413,4,0:46.0,,D. Cousins misses 3-pt jump shot from 26 ft,115,104
414,4,0:45.0,Defensive rebound by C. Capela,,115,104
415,4,0:45.0,,Technical foul by D. Cousins,115,104
416,4,0:45.0,Technical foul by P. Beverley,,115,104
417,4,0:33.0,C. Capela misses 2-pt jump shot from 3 ft (block by D. Cousins),,115,104
418,4,0:33.0,Offensive rebound by Team,,115,104
419,4,0:33.0,,Loose ball foul by T. Lawson (drawn by P. Beverley),115,104
420,4,0:19.0,J. Harden makes 2-pt layup from 4 ft,,117,104
421,4,0:11.0,,R. Gay misses 3-pt jump shot from 25 ft,117,104
422,4,0:09.0,Defensive rebound by J. Harden,,117,104
