,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,INDIANA_ACTION,CLEVELAND_SCORE,INDIANA_SCORE
405,4,4:29.0,K. Love misses 3-pt jump shot from 27 ft,,100,96
406,4,4:28.0,,Defensive rebound by M. Turner,100,96
407,4,4:18.0,,M. Turner makes 2-pt layup from 3 ft (assist by T. Young),100,98
408,4,4:17.0,Cleveland full timeout,,100,98
409,4,4:17.0,K. Korver enters the game for T. Thompson,,100,98
410,4,3:59.0,Turnover by K. Irving (bad pass; steal by J. Teague),,100,98
411,4,3:53.0,,J. Teague misses 3-pt jump shot from 29 ft,100,98
412,4,3:52.0,Defensive rebound by K. Korver,,100,98
413,4,3:34.0,K. Irving misses 2-pt jump shot from 11 ft,,100,98
414,4,3:34.0,,Defensive rebound by J. Teague,100,98
415,4,3:20.0,,M. Turner misses 3-pt jump shot from 26 ft,100,98
416,4,3:18.0,Defensive rebound by K. Love,,100,98
417,4,2:57.0,K. Irving misses 3-pt jump shot from 27 ft,,100,98
418,4,2:56.0,Offensive rebound by K. Love,,100,98
419,4,2:55.0,Turnover by K. Love (bad pass),,100,98
420,4,2:55.0,T. Thompson enters the game for K. Korver,,100,98
421,4,2:55.0,,Indiana full timeout,100,98
422,4,2:39.0,,T. Young makes 2-pt jump shot from 5 ft (assist by P. George),100,100
423,4,2:13.0,L. James misses 2-pt jump shot from 5 ft,,100,100
424,4,2:11.0,Offensive rebound by K. Love,,100,100
425,4,2:09.0,L. James misses 2-pt layup from 1 ft (block by J. Teague),,100,100
426,4,2:08.0,,Defensive rebound by L. Stephenson,100,100
427,4,2:04.0,,Turnover by P. George (bad pass; steal by K. Irving),100,100
428,4,1:46.0,K. Irving misses 2-pt jump shot from 10 ft,,100,100
429,4,1:45.0,,Defensive rebound by P. George,100,100
430,4,1:31.0,,P. George misses 2-pt jump shot from 8 ft,100,100
431,4,1:31.0,,Offensive rebound by T. Young,100,100
432,4,1:31.0,,T. Young makes 2-pt layup from 2 ft,100,102
433,4,1:31.0,Cleveland full timeout,,100,102
434,4,1:31.0,K. Korver enters the game for T. Thompson,,100,102
435,4,1:08.0,L. James makes 3-pt jump shot from 28 ft,,103,102
436,4,0:48.0,,Turnover by T. Young (lost ball; steal by L. James),103,102
437,4,0:26.0,L. James misses 3-pt jump shot from 28 ft,,103,102
438,4,0:25.0,Offensive rebound by K. Irving,,103,102
439,4,0:19.0,Personal take foul by L. Stephenson (drawn by K. Korver),,103,102
440,4,0:19.0,K. Korver makes free throw 1 of 2,,104,102
441,4,0:19.0,,C. Miles enters the game for L. Stephenson,103,102
442,4,0:19.0,T. Thompson enters the game for K. Love,,104,102
443,4,0:19.0,I. Shumpert enters the game for K. Korver,,105,102
444,4,0:19.0,K. Korver makes free throw 2 of 2,,105,102
445,4,0:19.0,,Indiana full timeout,105,102
446,4,0:11.0,,Turnover by J. Teague (bad pass; steal by J. Smith),105,102
447,4,0:08.0,Turnover by J. Smith (bad pass; steal by P. George),,105,102
448,4,0:02.0,,P. George misses 3-pt jump shot from 27 ft,105,102
449,4,0:01.0,Defensive rebound by L. James,,105,102
450,4,0:01.0,Personal take foul by M. Turner (drawn by L. James),,105,102
451,4,0:01.0,L. James makes free throw 1 of 2,,106,102
452,4,0:01.0,L. James misses free throw 2 of 2,,106,102
453,4,0:01.0,,Defensive rebound by T. Young,106,102
